N,kod,T,HV1,HV10
12773,82,1.7,-93.3,-982.9
12774,82,1.7,-93.3,-982.9
12775,82,1.7,-93.3,-982.9
12776,82,1.9,-92.7,-976.9
12777,82,1.9,-92.7,-976.9
12778,82,1.9,-92.7,-976.9
12779,82,1.9,-92.7,-976.9
12780,82,1.9,-92.7,-976.9
12781,82,1.9,-92.7,-976.9
12782,82,1.9,-92.7,-976.9
12783,82,1.9,-92.7,-976.9
12784,82,1.9,-92.7,-976.9
12785,82,1.9,-92.7,-976.9
12786,82,1.9,-92.7,-976.9
12787,82,1.9,-92.7,-976.9
12788,82,1.9,-92.7,-976.9
12789,82,1.9,-92.7,-976.9
12790,82,1.9,-92.7,-976.9
12791,82,1.9,-92.7,-976.9
12792,82,1.9,-92.7,-976.9
12793,82,1.9,-92.7,-976.9
12794,82,1.9,-92.7,-976.9
12795,82,1.9,-92.7,-976.9
12796,82,1.9,-92.7,-976.9
12797,82,1.9,-92.7,-976.9
12798,82,1.9,-92.7,-976.9
12799,82,1.9,-92.7,-976.9
12800,82,1.9,-92.7,-976.9
12801,82,1.9,-92.7,-976.9
12802,82,1.9,-92.7,-976.9
12803,82,1.9,-92.7,-976.9
12804,82,1.9,-92.7,-976.9
12805,82,1.9,-92.7,-976.9
12806,82,1.9,-92.7,-976.9
12807,82,1.9,-92.7,-976.9
12808,82,1.9,-92.7,-976.9
12809,82,1.9,-92.7,-976.9
12810,82,1.9,-92.7,-976.9
12811,82,1.9,-92.7,-976.9
12812,82,1.9,-92.7,-976.9
12813,82,1.9,-92.7,-976.9
12814,82,1.9,-92.7,-976.9
12815,82,1.9,-92.7,-976.9
12816,82,1.9,-92.7,-976.9
12817,82,1.9,-92.7,-976.9
12818,82,1.9,-92.7,-976.9
12819,82,1.9,-92.7,-976.9
12820,82,1.9,-92.7,-976.9
12821,82,1.9,-92.7,-976.9
12822,82,1.9,-92.7,-976.9
12823,82,1.9,-92.7,-976.9
12824,82,2.1,-93.1,-981.5
12825,82,2.1,-93.1,-981.5
12826,82,2.1,-93.1,-981.5
12827,82,2.1,-93.1,-981.5
12828,82,2.1,-93.1,-981.5
12829,82,2.1,-93.1,-981.5
12830,82,2.1,-93.1,-981.5
12831,82,2.1,-93.1,-981.5
12832,82,2.1,-93.1,-981.5
12833,82,2.1,-93.1,-981.5
12834,82,2.1,-93.1,-981.5
12835,82,2.1,-93.1,-981.5
12836,82,2.1,-93.1,-981.5
12837,82,2.1,-93.1,-981.5
12838,82,2.1,-93.1,-981.5
12839,82,2.1,-93.1,-981.5
12840,82,2.1,-93.1,-981.5
12841,82,2.1,-93.1,-981.5
12842,82,2.1,-93.1,-981.5
12843,82,2.1,-93.1,-981.5
12844,82,2.1,-93.1,-981.5
12845,82,2.1,-93.1,-981.5
12846,82,2.1,-93.1,-981.5
12847,82,2.1,-93.1,-981.5
12848,82,2.1,-93.1,-981.5
12849,82,2.1,-93.1,-981.5
12850,82,2.1,-93.1,-981.5
12851,82,2.1,-93.1,-981.5
12852,82,2.1,-93.1,-981.5
12853,82,2.1,-93.1,-981.5
12854,82,2.1,-93.1,-981.5
12855,82,2.1,-93.1,-981.5
12856,82,2.1,-93.1,-981.5
12857,82,2.1,-93.1,-981.5
12858,82,2.2,-93.1,-981.6
12859,82,2.2,-93.1,-981.6
12860,82,2.2,-93.1,-981.6
12861,82,2.2,-93.1,-981.6
12862,82,2.2,-93.1,-981.6
12863,82,2.2,-93.1,-981.6
12864,82,2.2,-93.1,-981.6
12865,82,2.2,-93.1,-981.6
12866,82,2.2,-93.1,-981.6
12867,82,2.2,-93.1,-981.6
12868,82,2.2,-93.1,-981.6
12869,82,2.2,-93.1,-981.6
12870,82,2.2,-93.1,-981.6
12871,82,2.2,-93.1,-981.6
12872,82,2.2,-93.1,-981.6
12873,82,2.2,-93.1,-981.6
12874,82,2.2,-93.1,-981.6
12875,82,2.2,-93.1,-981.6
12876,82,2.2,-93.1,-981.6
12877,82,2.2,-93.1,-981.6
12878,82,2.2,-93.1,-981.6
12879,82,2.2,-93.1,-981.6
12880,82,2.2,-93.1,-981.6
12881,82,2.2,-93.1,-981.6
12882,82,2.2,-93.1,-981.6
12883,82,2.2,-93.1,-981.6
12884,82,2.2,-93.1,-981.6
12885,82,2.2,-93.1,-981.6
12886,82,2.2,-93.1,-981.6
12887,82,2.2,-93.1,-981.6
12888,82,2.2,-93.1,-981.6
12889,82,2.2,-93.1,-981.6
12890,82,2.2,-93.1,-981.6
12891,82,2.2,-93.1,-981.6
12892,82,2.2,-93.1,-981.6
12893,82,2.2,-93.1,-981.6
12894,82,2.2,-93.1,-981.6
12895,82,2.2,-93.1,-981.6
12896,82,2.2,-93.1,-981.6
12897,82,2.2,-93.1,-981.6
12898,82,2.2,-93.1,-981.6
12899,82,2.2,-93.1,-981.6
12900,82,2.4,-93.1,-981.6
12901,82,2.4,-93.1,-981.6
12902,82,2.4,-93.1,-981.6
12903,82,2.4,-93.1,-981.6
12904,82,2.4,-93.1,-981.6
12905,82,2.4,-93.1,-981.6
12906,82,2.4,-93.1,-981.6
12907,82,2.4,-93.1,-981.6
12908,82,2.4,-93.1,-981.6
12909,82,2.4,-93.1,-981.6
12910,82,2.4,-93.1,-981.6
12911,82,2.4,-93.1,-981.6
12912,82,2.4,-93.1,-981.6
12913,82,2.4,-93.1,-981.6
12914,82,2.4,-93.1,-981.6
12915,82,2.4,-93.1,-981.6
12916,82,2.4,-93.1,-981.6
12917,82,2.4,-93.1,-981.6
12918,82,2.4,-93.1,-981.6
12919,82,2.4,-93.1,-981.6
12920,82,2.4,-93.1,-981.6
12921,82,2.4,-93.1,-981.6
12922,82,2.4,-93.1,-981.6
12923,82,2.4,-93.1,-981.6
12924,82,2.4,-93.1,-981.6
12925,82,2.4,-93.1,-981.6
12926,82,2.4,-93.1,-981.6
12927,82,2.4,-93.1,-981.6
12928,82,2.4,-93.1,-981.6
12929,82,2.4,-93.1,-981.6
12930,82,2.4,-93.1,-981.6
12931,82,2.4,-93.1,-981.6
12932,82,2.6,-92.8,-977.6
12933,82,2.6,-92.8,-977.6
12934,82,2.6,-92.8,-977.6
12935,82,2.6,-92.8,-977.6
12936,82,2.6,-92.8,-977.6
12937,82,2.6,-92.8,-977.6
12938,82,2.6,-92.8,-977.6
12939,82,2.6,-92.8,-977.6
12940,82,2.6,-92.8,-977.6
12941,82,2.6,-92.8,-977.6
12942,82,2.6,-92.8,-977.6
12943,82,2.6,-92.8,-977.6
12944,82,2.6,-92.8,-977.6
12945,82,2.6,-92.8,-977.6
12946,82,2.6,-92.8,-977.6
12947,82,2.6,-92.8,-977.6
12948,82,2.6,-92.8,-977.6
12949,82,2.6,-92.8,-977.6
12950,82,2.6,-92.8,-977.6
12951,82,2.6,-92.8,-977.6
12952,82,2.6,-92.8,-977.6
12953,82,2.6,-92.8,-977.6
12954,82,2.6,-92.8,-977.6
12955,82,2.6,-92.8,-977.6
12956,82,2.6,-92.8,-977.6
12957,82,2.6,-92.8,-977.6
12958,82,2.6,-92.8,-977.6
12959,82,2.6,-92.8,-977.6
12960,82,2.6,-92.8,-977.6
12961,82,2.6,-92.8,-977.6
12962,82,2.6,-92.8,-977.6
12963,82,2.6,-92.8,-977.6
12964,82,2.7,-92.8,-977.7
12965,82,2.7,-92.8,-977.7
12966,82,2.7,-92.8,-977.7
12967,82,2.7,-92.8,-977.7
12968,82,2.7,-92.8,-977.7
12969,82,2.7,-92.8,-977.7
12970,82,2.7,-92.8,-977.7
12971,82,2.7,-92.8,-977.7
12972,82,2.7,-92.8,-977.7
12973,82,2.7,-92.8,-977.7
12974,82,2.7,-92.8,-977.7
12975,82,2.7,-92.8,-977.7
12976,82,2.7,-92.8,-977.7
12977,82,2.7,-92.8,-977.7
12978,82,2.7,-92.8,-977.7
12979,82,2.7,-92.8,-977.7
12980,82,2.7,-92.8,-977.7
12981,82,2.7,-92.8,-977.7
12982,82,2.7,-92.8,-977.7
12983,82,2.7,-92.8,-977.7
12984,82,2.7,-92.8,-977.7
12985,82,2.7,-92.8,-977.7
12986,82,2.7,-92.8,-977.7
12987,82,2.7,-92.8,-977.7
12988,82,2.7,-92.8,-977.7
12989,82,2.7,-92.8,-977.7
12990,82,2.7,-92.8,-977.7
12991,82,2.7,-92.8,-977.7
12992,82,2.7,-92.8,-977.7
12993,82,2.7,-92.8,-977.7
12994,82,2.7,-92.8,-977.7
12995,82,2.7,-92.8,-977.7
12996,82,2.7,-92.8,-977.7
12997,82,2.7,-92.8,-977.7
12998,82,2.7,-92.8,-977.7
12999,82,2.7,-92.8,-977.7
13000,82,2.7,-92.8,-977.7
13001,82,2.7,-92.8,-977.7
13002,82,2.7,-92.8,-977.7
13003,82,2.7,-92.8,-977.7
13004,82,2.7,-92.8,-977.7
13005,82,2.7,-92.8,-977.7
13006,82,2.9,-92.6,-976.0
13007,82,2.9,-92.6,-976.0
13008,82,2.9,-92.6,-976.0
13009,82,2.9,-92.6,-976.0
13010,82,2.9,-92.6,-976.0
13011,82,2.9,-92.6,-976.0
13012,82,2.9,-92.6,-976.0
13013,82,2.9,-92.6,-976.0
13014,82,2.9,-92.6,-976.0
13015,82,2.9,-92.6,-976.0
13016,82,2.9,-92.6,-976.0
13017,82,2.9,-92.6,-976.0
13018,82,2.9,-92.6,-976.0
13019,82,2.9,-92.6,-976.0
13020,82,2.9,-92.6,-976.0
13021,82,2.9,-92.6,-976.0
13022,82,2.9,-92.6,-976.0
13023,82,2.9,-92.6,-976.0
13024,82,2.9,-92.6,-976.0
13025,82,2.9,-92.6,-976.0
13026,82,2.9,-92.6,-976.0
13027,82,2.9,-92.6,-976.0
13028,82,2.9,-92.6,-976.0
13029,82,2.9,-92.6,-976.0
13030,82,2.9,-92.6,-976.0
13031,82,2.9,-92.6,-976.0
13032,82,2.9,-92.6,-976.0
13033,82,2.9,-92.6,-976.0
13034,82,2.9,-92.6,-976.0
13035,82,2.9,-92.6,-976.0
13036,82,2.9,-92.6,-976.0
13037,82,2.9,-92.6,-976.0
13038,82,2.9,-92.6,-976.0
13039,82,2.9,-92.6,-976.0
13040,82,2.9,-92.6,-976.0
13041,82,2.9,-92.6,-976.0
13042,82,2.9,-92.6,-976.0
13043,82,2.9,-92.6,-976.0
13044,82,2.9,-92.6,-976.0
13045,82,2.9,-92.6,-976.0
13046,82,2.9,-92.6,-976.0
13047,82,2.9,-92.6,-976.0
13048,82,2.9,-92.6,-976.0
13049,82,2.9,-92.6,-976.0
13050,82,2.9,-92.6,-976.0
13051,82,2.9,-92.6,-976.0
13052,82,2.9,-92.6,-976.0
13053,82,2.9,-92.6,-976.0
13054,82,3.0,-93.1,-981.5
13055,82,3.0,-93.1,-981.5
13056,82,3.0,-93.1,-981.5
13057,82,3.0,-93.1,-981.5
13058,82,3.0,-93.1,-981.5
13059,82,3.0,-93.1,-981.5
13060,82,3.0,-93.1,-981.5
13061,82,3.0,-93.1,-981.5
13062,82,3.0,-93.1,-981.5
13063,82,3.0,-93.1,-981.5
13064,82,3.0,-93.1,-981.5
13065,82,3.0,-93.1,-981.5
13066,82,3.0,-93.1,-981.5
13067,82,3.0,-93.1,-981.5
13068,82,3.0,-93.1,-981.5
13069,82,3.0,-93.1,-981.5
13070,82,3.0,-93.1,-981.5
13071,82,3.0,-93.1,-981.5
13072,82,3.0,-93.1,-981.5
13073,82,3.0,-93.1,-981.5
13074,82,3.0,-93.1,-981.5
13075,82,3.0,-93.1,-981.5
13076,82,3.0,-93.1,-981.5
13077,82,3.0,-93.1,-981.5
13078,82,3.0,-93.1,-981.5
13079,82,3.0,-93.1,-981.5
13080,82,3.0,-93.1,-981.5
13081,82,3.0,-93.1,-981.5
13082,82,3.0,-93.1,-981.5
13083,82,3.0,-93.1,-981.5
13084,82,3.0,-93.1,-981.5
13085,82,3.0,-93.1,-981.5
13086,82,3.0,-93.1,-981.5
13087,82,3.0,-93.1,-981.5
13088,82,3.0,-93.1,-981.5
13089,82,3.0,-93.1,-981.5
13090,82,3.0,-93.1,-981.5
13091,82,3.0,-93.1,-981.5
13092,82,3.0,-93.1,-981.5
13093,82,3.0,-93.1,-981.5
13094,82,3.0,-93.1,-981.5
13095,82,3.0,-93.1,-981.5
13096,82,3.0,-93.1,-981.5
13097,82,3.0,-93.1,-981.5
13098,82,3.0,-93.1,-981.5
13099,82,3.0,-93.1,-981.5
13100,82,3.0,-93.1,-981.5
13101,82,3.0,-93.1,-981.5
13102,82,3.0,-93.1,-981.5
13103,82,3.0,-93.1,-981.5
13104,82,3.0,-93.1,-981.5
13105,82,3.0,-93.1,-981.5
13106,82,3.1,-93.1,-981.5
13107,82,3.1,-93.1,-981.5
13108,82,3.1,-93.1,-981.5
13109,82,3.1,-93.1,-981.5
13110,82,3.1,-93.1,-981.5
13111,82,3.1,-93.1,-981.5
13112,82,3.1,-93.1,-981.5
13113,82,3.1,-93.1,-981.5
13114,82,3.1,-93.1,-981.5
13115,82,3.1,-93.1,-981.5
13116,82,3.1,-93.1,-981.5
13117,82,3.1,-93.1,-981.5
13118,82,3.1,-93.1,-981.5
13119,82,3.1,-93.1,-981.5
13120,82,3.1,-93.1,-981.5
13121,82,3.1,-93.1,-981.5
13122,82,3.1,-93.1,-981.5
13123,82,3.1,-93.1,-981.5
13124,82,3.1,-93.1,-981.5
13125,82,3.1,-93.1,-981.5
13126,82,3.1,-93.1,-981.5
13127,82,3.1,-93.1,-981.5
13128,82,3.1,-93.1,-981.5
13129,82,3.1,-93.1,-981.5
13130,82,3.1,-93.1,-981.5
13131,82,3.1,-93.1,-981.5
13132,82,3.1,-93.1,-981.5
13133,82,3.1,-93.1,-981.5
13134,82,3.1,-93.1,-981.5
13135,82,3.1,-93.1,-981.5
13136,82,3.1,-93.1,-981.5
13137,82,3.1,-93.1,-981.5
13138,82,3.1,-93.1,-981.5
13139,82,3.1,-93.1,-981.5
13140,82,3.1,-93.1,-981.5
13141,82,3.1,-93.1,-981.5
13142,82,3.1,-93.1,-981.5
13143,82,3.1,-93.1,-981.5
13144,82,3.1,-93.1,-981.5
13145,82,3.1,-93.1,-981.5
13146,82,3.1,-93.2,-982.2
13147,82,3.1,-93.2,-982.2
13148,82,3.1,-93.2,-982.2
13149,82,3.1,-93.2,-982.2
13150,82,3.1,-93.2,-982.2
13151,82,3.1,-93.2,-982.2
13152,82,3.1,-93.2,-982.2
13153,82,3.1,-93.2,-982.2
13154,82,3.1,-93.2,-982.2
13155,82,3.1,-93.2,-982.2
13156,82,3.1,-93.2,-982.2
13157,82,3.1,-93.2,-982.2
13158,82,3.1,-93.2,-982.2
13159,82,3.1,-93.2,-982.2
13160,82,3.1,-93.2,-982.2
13161,82,3.1,-93.2,-982.2
13162,82,3.1,-93.2,-982.2
13163,82,3.1,-93.2,-982.2
13164,82,3.1,-93.2,-982.2
13165,82,3.1,-93.2,-982.2
13166,82,3.1,-93.2,-982.2
13167,82,3.1,-93.2,-982.2
13168,82,3.1,-93.2,-982.2
13169,82,3.1,-93.2,-982.2
13170,82,3.1,-93.2,-982.2
13171,82,3.1,-93.2,-982.2
13172,82,3.1,-93.2,-982.2
13173,82,3.1,-93.2,-982.2
13174,82,3.1,-93.2,-982.2
13175,82,3.1,-93.2,-982.2
13176,82,3.1,-93.2,-982.2
13177,82,3.1,-93.2,-982.2
13178,82,3.1,-93.2,-982.2
13179,82,3.1,-93.2,-982.2
13180,82,3.1,-93.2,-982.2
13181,82,3.1,-93.2,-982.2
13182,82,3.1,-93.2,-982.2
13183,82,3.1,-93.2,-982.2
13184,82,3.1,-93.2,-982.2
13185,82,3.1,-93.2,-982.2
13186,82,3.1,-93.2,-982.2
13187,82,3.1,-93.2,-982.2
13188,82,3.3,-92.9,-979.0
13189,82,3.3,-92.9,-979.0
13190,82,3.3,-92.9,-979.0
13191,82,3.3,-92.9,-979.0
13192,82,3.3,-92.9,-979.0
13193,82,3.3,-92.9,-979.0
13194,82,3.3,-92.9,-979.0
13195,82,3.3,-92.9,-979.0
13196,82,3.3,-92.9,-979.0
13197,82,3.3,-92.9,-979.0
13198,82,3.3,-92.9,-979.0
13199,82,3.3,-92.9,-979.0
13200,82,3.3,-92.9,-979.0
13201,82,3.3,-92.9,-979.0
13202,82,3.3,-92.9,-979.0
13203,82,3.3,-92.9,-979.0
13204,82,3.3,-92.9,-979.0
13205,82,3.3,-92.9,-979.0
13206,82,3.3,-92.9,-979.0
13207,82,3.3,-92.9,-979.0
13208,82,3.3,-92.9,-979.0
13209,82,3.3,-92.9,-979.0
13210,82,3.3,-92.9,-979.0
13211,82,3.3,-92.9,-979.0
13212,82,3.3,-92.9,-979.0
13213,82,3.3,-92.9,-979.0
13214,82,3.3,-92.9,-979.0
13215,82,3.3,-92.9,-979.0
13216,82,3.3,-92.9,-979.0
13217,82,3.3,-92.9,-979.0
13218,82,3.3,-92.9,-979.0
13219,82,3.3,-92.9,-979.0
13220,82,3.3,-92.9,-979.0
13221,82,3.3,-92.9,-979.0
13222,82,3.3,-92.9,-979.0
13223,82,3.3,-92.9,-979.0
13224,82,3.3,-92.9,-979.0
13225,82,3.3,-92.9,-979.0
13226,82,3.3,-93.1,-980.9
13227,82,3.3,-93.1,-980.9
13228,82,3.3,-93.1,-980.9
13229,82,3.3,-93.1,-980.9
13230,82,3.3,-93.1,-980.9
13231,82,3.3,-93.1,-980.9
13232,82,3.3,-93.1,-980.9
13233,82,3.3,-93.1,-980.9
13234,82,3.3,-93.1,-980.9
13235,82,3.3,-93.1,-980.9
13236,82,3.3,-93.1,-980.9
13237,82,3.3,-93.1,-980.9
13238,82,3.3,-93.1,-980.9
13239,82,3.3,-93.1,-980.9
13240,82,3.3,-93.1,-980.9
13241,82,3.3,-93.1,-980.9
13242,82,3.3,-93.1,-980.9
13243,82,3.3,-93.1,-980.9
13244,82,3.3,-93.1,-980.9
13245,82,3.3,-93.1,-980.9
13246,82,3.3,-93.1,-980.9
13247,82,3.3,-93.1,-980.9
13248,82,3.3,-93.1,-980.9
13249,82,3.3,-93.1,-980.9
13250,82,3.3,-93.1,-980.9
13251,82,3.3,-93.1,-980.9
13252,82,3.3,-93.1,-980.9
13253,82,3.3,-93.1,-980.9
13254,82,3.3,-93.1,-980.9
13255,82,3.3,-93.1,-980.9
13256,82,3.3,-93.1,-980.9
13257,82,3.3,-93.1,-980.9
13258,82,3.3,-93.1,-980.9
13259,82,3.3,-93.1,-980.9
13260,82,3.3,-93.1,-980.9
13261,82,3.3,-93.1,-980.9
13262,82,3.3,-93.1,-980.9
13263,82,3.3,-93.1,-980.9
13264,82,3.3,-93.1,-980.9
13265,82,3.3,-93.1,-980.9
13266,82,3.4,-93.2,-982.8
13267,82,3.4,-93.2,-982.8
13268,82,3.4,-93.2,-982.8
13269,82,3.4,-93.2,-982.8
13270,82,3.4,-93.2,-982.8
13271,82,3.4,-93.2,-982.8
13272,82,3.4,-93.2,-982.8
13273,82,3.4,-93.2,-982.8
13274,82,3.4,-93.2,-982.8
13275,82,3.4,-93.2,-982.8
13276,82,3.4,-93.2,-982.8
13277,82,3.4,-93.2,-982.8
13278,82,3.4,-93.2,-982.8
13279,82,3.4,-93.2,-982.8
13280,82,3.4,-93.2,-982.8
13281,82,3.4,-93.2,-982.8
13282,82,3.4,-93.2,-982.8
13283,82,3.4,-93.2,-982.8
13284,82,3.4,-93.2,-982.8
13285,82,3.4,-93.2,-982.8
13286,82,3.4,-93.2,-982.8
13287,82,3.4,-93.2,-982.8
13288,82,3.4,-93.2,-982.8
13289,82,3.4,-93.2,-982.8
13290,82,3.4,-93.2,-982.8
13291,82,3.4,-93.2,-982.8
13292,82,3.4,-93.2,-982.8
13293,82,3.4,-93.2,-982.8
13294,82,3.4,-93.2,-982.8
13295,82,3.4,-93.2,-982.8
13296,82,3.4,-93.2,-982.8
13297,82,3.4,-93.2,-982.8
13298,82,3.4,-93.2,-982.8
13299,82,3.4,-93.2,-982.8
13300,82,3.4,-93.2,-982.8
13301,82,3.4,-93.2,-982.8
13302,82,3.4,-93.2,-982.8
13303,82,3.4,-93.2,-982.8
13304,82,3.5,-92.7,-976.9
13305,82,3.5,-92.7,-976.9
13306,82,3.5,-92.7,-976.9
13307,82,3.5,-92.7,-976.9
13308,82,3.5,-92.7,-976.9
13309,82,3.5,-92.7,-976.9
13310,82,3.5,-92.7,-976.9
13311,82,3.5,-92.7,-976.9
13312,82,3.5,-92.7,-976.9
13313,82,3.5,-92.7,-976.9
13314,82,3.5,-92.7,-976.9
13315,82,3.5,-92.7,-976.9
13316,82,3.5,-92.7,-976.9
13317,82,3.5,-92.7,-976.9
13318,82,3.5,-92.7,-976.9
13319,82,3.5,-92.7,-976.9
13320,82,3.5,-92.7,-976.9
13321,82,3.5,-92.7,-976.9
13322,82,3.5,-92.7,-976.9
13323,82,3.5,-92.7,-976.9
13324,82,3.5,-92.7,-976.9
13325,82,3.5,-92.7,-976.9
13326,82,3.5,-92.7,-976.9
13327,82,3.5,-92.7,-976.9
13328,82,3.5,-92.7,-976.9
13329,82,3.5,-92.7,-976.9
13330,82,3.5,-92.7,-976.9
13331,82,3.5,-92.7,-976.9
13332,82,3.5,-92.7,-976.9
13333,82,3.5,-92.7,-976.9
13334,82,3.5,-92.7,-976.9
13335,82,3.5,-92.7,-976.9
13336,82,3.5,-92.7,-976.9
13337,82,3.5,-92.7,-976.9
13338,82,3.5,-92.7,-976.9
13339,82,3.5,-92.7,-976.9
13340,82,3.5,-92.7,-976.9
13341,82,3.5,-92.7,-976.9
13342,82,3.5,-92.7,-976.9
13343,82,3.5,-92.7,-976.9
13344,82,3.5,-92.7,-976.9
13345,82,3.5,-92.7,-976.9
13346,82,3.5,-92.7,-976.9
13347,82,3.5,-92.7,-976.9
13348,82,3.5,-92.7,-976.9
13349,82,3.5,-92.7,-976.9
13350,82,3.5,-92.7,-976.9
13351,82,3.5,-92.7,-976.9
13352,82,3.6,-93.2,-982.2
13353,82,3.6,-93.2,-982.2
13354,82,3.6,-93.2,-982.2
13355,82,3.6,-93.2,-982.2
13356,82,3.6,-93.2,-982.2
13357,82,3.6,-93.2,-982.2
13358,82,3.6,-93.2,-982.2
13359,82,3.6,-93.2,-982.2
13360,82,3.6,-93.2,-982.2
13361,82,3.6,-93.2,-982.2
13362,82,3.6,-93.2,-982.2
13363,82,3.6,-93.2,-982.2
13364,82,3.6,-93.2,-982.2
13365,82,3.6,-93.2,-982.2
13366,82,3.6,-93.2,-982.2
13367,82,3.6,-93.2,-982.2
13368,82,3.6,-93.2,-982.2
13369,82,3.6,-93.2,-982.2
13370,82,3.6,-93.2,-982.2
13371,82,3.6,-93.2,-982.2
13372,82,3.6,-93.2,-982.2
13373,82,3.6,-93.2,-982.2
13374,82,3.6,-93.2,-982.2
13375,82,3.6,-93.2,-982.2
13376,82,3.6,-93.2,-982.2
13377,82,3.6,-93.2,-982.2
13378,82,3.6,-93.2,-982.2
13379,82,3.6,-93.2,-982.2
13380,82,3.6,-93.2,-982.2
13381,82,3.6,-93.2,-982.2
13382,82,3.6,-93.2,-982.2
13383,82,3.6,-93.2,-982.2
13384,82,3.6,-93.2,-982.2
13385,82,3.6,-93.2,-982.2
13386,82,3.6,-93.2,-982.2
13387,82,3.6,-93.2,-982.2
13388,82,3.6,-93.2,-982.2
13389,82,3.6,-93.2,-982.2
13390,82,3.6,-93.2,-982.2
13391,82,3.6,-93.2,-982.2
13392,82,3.6,-93.2,-982.2
13393,82,3.6,-93.2,-982.2
13394,82,3.6,-93.2,-982.2
13395,82,3.6,-93.2,-982.2
13396,82,3.6,-93.2,-982.2
13397,82,3.6,-93.2,-982.2
13398,82,3.6,-93.2,-982.2
13399,82,3.6,-93.2,-982.2
13400,82,3.6,-93.2,-982.2
13401,82,3.6,-93.2,-982.2
13402,82,3.7,-92.9,-979.7
13403,82,3.7,-92.9,-979.7
13404,82,3.7,-92.9,-979.7
13405,82,3.7,-92.9,-979.7
13406,82,3.7,-92.9,-979.7
13407,82,3.7,-92.9,-979.7
13408,82,3.7,-92.9,-979.7
13409,82,3.7,-92.9,-979.7
13410,82,3.7,-92.9,-979.7
13411,82,3.7,-92.9,-979.7
13412,82,3.7,-92.9,-979.7
13413,82,3.7,-92.9,-979.7
13414,82,3.7,-92.9,-979.7
13415,82,3.7,-92.9,-979.7
13416,82,3.7,-92.9,-979.7
13417,82,3.7,-92.9,-979.7
13418,82,3.7,-92.9,-979.7
13419,82,3.7,-92.9,-979.7
13420,82,3.7,-92.9,-979.7
13421,82,3.7,-92.9,-979.7
13422,82,3.7,-92.9,-979.7
13423,82,3.7,-92.9,-979.7
13424,82,3.7,-92.9,-979.7
13425,82,3.7,-92.9,-979.7
13426,82,3.7,-92.9,-979.7
13427,82,3.7,-92.9,-979.7
13428,82,3.7,-92.9,-979.7
13429,82,3.7,-92.9,-979.7
13430,82,3.7,-92.9,-979.7
13431,82,3.7,-92.9,-979.7
13432,82,3.7,-92.9,-979.7
13433,82,3.7,-92.9,-979.7
13434,82,3.7,-92.9,-979.7
13435,82,3.7,-92.9,-979.7
13436,82,3.7,-92.9,-979.7
13437,82,3.7,-92.9,-979.7
13438,82,3.7,-92.9,-979.7
13439,82,3.7,-92.9,-979.7
13440,82,3.7,-92.9,-979.7
13441,82,3.7,-92.9,-979.7
13442,82,3.7,-92.9,-979.7
13443,82,3.7,-92.9,-979.7
13444,82,3.7,-92.9,-979.7
13445,82,3.7,-92.9,-979.7
13446,82,3.7,-92.9,-979.7
13447,82,3.7,-92.9,-979.7
13448,82,3.7,-92.9,-979.7
13449,82,3.7,-92.9,-979.7
13450,82,3.7,-92.9,-979.7
13451,82,3.7,-92.9,-979.7
13452,82,3.8,-93.3,-983.5
13453,82,3.8,-93.3,-983.5
13454,82,3.8,-93.3,-983.5
13455,82,3.8,-93.3,-983.5
13456,82,3.8,-93.3,-983.5
13457,82,3.8,-93.3,-983.5
13458,82,3.8,-93.3,-983.5
13459,82,3.8,-93.3,-983.5
13460,82,3.8,-93.3,-983.5
13461,82,3.8,-93.3,-983.5
13462,82,3.8,-93.3,-983.5
13463,82,3.8,-93.3,-983.5
13464,82,3.8,-93.3,-983.5
13465,82,3.8,-93.3,-983.5
13466,82,3.8,-93.3,-983.5
13467,82,3.8,-93.3,-983.5
13468,82,3.8,-93.3,-983.5
13469,82,3.8,-93.3,-983.5
13470,82,3.8,-93.3,-983.5
13471,82,3.8,-93.3,-983.5
13472,82,3.8,-93.3,-983.5
13473,82,3.8,-93.3,-983.5
13474,82,3.8,-93.3,-983.5
13475,82,3.8,-93.3,-983.5
13476,82,3.8,-93.3,-983.5
13477,82,3.8,-93.3,-983.5
13478,82,3.8,-93.3,-983.5
13479,82,3.8,-93.3,-983.5
13480,82,3.8,-93.3,-983.5
13481,82,3.8,-93.3,-983.5
13482,82,3.8,-93.3,-983.5
13483,82,3.8,-93.3,-983.5
13484,82,3.8,-93.3,-983.5
13485,82,3.8,-93.3,-983.5
13486,82,3.8,-93.3,-983.5
13487,82,3.8,-93.3,-983.5
13488,82,3.8,-93.3,-983.5
13489,82,3.8,-93.3,-983.5
13490,82,3.8,-93.3,-983.5
13491,82,3.8,-93.3,-983.5
13492,82,3.9,-92.9,-979.0
13493,82,3.9,-92.9,-979.0
13494,82,3.9,-92.9,-979.0
13495,82,3.9,-92.9,-979.0
13496,82,3.9,-92.9,-979.0
13497,82,3.9,-92.9,-979.0
13498,82,3.9,-92.9,-979.0
13499,82,3.9,-92.9,-979.0
13500,82,3.9,-92.9,-979.0
13501,82,3.9,-92.9,-979.0
13502,82,3.9,-92.9,-979.0
13503,82,3.9,-92.9,-979.0
13504,82,3.9,-92.9,-979.0
13505,82,3.9,-92.9,-979.0
13506,82,3.9,-92.9,-979.0
13507,82,3.9,-92.9,-979.0
13508,82,3.9,-92.9,-979.0
