N,kod,T,HV1,HV10
4965,111,-8.9,-98.1,-1036.5
4966,111,-8.9,-98.1,-1036.5
4967,111,-8.9,-98.1,-1036.5
4968,111,-8.9,-98.1,-1036.5
4969,111,-8.9,-98.5,-1041.1
4970,111,-8.9,-98.5,-1041.1
4971,111,-8.9,-98.5,-1041.1
4972,111,-8.9,-98.5,-1041.1
4973,111,-8.9,-98.5,-1041.1
4974,111,-8.9,-98.5,-1041.1
4975,111,-8.9,-98.5,-1041.1
4976,111,-8.9,-98.5,-1041.1
4977,111,-8.9,-98.5,-1041.1
4978,111,-8.9,-98.5,-1041.1
4979,111,-8.9,-98.5,-1041.1
4980,111,-8.9,-98.5,-1041.1
4981,111,-8.9,-98.5,-1041.1
4982,111,-8.9,-98.5,-1041.1
4983,111,-8.9,-98.5,-1041.1
4984,111,-8.9,-98.5,-1041.1
4985,111,-8.9,-98.5,-1041.1
4986,111,-8.9,-98.5,-1041.1
4987,111,-8.9,-98.5,-1041.1
4988,111,-8.9,-98.5,-1041.1
4989,111,-8.9,-98.5,-1041.1
4990,111,-8.9,-98.5,-1041.1
4991,111,-8.9,-98.5,-1041.1
4992,111,-8.9,-98.5,-1041.1
4993,111,-8.9,-98.5,-1041.1
4994,111,-8.9,-98.5,-1041.1
4995,111,-8.9,-98.5,-1041.1
4996,111,-8.9,-98.5,-1041.1
4997,111,-8.9,-98.5,-1041.1
4998,111,-8.9,-98.5,-1041.1
4999,111,-8.9,-98.5,-1041.1
5000,111,-8.9,-98.5,-1041.1
5001,111,-8.9,-98.5,-1041.1
5002,111,-8.9,-98.5,-1041.1
5003,111,-8.9,-98.5,-1041.1
5004,111,-8.9,-98.5,-1041.1
5005,111,-8.9,-98.5,-1041.1
5006,111,-8.9,-98.5,-1041.1
5007,111,-8.9,-98.5,-1041.1
5008,111,-8.9,-98.5,-1041.1
5009,111,-8.9,-98.5,-1041.1
5010,111,-8.9,-98.5,-1041.1
5011,111,-8.9,-98.5,-1041.1
5012,111,-8.9,-98.5,-1041.1
5013,111,-8.9,-98.5,-1041.1
5014,111,-8.9,-98.5,-1041.1
5015,111,-8.9,-98.5,-1041.1
5016,111,-8.9,-98.5,-1041.1
5017,111,-8.9,-98.5,-1041.1
5018,111,-8.9,-98.5,-1041.1
5019,111,-8.9,-98.5,-1041.1
5020,111,-8.9,-98.5,-1041.1
5021,111,-8.9,-98.5,-1041.1
5022,111,-8.9,-98.5,-1041.1
5023,111,-8.9,-98.5,-1041.1
5024,111,-8.9,-98.5,-1041.1
5025,111,-8.9,-98.5,-1041.1
5026,111,-8.9,-98.5,-1041.1
5027,111,-8.9,-98.5,-1041.1
5028,111,-8.9,-98.5,-1041.1
5029,111,-8.9,-98.5,-1041.1
5030,111,-8.9,-98.5,-1041.1
5031,111,-8.9,-98.5,-1041.1
5032,111,-8.9,-98.5,-1041.1
5033,111,-8.9,-98.5,-1041.1
5034,111,-8.9,-98.5,-1041.1
5035,111,-8.9,-98.5,-1041.1
5036,111,-8.9,-98.5,-1041.1
5037,111,-8.9,-98.5,-1041.1
5038,111,-8.9,-98.5,-1041.1
5039,111,-8.9,-98.5,-1041.1
5040,111,-8.9,-98.5,-1041.1
5041,111,-8.9,-98.5,-1041.1
5042,111,-8.9,-98.5,-1041.1
5043,111,-8.9,-98.5,-1041.1
5044,111,-8.9,-98.5,-1041.1
5045,111,-8.9,-98.5,-1041.1
5046,111,-8.9,-98.5,-1041.1
5047,111,-8.9,-98.5,-1041.1
5048,111,-8.9,-98.5,-1041.1
5049,111,-8.9,-98.5,-1041.1
5050,111,-8.9,-98.5,-1041.1
5051,111,-8.9,-98.5,-1041.1
5052,111,-8.9,-98.5,-1041.1
5053,111,-8.9,-98.5,-1041.1
5054,111,-8.9,-98.5,-1041.1
5055,111,-8.9,-98.5,-1041.1
5056,111,-8.9,-98.5,-1041.1
5057,111,-8.9,-98.5,-1041.1
5058,111,-8.9,-98.5,-1041.1
5059,111,-8.9,-98.5,-1041.1
5060,111,-8.9,-98.5,-1041.1
5061,111,-8.9,-98.5,-1041.1
5062,111,-8.9,-98.5,-1041.1
5063,111,-8.9,-98.5,-1041.1
5064,111,-8.9,-98.5,-1041.1
5065,111,-8.9,-98.5,-1041.1
5066,111,-8.9,-98.5,-1041.1
5067,111,-8.9,-98.5,-1041.1
5068,111,-8.9,-98.5,-1041.1
5069,111,-8.9,-98.5,-1041.1
5070,111,-8.9,-98.5,-1041.1
5071,111,-8.9,-98.5,-1041.1
5072,111,-8.9,-98.5,-1041.1
5073,111,-8.9,-98.1,-1036.5
5074,111,-8.9,-98.1,-1036.5
5075,111,-8.8,-98.5,-1040.5
5076,111,-8.8,-98.5,-1040.5
5077,111,-8.8,-98.5,-1040.5
5078,111,-8.8,-98.5,-1040.5
5079,111,-8.8,-98.5,-1040.5
5080,111,-8.8,-98.5,-1040.5
5081,111,-8.8,-98.5,-1040.5
5082,111,-8.8,-98.5,-1040.5
5083,111,-8.8,-98.5,-1040.5
5084,111,-8.8,-98.5,-1040.5
5085,111,-8.8,-98.5,-1040.5
5086,111,-8.8,-98.5,-1040.5
5087,111,-8.8,-98.5,-1040.5
5088,111,-8.8,-98.5,-1040.5
5089,111,-8.8,-98.5,-1040.5
5090,111,-8.8,-98.5,-1040.5
5091,111,-8.8,-98.5,-1040.5
5092,111,-8.8,-98.5,-1040.5
5093,111,-8.8,-98.5,-1040.5
5094,111,-8.8,-98.5,-1040.5
5095,111,-8.8,-98.5,-1040.5
5096,111,-8.8,-98.5,-1040.5
5097,111,-8.8,-98.5,-1040.5
5098,111,-8.8,-98.5,-1040.5
5099,111,-8.7,-98.2,-1037.8
5100,111,-8.7,-98.2,-1037.8
5101,111,-8.7,-98.2,-1037.8
5102,111,-8.7,-98.2,-1037.8
5103,111,-8.7,-98.2,-1037.8
5104,111,-8.7,-98.2,-1037.8
5105,111,-8.7,-98.2,-1037.8
5106,111,-8.7,-98.2,-1037.8
5107,111,-8.6,-98.1,-1036.9
5108,111,-8.6,-98.1,-1036.9
5109,111,-8.6,-98.1,-1036.9
5110,111,-8.6,-98.1,-1036.9
5111,111,-8.6,-98.1,-1036.9
5112,111,-8.6,-98.1,-1036.9
5113,111,-8.6,-98.1,-1036.9
5114,111,-8.6,-98.1,-1036.9
5115,111,-8.6,-98.1,-1036.9
5116,111,-8.6,-98.1,-1036.9
5117,111,-8.6,-98.1,-1036.9
5118,111,-8.6,-98.1,-1036.9
5119,111,-8.4,-98.0,-1035.6
5120,111,-8.4,-98.0,-1035.6
5121,111,-8.4,-98.0,-1035.6
5122,111,-8.4,-98.0,-1035.6
5123,111,-8.4,-98.0,-1035.6
5124,111,-8.4,-98.0,-1035.6
5125,111,-8.3,-98.5,-1041.1
5126,111,-8.3,-98.5,-1041.1
5127,111,-8.3,-98.5,-1041.1
5128,111,-8.3,-98.5,-1041.1
5129,111,-8.3,-98.5,-1041.1
5130,111,-8.3,-98.5,-1041.1
5131,111,-8.3,-98.5,-1041.1
5132,111,-8.3,-98.5,-1041.1
5133,122,-0.2,-100.3,-1060.8
5134,122,-0.2,-100.3,-1060.8
5135,122,-0.2,-100.3,-1060.8
5136,122,-0.2,-100.3,-1060.8
5137,122,-0.2,-100.3,-1060.8
5138,122,-0.2,-100.3,-1060.8
5139,122,-0.2,-100.3,-1060.8
5140,122,-0.2,-100.3,-1060.8
5141,122,-0.2,-100.3,-1060.8
5142,122,-0.2,-100.3,-1060.8
5143,122,-0.2,-100.3,-1060.8
5144,122,-0.2,-100.3,-1060.8
5145,122,-0.2,-100.3,-1060.8
5146,122,-0.2,-100.3,-1060.8
5147,122,-0.2,-100.3,-1060.8
5148,122,-0.2,-100.3,-1060.8
5149,122,-0.2,-100.3,-1060.8
5150,122,-0.2,-100.3,-1060.8
5151,122,-0.2,-100.3,-1060.8
5152,122,-0.2,-100.3,-1060.8
5153,122,-0.2,-100.3,-1060.8
5154,122,-0.2,-100.3,-1060.8
5155,122,-0.2,-100.3,-1060.8
5156,122,-0.2,-100.3,-1060.8
5157,122,-0.2,-100.3,-1060.8
5158,122,-0.2,-100.3,-1060.8
5159,122,-0.2,-100.3,-1060.8
5160,122,-0.2,-100.3,-1060.8
5161,122,-0.2,-100.3,-1060.8
5162,122,-0.2,-100.3,-1060.8
5163,122,-0.2,-100.3,-1060.8
5164,122,-0.2,-100.3,-1060.8
5165,122,-0.2,-100.3,-1060.8
5166,122,-0.2,-100.3,-1060.8
5167,122,-0.2,-100.3,-1060.8
5168,122,-0.2,-100.3,-1060.8
5169,122,-0.2,-100.3,-1060.8
5170,122,-0.2,-100.3,-1060.8
5171,122,-0.2,-100.3,-1060.8
5172,122,-0.2,-100.3,-1060.8
5173,122,-0.2,-100.3,-1060.8
5174,122,-0.2,-100.3,-1060.8
5175,122,-0.2,-100.3,-1060.8
5176,122,-0.2,-100.3,-1060.8
5177,122,-0.2,-100.3,-1060.8
5178,122,-0.2,-100.3,-1060.8
5179,122,-0.2,-100.3,-1060.8
5180,122,-0.2,-100.3,-1060.8
5181,122,-0.2,-100.3,-1060.8
5182,122,-0.2,-100.3,-1060.8
5183,122,-0.2,-100.3,-1060.8
5184,122,-0.2,-100.3,-1060.8
5185,122,-0.2,-100.3,-1060.8
5186,122,-0.2,-100.3,-1060.8
5187,122,-0.2,-100.3,-1060.8
5188,122,-0.2,-100.3,-1060.8
5189,122,-0.2,-100.3,-1060.8
5190,122,-0.2,-100.3,-1060.8
5191,122,-0.2,-100.3,-1060.8
5192,122,-0.2,-100.3,-1060.8
5193,122,-0.2,-100.3,-1060.8
5194,122,-0.2,-100.3,-1060.8
5195,122,-0.2,-100.3,-1060.8
5196,122,-0.2,-100.3,-1060.8
5197,122,-0.2,-100.3,-1060.8
5198,122,-0.2,-100.3,-1060.8
5199,122,-0.2,-100.3,-1060.8
5200,122,-0.2,-100.3,-1060.8
5201,122,-0.2,-100.3,-1060.8
5202,122,-0.2,-100.3,-1060.8
5203,122,-0.2,-100.3,-1060.8
5204,122,-0.2,-100.3,-1060.8
5205,122,-0.2,-100.3,-1060.8
5206,122,-0.2,-100.3,-1060.8
5207,122,-0.2,-100.3,-1060.8
5208,122,-0.2,-100.3,-1060.8
5209,122,-0.2,-100.3,-1060.8
5210,122,-0.2,-100.3,-1060.8
5211,122,-0.2,-100.3,-1060.8
5212,122,-0.2,-100.3,-1060.8
5213,122,-0.2,-100.3,-1060.8
5214,122,-0.2,-100.3,-1060.8
5215,122,-0.2,-100.3,-1060.8
5216,122,-0.2,-100.3,-1060.8
5217,122,-0.2,-100.3,-1060.8
5218,122,-0.2,-100.3,-1060.8
5219,122,-0.2,-100.3,-1060.8
5220,122,-0.2,-100.3,-1060.8
5221,122,-0.2,-100.3,-1060.8
5222,122,-0.2,-100.3,-1060.8
5223,122,-0.2,-100.3,-1060.8
5224,122,-0.2,-100.3,-1060.8
5225,122,-0.2,-100.3,-1060.8
5226,122,-0.2,-100.3,-1060.8
5227,122,-0.1,-100.8,-1066.0
5228,122,-0.1,-100.8,-1066.0
5229,122,-0.1,-100.8,-1066.0
5230,122,-0.1,-100.8,-1066.0
5231,122,-0.1,-100.8,-1066.0
5232,122,-0.1,-100.8,-1066.0
5233,122,-0.1,-100.8,-1066.0
5234,122,-0.1,-100.8,-1066.0
5235,122,-0.1,-100.8,-1066.0
5236,122,-0.1,-100.8,-1066.0
5237,122,-0.1,-100.8,-1066.0
5238,122,-0.1,-100.8,-1066.0
5239,122,-0.1,-100.8,-1066.0
5240,122,-0.1,-100.8,-1066.0
5241,122,-0.1,-100.8,-1066.0
5242,122,-0.1,-100.8,-1066.0
5243,122,-0.1,-100.8,-1066.0
5244,122,-0.1,-100.8,-1066.0
5245,122,-0.1,-100.8,-1066.0
5246,122,-0.1,-100.8,-1066.0
5247,122,-0.1,-100.8,-1066.0
5248,122,-0.1,-100.8,-1066.0
5249,122,-0.1,-100.8,-1066.0
5250,122,-0.1,-100.8,-1066.0
5251,122,-0.1,-100.8,-1066.0
5252,122,-0.1,-100.8,-1066.0
5253,122,-0.1,-100.8,-1066.0
5254,122,-0.1,-100.8,-1066.0
5255,122,-0.1,-100.8,-1066.0
5256,122,-0.1,-100.8,-1066.0
5257,122,-0.1,-100.8,-1066.0
5258,122,-0.1,-100.8,-1066.0
5259,122,-0.1,-100.8,-1066.0
5260,122,-0.1,-100.8,-1066.0
5261,122,-0.1,-100.8,-1066.0
5262,122,-0.1,-100.8,-1066.0
5263,122,-0.1,-100.8,-1066.0
5264,122,-0.1,-100.8,-1066.0
5265,122,-0.1,-100.8,-1066.0
5266,122,-0.1,-100.8,-1066.0
5267,122,-0.1,-100.8,-1066.0
5268,122,-0.1,-100.8,-1066.0
5269,122,-0.1,-100.8,-1066.0
5270,122,-0.1,-100.8,-1066.0
5271,122,-0.1,-100.8,-1066.0
5272,122,-0.1,-100.8,-1066.0
5273,122,-0.1,-100.8,-1066.0
5274,122,-0.1,-100.8,-1066.0
5275,122,-0.1,-100.8,-1066.0
5276,122,-0.1,-100.8,-1066.0
5277,122,-0.1,-100.8,-1066.0
5278,122,-0.1,-100.8,-1066.0
5279,122,-0.1,-100.8,-1066.0
5280,122,-0.1,-100.8,-1066.0
5281,122,-0.1,-100.8,-1066.0
5282,122,-0.1,-100.8,-1066.0
5283,122,-0.1,-100.8,-1066.0
5284,122,-0.1,-100.8,-1066.0
5285,122,-0.1,-100.8,-1066.0
5286,122,-0.1,-100.8,-1066.0
5287,122,-0.1,-100.8,-1066.0
5288,122,-0.1,-100.8,-1066.0
5289,122,-0.1,-100.8,-1066.0
5290,122,-0.1,-100.8,-1066.0
5291,122,-0.1,-100.8,-1066.0
5292,122,-0.1,-100.8,-1066.0
5293,122,-0.1,-100.8,-1066.0
5294,122,-0.1,-100.8,-1066.0
5295,122,-0.1,-100.8,-1066.0
5296,122,-0.1,-100.8,-1066.0
5297,122,-0.1,-100.8,-1066.0
5298,122,-0.1,-100.8,-1066.0
5299,122,-0.1,-100.8,-1066.0
5300,122,-0.1,-100.8,-1066.0
5301,122,-0.1,-100.8,-1066.0
5302,122,-0.1,-100.8,-1066.0
5303,122,-0.1,-100.8,-1066.0
5304,122,-0.1,-100.8,-1066.0
5305,122,-0.1,-100.8,-1066.0
5306,122,-0.1,-100.8,-1066.0
5307,122,-0.1,-100.8,-1066.0
5308,122,-0.1,-100.8,-1066.0
5309,122,-0.1,-100.8,-1066.0
5310,122,-0.1,-100.8,-1066.0
5311,122,-0.1,-100.8,-1066.0
5312,122,-0.1,-100.8,-1066.0
5313,122,-0.1,-100.8,-1066.0
5314,122,-0.1,-100.8,-1066.0
5315,122,-0.1,-100.8,-1066.0
5316,122,-0.1,-100.8,-1066.0
5317,122,-0.1,-100.8,-1066.0
5318,122,-0.1,-100.8,-1066.0
5319,122,-0.1,-100.8,-1066.0
5320,122,-0.1,-100.8,-1066.0
5321,122,-0.1,-100.8,-1066.0
5322,122,-0.1,-100.8,-1066.0
5323,122,-0.1,-100.8,-1066.0
5324,122,-0.1,-100.8,-1066.0
5325,122,-0.1,-100.8,-1066.0
5326,122,-0.1,-100.8,-1066.0
5327,122,-0.1,-100.8,-1066.0
5328,122,-0.1,-100.8,-1066.0
5329,122,-0.1,-100.8,-1066.0
5330,122,-0.1,-100.8,-1066.0
5331,122,-0.1,-100.8,-1066.0
5332,122,-0.1,-100.8,-1066.0
5333,122,-0.1,-100.8,-1066.0
5334,122,-0.1,-100.8,-1066.0
5335,122,-0.1,-100.8,-1066.0
5336,122,-0.1,-100.8,-1066.0
5337,122,-0.1,-100.8,-1066.0
5338,122,-0.1,-100.8,-1066.0
5339,122,-0.1,-100.8,-1066.0
5340,122,-0.1,-100.8,-1066.0
5341,122,-0.1,-100.8,-1066.0
5342,122,-0.1,-100.8,-1066.0
5343,122,-0.1,-100.8,-1066.0
5344,122,-0.1,-100.8,-1066.0
5345,122,-0.1,-100.8,-1066.0
5346,122,-0.1,-100.8,-1066.0
5347,122,-0.1,-100.8,-1066.0
5348,122,-0.1,-100.8,-1066.0
5349,122,0.1,-100.5,-1062.8
5350,122,0.1,-100.5,-1062.8
5351,122,0.1,-100.5,-1062.8
5352,122,0.1,-100.5,-1062.8
5353,122,0.1,-100.5,-1062.8
5354,122,0.1,-100.5,-1062.8
5355,122,0.1,-100.5,-1062.8
5356,122,0.1,-100.5,-1062.8
5357,122,0.1,-100.5,-1062.8
5358,122,0.1,-100.5,-1062.8
5359,122,0.1,-100.5,-1062.8
5360,122,0.1,-100.5,-1062.8
5361,122,0.1,-100.5,-1062.8
5362,122,0.1,-100.5,-1062.8
5363,122,0.1,-100.5,-1062.8
5364,122,0.1,-100.5,-1062.8
5365,122,0.1,-100.5,-1062.8
5366,122,0.1,-100.5,-1062.8
5367,122,0.1,-100.5,-1062.8
5368,122,0.1,-100.5,-1062.8
5369,122,0.1,-100.5,-1062.8
5370,122,0.1,-100.5,-1062.8
5371,122,0.1,-100.5,-1062.8
5372,122,0.1,-100.5,-1062.8
5373,122,0.1,-100.5,-1062.8
5374,122,0.1,-100.5,-1062.8
5375,122,0.1,-100.5,-1062.8
5376,122,0.1,-100.5,-1062.8
5377,122,0.1,-100.5,-1062.8
5378,122,0.1,-100.5,-1062.8
5379,122,0.1,-100.5,-1062.8
5380,122,0.1,-100.5,-1062.8
5381,122,0.1,-100.5,-1062.8
5382,122,0.1,-100.5,-1062.8
5383,122,0.1,-100.5,-1062.8
5384,122,0.1,-100.5,-1062.8
5385,122,0.1,-100.5,-1062.8
5386,122,0.1,-100.5,-1062.8
5387,122,0.1,-100.5,-1062.8
5388,122,0.1,-100.5,-1062.8
5389,122,0.1,-100.5,-1062.8
5390,122,0.1,-100.5,-1062.8
5391,122,0.1,-100.5,-1062.8
5392,122,0.1,-100.5,-1062.8
5393,122,0.1,-100.5,-1062.8
5394,122,0.1,-100.5,-1062.8
5395,122,0.1,-100.5,-1062.8
5396,122,0.1,-100.5,-1062.8
5397,122,0.1,-100.5,-1062.8
5398,122,0.1,-100.5,-1062.8
5399,122,0.1,-100.5,-1062.8
5400,122,0.1,-100.5,-1062.8
5401,122,0.1,-100.5,-1062.8
5402,122,0.1,-100.5,-1062.8
5403,122,0.1,-100.5,-1062.8
5404,122,0.1,-100.5,-1062.8
5405,122,0.1,-100.5,-1062.8
5406,122,0.1,-100.5,-1062.8
5407,122,0.1,-100.5,-1062.8
5408,122,0.1,-100.5,-1062.8
5409,122,0.1,-100.5,-1062.8
5410,122,0.1,-100.5,-1062.8
5411,122,0.1,-100.5,-1062.8
5412,122,0.1,-100.5,-1062.8
5413,122,0.1,-100.5,-1062.8
5414,122,0.1,-100.5,-1062.8
5415,122,0.1,-100.5,-1062.8
5416,122,0.1,-100.5,-1062.8
5417,122,0.1,-100.5,-1062.8
5418,122,0.1,-100.5,-1062.8
5419,122,0.1,-100.5,-1062.8
5420,122,0.1,-100.5,-1062.8
5421,122,0.1,-100.5,-1062.8
5422,122,0.1,-100.5,-1062.8
5423,122,0.1,-100.5,-1062.8
5424,122,0.1,-100.5,-1062.8
5425,122,0.1,-100.5,-1062.8
5426,122,0.1,-100.5,-1062.8
5427,122,0.1,-100.5,-1062.8
5428,122,0.1,-100.5,-1062.8
5429,122,0.1,-100.5,-1062.8
5430,122,0.1,-100.5,-1062.8
5431,122,0.1,-100.5,-1062.8
5432,122,0.1,-100.5,-1062.8
5433,122,0.1,-100.5,-1062.8
5434,122,0.1,-100.5,-1062.8
5435,122,0.1,-100.5,-1062.8
5436,122,0.1,-100.5,-1062.8
5437,122,0.1,-100.5,-1062.8
5438,122,0.1,-100.5,-1062.8
5439,122,0.1,-100.5,-1062.8
5440,122,0.1,-100.5,-1062.8
5441,122,0.1,-100.5,-1062.8
5442,122,0.1,-100.5,-1062.8
5443,122,0.1,-100.5,-1062.8
5444,122,0.1,-100.5,-1062.8
5445,122,0.1,-100.5,-1062.8
5446,122,0.1,-100.5,-1062.8
5447,122,0.1,-100.5,-1062.8
5448,122,0.1,-100.5,-1062.8
5449,122,0.1,-100.5,-1062.8
5450,122,0.1,-100.5,-1062.8
5451,122,0.1,-100.5,-1062.8
5452,122,0.1,-100.5,-1062.8
5453,122,0.1,-100.5,-1062.8
5454,122,0.1,-100.5,-1062.8
5455,122,0.1,-100.5,-1062.8
5456,122,0.1,-100.5,-1062.8
5457,122,0.1,-100.5,-1062.8
5458,122,0.1,-100.5,-1062.8
5459,122,0.1,-100.5,-1062.8
5460,122,0.1,-100.5,-1062.8
5461,122,0.1,-100.5,-1062.8
5462,122,0.1,-100.5,-1062.8
5463,122,0.1,-100.5,-1062.8
5464,122,0.1,-100.5,-1062.8
5465,122,0.1,-100.5,-1062.8
5466,122,0.1,-100.5,-1062.8
5467,122,0.1,-100.5,-1062.8
5468,122,0.1,-100.5,-1062.8
5469,122,0.1,-100.5,-1062.8
5470,122,0.1,-100.5,-1062.8
5471,122,0.1,-100.5,-1062.8
5472,122,0.1,-100.5,-1062.8
5473,122,0.1,-100.5,-1062.8
5474,122,0.1,-100.5,-1062.8
5475,122,0.1,-100.5,-1062.8
5476,122,0.1,-100.5,-1062.8
5477,122,0.1,-100.5,-1062.8
5478,122,0.1,-100.5,-1062.8
5479,122,0.1,-100.5,-1062.8
5480,122,0.1,-100.5,-1062.8
5481,122,0.1,-100.5,-1062.8
5482,122,0.1,-100.5,-1062.8
5483,122,0.1,-100.5,-1062.8
5484,122,0.1,-100.5,-1062.8
5485,122,0.1,-100.5,-1062.8
5486,122,0.1,-100.5,-1062.8
5487,122,0.1,-100.5,-1062.8
5488,122,0.1,-100.5,-1062.8
5489,122,0.1,-100.5,-1062.8
5490,122,0.1,-100.5,-1062.8
5491,122,0.1,-100.5,-1062.8
5492,122,0.1,-100.5,-1062.8
5493,122,0.1,-100.5,-1062.8
5494,122,0.1,-100.5,-1062.8
5495,122,0.1,-100.5,-1062.8
5496,122,0.1,-100.5,-1062.8
5497,122,0.1,-100.5,-1062.8
5498,122,0.1,-100.5,-1062.8
5499,122,0.1,-100.5,-1062.8
5500,122,0.1,-100.5,-1062.8
5501,122,0.1,-100.5,-1062.8
5502,122,0.1,-100.5,-1062.8
5503,122,0.1,-100.5,-1062.8
5504,122,0.1,-100.5,-1062.8
5505,122,0.1,-100.5,-1062.8
5506,122,0.1,-100.5,-1062.8
5507,122,0.1,-100.5,-1062.8
5508,122,0.1,-100.5,-1062.8
5509,122,0.1,-100.5,-1062.8
5510,122,0.1,-100.5,-1062.8
5511,122,0.1,-100.5,-1062.8
5512,122,0.1,-100.5,-1062.8
5513,122,0.1,-100.5,-1062.8
5514,122,0.1,-100.5,-1062.8
5515,122,0.1,-100.5,-1062.8
5516,122,0.1,-100.5,-1062.8
5517,122,0.1,-100.5,-1062.8
5518,122,0.1,-100.5,-1062.8
5519,122,0.1,-100.5,-1062.8
5520,122,0.1,-100.5,-1062.8
5521,122,0.1,-100.5,-1062.8
5522,122,0.1,-100.5,-1062.8
5523,122,0.1,-100.5,-1062.8
5524,122,0.1,-100.5,-1062.8
5525,122,0.1,-100.5,-1062.8
5526,122,0.1,-100.5,-1062.8
5527,122,0.1,-100.5,-1062.8
5528,122,0.1,-100.5,-1062.8
5529,122,0.1,-100.5,-1062.8
5530,122,0.1,-100.5,-1062.8
5531,122,0.1,-100.5,-1062.8
5532,122,0.1,-100.5,-1062.8
5533,122,0.1,-100.5,-1062.8
5534,122,0.1,-100.5,-1062.8
5535,122,0.1,-100.5,-1062.8
5536,122,0.1,-100.5,-1062.8
5537,122,0.1,-100.5,-1062.8
5538,122,0.1,-100.5,-1062.8
5539,122,0.1,-100.5,-1062.8
5540,122,0.1,-100.5,-1062.8
5541,122,0.1,-100.5,-1062.8
5542,122,0.1,-100.5,-1062.8
5543,122,0.1,-100.5,-1062.8
5544,122,0.1,-100.5,-1062.8
5545,122,0.1,-100.5,-1062.8
5546,122,0.1,-100.5,-1062.8
5547,122,0.1,-100.5,-1062.8
5548,122,0.1,-100.5,-1062.8
5549,122,0.1,-100.5,-1062.8
5550,122,0.1,-100.5,-1062.8
5551,122,0.1,-100.5,-1062.8
5552,122,0.1,-100.5,-1062.8
5553,122,0.1,-100.5,-1062.8
5554,122,0.1,-100.5,-1062.8
5555,122,0.1,-100.5,-1062.8
5556,122,0.1,-100.5,-1062.8
5557,122,0.1,-100.5,-1062.8
5558,122,0.1,-100.5,-1062.8
5559,122,0.1,-100.5,-1062.8
5560,122,0.1,-100.5,-1062.8
5561,122,0.1,-100.5,-1062.8
5562,122,0.1,-100.5,-1062.8
5563,122,0.1,-100.5,-1062.8
5564,122,0.1,-100.5,-1062.8
5565,122,0.1,-100.5,-1062.8
5566,122,0.1,-100.5,-1062.8
5567,122,0.1,-100.5,-1062.8
5568,122,0.1,-100.5,-1062.8
5569,122,0.1,-100.5,-1062.8
5570,122,0.1,-100.5,-1062.8
5571,122,0.1,-100.5,-1062.8
5572,122,0.1,-100.5,-1062.8
5573,122,0.1,-100.5,-1062.8
5574,122,0.1,-100.5,-1062.8
5575,122,0.1,-100.5,-1062.8
5576,122,0.1,-100.5,-1062.8
5577,122,0.1,-100.5,-1062.8
5578,122,0.1,-100.5,-1062.8
5579,122,0.1,-100.5,-1062.8
5580,122,0.1,-100.5,-1062.8
5581,122,0.1,-100.5,-1062.8
5582,122,0.1,-100.5,-1062.8
5583,122,0.2,-100.4,-1062.0
5584,122,0.2,-100.4,-1062.0
5585,122,0.2,-100.4,-1062.0
5586,122,0.2,-100.4,-1062.0
5587,122,0.2,-100.4,-1062.0
5588,122,0.2,-100.4,-1062.0
5589,122,0.2,-100.4,-1062.0
5590,122,0.2,-100.4,-1062.0
5591,122,0.2,-100.4,-1062.0
5592,122,0.2,-100.4,-1062.0
5593,122,0.2,-100.4,-1062.0
5594,122,0.2,-100.4,-1062.0
5595,122,0.2,-100.4,-1062.0
5596,122,0.2,-100.4,-1062.0
5597,122,0.2,-100.4,-1062.0
5598,122,0.2,-100.4,-1062.0
5599,122,0.2,-100.4,-1062.0
5600,122,0.2,-100.4,-1062.0
5601,122,0.2,-100.4,-1062.0
5602,122,0.2,-100.4,-1062.0
5603,122,0.2,-100.4,-1062.0
5604,122,0.2,-100.4,-1062.0
5605,122,0.2,-100.4,-1062.0
5606,122,0.2,-100.4,-1062.0
5607,122,0.2,-100.4,-1062.0
5608,122,0.2,-100.4,-1062.0
5609,122,0.2,-100.4,-1062.0
5610,122,0.2,-100.4,-1062.0
5611,122,0.2,-100.4,-1062.0
5612,122,0.2,-100.4,-1062.0
5613,122,0.2,-100.4,-1062.0
5614,122,0.2,-100.4,-1062.0
5615,122,0.2,-100.4,-1062.0
5616,122,0.2,-100.4,-1062.0
5617,122,0.2,-100.4,-1062.0
5618,122,0.2,-100.4,-1062.0
5619,122,0.2,-100.4,-1062.0
5620,122,0.2,-100.4,-1062.0
5621,122,0.2,-100.4,-1062.0
5622,122,0.2,-100.4,-1062.0
5623,122,0.2,-100.4,-1062.0
5624,122,0.2,-100.4,-1062.0
5625,122,0.2,-100.4,-1062.0
5626,122,0.2,-100.4,-1062.0
5627,122,0.2,-100.4,-1062.0
5628,122,0.2,-100.4,-1062.0
5629,122,0.2,-100.4,-1062.0
5630,122,0.2,-100.4,-1062.0
5631,122,0.2,-100.4,-1062.0
5632,122,0.2,-100.4,-1062.0
5633,122,0.2,-100.4,-1062.0
5634,122,0.2,-100.4,-1062.0
5635,122,0.2,-100.4,-1062.0
5636,122,0.2,-100.4,-1062.0
5637,122,0.2,-100.4,-1062.0
5638,122,0.2,-100.4,-1062.0
5639,122,0.2,-100.4,-1062.0
5640,122,0.2,-100.4,-1062.0
5641,122,0.2,-100.4,-1062.0
5642,122,0.2,-100.4,-1062.0
5643,122,0.2,-100.4,-1062.0
5644,122,0.2,-100.4,-1062.0
