EID,Data,Time,Type,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER
8674,2012-03-26,22:40:46,C,0,3648768,242,242,243,242
8675,2012-03-26,22:40:56,L,5,1342,243,243,243,243
8676,2012-03-26,22:40:56,C,0,3645696,242,242,242,242
8677,2012-03-26,22:41:01,E,5,475,241,241,472,241
8678,2012-03-26,22:41:01,C,0,3649134,242,242,242,242
8679,2012-03-26,22:41:07,L,5,1189,243,243,243,243
8680,2012-03-26,22:41:07,C,0,3640479,242,242,242,242
8681,2012-03-26,22:41:13,L,4,789,241,240,241,240
8682,2012-03-26,22:41:13,C,0,3647535,242,242,242,242
8683,2012-03-26,22:41:17,L,4,1802,242,242,243,242
8684,2012-03-26,22:41:17,C,0,3645900,242,242,242,242
8685,2012-03-26,22:41:25,L,5,869,243,243,243,243
8686,2012-03-26,22:41:25,C,0,3644023,242,242,242,242
8687,2012-03-26,22:41:27,L,4,1583,242,242,243,242
8688,2012-03-26,22:41:27,C,0,3645957,242,242,243,242
8689,2012-03-26,22:41:29,L,5,1552,241,241,241,241
8690,2012-03-26,22:41:29,C,0,3651290,242,242,242,242
8691,2012-03-26,22:41:30,L,5,1302,241,241,242,241
8692,2012-03-26,22:41:30,C,0,3654027,241,242,242,241
8693,2012-03-26,22:41:36,L,5,1194,241,241,241,241
8694,2012-03-26,22:41:37,C,0,3646265,242,242,242,242
8695,2012-03-26,22:41:38,L,5,1042,242,243,472,242
8696,2012-03-26,22:41:38,C,0,3649190,242,242,243,242
8697,2012-03-26,22:41:52,L,6,1830,242,242,242,242
8698,2012-03-26,22:41:52,C,0,3652081,242,242,242,242
8699,2012-03-26,22:41:54,E,5,792,241,241,241,241
8700,2012-03-26,22:41:54,C,0,3647463,242,242,242,242
8701,2012-03-26,22:41:55,L,6,2089,242,242,242,242
8702,2012-03-26,22:41:55,C,0,3655262,242,242,243,242
8703,2012-03-26,22:41:59,L,6,2218,240,240,241,240
8704,2012-03-26,22:41:59,C,0,3648979,242,242,242,242
8705,2012-03-26,22:42:04,E,5,476,243,242,472,242
8706,2012-03-26,22:42:05,C,0,3647130,242,242,242,242
8707,2012-03-26,22:42:13,L,5,1341,243,243,243,243
8708,2012-03-26,22:42:14,C,0,3643991,242,242,242,242
8709,2012-03-26,22:42:18,L,4,2750,243,243,243,243
8710,2012-03-26,22:42:18,C,0,3648679,242,242,243,242
8711,2012-03-26,22:42:24,E,4,335,240,240,472,240
8712,2012-03-26,22:42:25,C,0,3646655,242,242,242,242
8713,2012-03-26,22:42:27,E,4,439,243,243,472,243
8714,2012-03-26,22:42:27,C,0,3646081,242,242,242,242
8715,2012-03-26,22:42:32,L,5,952,243,243,244,243
8716,2012-03-26,22:42:32,C,0,3648614,242,242,243,242
8717,2012-03-26,22:42:33,L,5,2817,241,241,472,241
8718,2012-03-26,22:42:33,C,0,3656352,242,243,243,242
8719,2012-03-26,22:42:36,E,5,642,243,242,472,242
8720,2012-03-26,22:42:36,C,0,3652835,242,242,243,242
8721,2012-03-26,22:42:52,L,6,2266,243,243,244,243
8722,2012-03-26,22:42:52,C,0,3652727,242,242,242,242
8723,2012-03-26,22:43:13,L,5,1592,243,243,244,243
8724,2012-03-26,22:43:14,C,0,3646384,242,242,242,242
8725,2012-03-26,22:43:17,L,5,1329,242,242,242,242
8726,2012-03-26,22:43:18,C,0,3650333,242,242,242,242
8727,2012-03-26,22:43:27,L,4,491,241,241,472,241
8728,2012-03-26,22:43:27,C,0,3652467,241,242,242,241
8729,2012-03-26,22:43:29,L,5,995,241,241,472,241
8730,2012-03-26,22:43:30,C,0,3646962,242,242,242,242
8731,2012-03-26,22:43:40,L,5,983,241,241,241,241
8732,2012-03-26,22:43:41,C,0,3645588,242,242,243,242
8733,2012-03-26,22:43:46,E,6,862,241,241,472,241
8734,2012-03-26,22:43:47,C,0,3652756,241,242,242,241
8735,2012-03-26,22:43:52,E,5,728,243,243,244,243
8736,2012-03-26,22:43:53,C,0,3648556,242,242,242,242
8737,2012-03-26,22:44:03,L,5,1338,242,242,243,242
8738,2012-03-26,22:44:04,C,0,3642228,241,242,242,241
8739,2012-03-26,22:44:07,L,5,1524,241,242,472,241
8740,2012-03-26,22:44:08,C,0,3651429,242,242,242,242
8741,2012-03-26,22:44:15,L,5,1077,242,242,242,242
8742,2012-03-26,22:44:15,C,0,3642615,242,242,242,242
8743,2012-03-26,22:44:51,E,6,711,243,243,244,243
8744,2012-03-26,22:44:52,C,0,3641816,242,242,242,242
8745,2012-03-26,22:44:53,E,4,474,240,240,472,240
8746,2012-03-26,22:44:53,C,0,3646345,242,242,242,242
8747,2012-03-26,22:44:56,E,5,741,242,242,242,242
8748,2012-03-26,22:44:56,C,0,3651461,242,242,242,242
8749,2012-03-26,22:45:08,E,4,320,240,240,472,240
8750,2012-03-26,22:45:08,C,0,3647026,242,242,242,242
8751,2012-03-26,22:45:18,E,5,324,242,241,472,241
8752,2012-03-26,22:45:18,C,0,3650182,242,242,242,242
8753,2012-03-26,22:45:25,L,5,2277,242,242,242,242
8754,2012-03-26,22:45:25,C,0,3642584,242,242,242,242
8755,2012-03-26,22:45:26,L,5,1165,242,243,243,242
8756,2012-03-26,22:45:26,C,0,3654782,242,242,242,242
8757,2012-03-26,22:45:35,L,5,1112,241,241,241,241
8758,2012-03-26,22:45:35,C,0,3652246,242,242,242,242
8759,2012-03-26,22:45:39,E,6,1011,242,242,243,242
8760,2012-03-26,22:45:40,C,0,3649444,242,242,242,242
8761,2012-03-26,22:45:43,L,5,1407,239,239,240,239
8762,2012-03-26,22:45:44,C,0,3647463,242,242,242,242
8763,2012-03-26,22:45:51,L,4,2451,243,243,243,243
8764,2012-03-26,22:45:51,C,0,3651894,242,242,243,242
8765,2012-03-26,22:45:52,L,5,2056,243,243,244,243
8766,2012-03-26,22:45:52,C,0,3656155,242,242,243,242
8767,2012-03-26,22:45:55,L,5,1421,241,241,242,241
8768,2012-03-26,22:45:55,C,0,3654030,242,242,242,242
8769,2012-03-26,22:46:01,E,4,467,241,240,472,240
8770,2012-03-26,22:46:02,C,0,3650688,242,242,243,242
8771,2012-03-26,22:46:04,E,7,72,472,236,241,236
8772,2012-03-26,22:46:04,C,0,3651408,242,242,243,242
8773,2012-03-26,22:46:09,L,5,1021,242,242,472,242
8774,2012-03-26,22:46:10,C,0,3646407,242,242,243,242
8775,2012-03-26,22:46:18,L,5,1068,240,240,240,240
8776,2012-03-26,22:46:18,C,0,3649341,242,242,243,242
8777,2012-03-26,22:46:28,L,5,2352,242,242,243,242
8778,2012-03-26,22:46:28,C,0,3649646,242,242,242,242
8779,2012-03-26,22:46:33,L,6,2176,239,239,239,239
8780,2012-03-26,22:46:33,C,0,3647579,242,242,242,242
8781,2012-03-26,22:46:41,E,4,360,243,243,472,243
8782,2012-03-26,22:46:41,C,0,3644010,242,242,242,242
8783,2012-03-26,22:46:48,L,5,2913,240,240,240,240
8784,2012-03-26,22:46:48,C,0,3651571,242,242,242,242
8785,2012-03-26,22:46:50,L,6,2470,240,240,241,240
8786,2012-03-26,22:46:50,C,0,3650018,242,242,242,242
8787,2012-03-26,22:46:54,E,5,330,243,243,472,243
8788,2012-03-26,22:46:54,C,0,3643575,242,242,242,242
8789,2012-03-26,22:46:58,L,5,1099,241,241,242,241
8790,2012-03-26,22:46:58,C,0,3641942,242,242,242,242
8791,2012-03-26,22:47:01,L,5,1338,243,242,472,242
8792,2012-03-26,22:47:01,C,0,3657076,242,242,242,242
8793,2012-03-26,22:47:36,E,5,511,242,242,472,242
8794,2012-03-26,22:47:36,C,0,3645503,242,242,242,242
8795,2012-03-26,22:47:57,E,5,354,242,241,472,241
8796,2012-03-26,22:47:57,C,0,3645123,242,242,242,242
8797,2012-03-26,22:48:04,E,5,809,242,242,242,242
8798,2012-03-26,22:48:04,C,0,3650446,242,242,242,242
8799,2012-03-26,22:48:08,L,4,1077,242,242,472,242
8800,2012-03-26,22:48:08,C,0,3646907,242,242,242,242
8801,2012-03-26,22:48:09,L,4,708,240,472,472,240
8802,2012-03-26,22:48:09,C,0,3648500,242,242,242,242
8803,2012-03-26,22:48:14,E,5,827,243,243,472,243
8804,2012-03-26,22:48:15,C,0,3643648,242,242,242,242
8805,2012-03-26,22:48:15,L,5,2195,243,243,244,243
8806,2012-03-26,22:48:15,C,0,3645511,242,242,242,242
8807,2012-03-26,22:48:22,L,5,1268,242,242,243,242
8808,2012-03-26,22:48:23,C,0,3645365,242,242,243,242
8809,2012-03-26,22:48:30,L,5,2595,242,242,242,242
8810,2012-03-26,22:48:30,C,0,3645766,242,242,243,242
8811,2012-03-26,22:48:35,L,5,1892,242,242,242,242
8812,2012-03-26,22:48:35,C,0,3648583,242,242,242,242
8813,2012-03-26,22:48:55,L,5,2553,240,240,240,240
8814,2012-03-26,22:48:55,C,0,3650264,242,242,242,242
8815,2012-03-26,22:48:56,L,5,2448,243,243,244,243
8816,2012-03-26,22:48:56,C,0,3652313,242,242,242,242
8817,2012-03-26,22:49:00,L,5,1754,241,241,242,241
8818,2012-03-26,22:49:00,C,0,3643636,242,242,242,242
8819,2012-03-26,22:49:02,L,5,1351,244,243,244,243
8820,2012-03-26,22:49:03,C,0,3649610,242,242,242,242
8821,2012-03-26,22:49:06,L,5,2290,242,242,472,242
8822,2012-03-26,22:49:07,C,0,3649005,242,242,242,242
8823,2012-03-26,22:49:19,L,5,1309,241,241,472,241
8824,2012-03-26,22:49:19,C,0,3642246,242,242,242,242
8825,2012-03-26,22:49:20,L,5,1292,239,239,472,239
8826,2012-03-26,22:49:20,C,0,3645687,242,242,242,242
8827,2012-03-26,22:49:21,L,5,1200,243,243,472,243
8828,2012-03-26,22:49:22,C,0,3647768,242,242,243,242
8829,2012-03-26,22:49:26,L,4,553,242,242,243,242
8830,2012-03-26,22:49:26,C,0,3649335,241,242,242,241
8831,2012-03-26,22:49:33,L,4,597,244,243,472,243
8832,2012-03-26,22:49:33,C,0,3644934,242,242,242,242
8833,2012-03-26,22:49:34,E,5,804,240,240,472,240
8834,2012-03-26,22:49:34,C,0,3647424,242,242,242,242
8835,2012-03-26,22:49:39,L,6,3020,240,239,241,239
8836,2012-03-26,22:49:39,C,0,3645416,242,242,242,242
8837,2012-03-26,22:49:43,L,6,2438,241,241,241,241
8838,2012-03-26,22:49:44,C,0,3652494,242,242,242,242
8839,2012-03-26,22:49:45,L,5,1203,243,243,244,243
8840,2012-03-26,22:49:46,C,0,3655361,242,242,243,242
8841,2012-03-26,22:49:49,L,5,1286,243,243,244,243
8842,2012-03-26,22:49:50,C,0,3648798,242,242,243,242
8843,2012-03-26,22:50:02,L,4,1699,241,241,241,241
8844,2012-03-26,22:50:02,C,0,3641343,242,242,242,242
8845,2012-03-26,22:50:05,L,5,1214,239,241,472,239
8846,2012-03-26,22:50:05,C,0,3642155,242,242,242,242
8847,2012-03-26,22:50:24,E,5,756,241,241,242,241
8848,2012-03-26,22:50:24,C,0,3647882,242,242,243,242
8849,2012-03-26,22:50:26,L,5,1961,240,240,241,240
8850,2012-03-26,22:50:26,C,0,3646697,242,242,242,242
8851,2012-03-26,22:50:41,L,3,18,472,234,240,234
8852,2012-03-26,22:50:41,C,0,3646952,242,242,242,242
8853,2012-03-26,22:50:42,L,5,946,243,242,243,242
8854,2012-03-26,22:50:42,C,0,3657069,242,242,242,242
8855,2012-03-26,22:50:49,L,5,1367,240,240,240,240
8856,2012-03-26,22:50:50,C,0,3651740,242,242,242,242
8857,2012-03-26,22:51:11,E,5,639,242,242,472,242
8858,2012-03-26,22:51:11,C,0,3648122,242,242,243,242
8859,2012-03-26,22:51:13,L,4,1471,242,242,243,242
8860,2012-03-26,22:51:13,C,0,3648816,242,242,243,242
8861,2012-03-26,22:51:16,L,6,1664,241,241,242,241
8862,2012-03-26,22:51:16,C,0,3644801,242,242,242,242
8863,2012-03-26,22:51:19,L,1,0,472,240,472,240
8864,2012-03-26,22:51:19,C,0,3650333,242,242,243,242
8865,2012-03-26,22:51:38,E,5,729,241,240,241,240
8866,2012-03-26,22:51:38,C,0,3645323,242,242,242,242
8867,2012-03-26,22:51:49,L,4,1023,242,241,242,241
8868,2012-03-26,22:51:49,C,0,3647108,242,242,243,242
8869,2012-03-26,22:51:51,L,4,606,242,242,472,242
8870,2012-03-26,22:51:51,C,0,3650607,242,242,242,242
8871,2012-03-26,22:51:52,L,5,5184,242,242,242,242
8872,2012-03-26,22:51:53,C,0,3654579,242,242,243,242
8873,2012-03-26,22:51:58,L,5,901,239,239,240,239
8874,2012-03-26,22:51:58,C,0,3647772,242,242,242,242
8875,2012-03-26,22:52:05,L,5,1811,242,243,472,242
8876,2012-03-26,22:52:06,C,0,3650150,242,242,242,242
8877,2012-03-26,22:52:13,L,5,879,240,240,240,240
8878,2012-03-26,22:52:13,C,0,3647668,242,242,242,242
8879,2012-03-26,22:52:17,L,1,0,472,241,472,241
8880,2012-03-26,22:52:17,C,0,3651164,242,242,242,242
8881,2012-03-26,22:52:18,L,5,1521,240,240,241,240
8882,2012-03-26,22:52:18,C,0,3650250,242,242,242,242
8883,2012-03-26,22:52:24,E,5,526,240,239,240,239
8884,2012-03-26,22:52:24,C,0,3648184,241,242,242,241
8885,2012-03-26,22:52:26,E,7,1309,241,241,241,241
8886,2012-03-26,22:52:26,C,0,3652290,242,242,243,242
8887,2012-03-26,22:52:32,L,5,1650,241,240,242,240
8888,2012-03-26,22:52:32,C,0,3646179,242,242,243,242
8889,2012-03-26,22:52:43,E,5,512,472,239,240,239
8890,2012-03-26,22:52:43,C,0,3645379,241,242,242,241
8891,2012-03-26,22:52:45,E,5,702,242,472,472,242
8892,2012-03-26,22:52:45,C,0,3651228,242,242,242,242
8893,2012-03-26,22:52:46,L,5,2238,241,241,241,241
8894,2012-03-26,22:52:46,C,0,3642998,242,242,242,242
8895,2012-03-26,22:52:52,L,5,2734,239,239,240,239
8896,2012-03-26,22:52:52,C,0,3648809,242,242,242,242
8897,2012-03-26,22:53:15,L,4,1642,240,240,241,240
8898,2012-03-26,22:53:15,C,0,3644585,242,242,242,242
8899,2012-03-26,22:53:18,L,5,1064,240,240,472,240
8900,2012-03-26,22:53:19,C,0,3647053,242,242,242,242
8901,2012-03-26,22:53:19,L,5,864,243,242,472,242
8902,2012-03-26,22:53:19,C,0,3649524,242,242,243,242
8903,2012-03-26,22:53:26,L,4,613,240,240,240,240
8904,2012-03-26,22:53:26,C,0,3647121,242,242,242,242
8905,2012-03-26,22:53:33,L,5,969,241,241,242,241
8906,2012-03-26,22:53:33,C,0,3645768,242,242,242,242
8907,2012-03-26,22:54:06,L,5,3722,242,242,242,242
8908,2012-03-26,22:54:07,C,0,3634384,242,242,242,242
8909,2012-03-26,22:54:15,E,4,354,472,243,243,243
8910,2012-03-26,22:54:15,C,0,3644135,242,242,242,242
8911,2012-03-26,22:54:20,L,5,924,244,243,246,243
8912,2012-03-26,22:54:20,C,0,3641217,242,242,243,242
8913,2012-03-26,22:54:30,L,5,1025,243,243,243,243
8914,2012-03-26,22:54:30,C,0,3644197,242,242,243,242
8915,2012-03-26,22:54:48,L,5,1595,242,241,241,241
8916,2012-03-26,22:54:49,C,0,3637065,242,242,242,242
8917,2012-03-26,22:54:52,L,5,1116,242,472,472,242
8918,2012-03-26,22:54:53,C,0,3632793,242,242,243,242
8919,2012-03-26,22:55:05,L,5,872,243,243,244,243
8920,2012-03-26,22:55:05,C,0,3629071,242,242,242,242
8921,2012-03-26,22:55:06,E,5,822,242,242,242,242
8922,2012-03-26,22:55:06,C,0,3637454,242,242,243,242
8923,2012-03-26,22:55:09,L,6,2224,244,244,244,244
8924,2012-03-26,22:55:10,C,0,3635897,242,242,242,242
8925,2012-03-26,22:55:13,E,5,836,240,240,241,240
8926,2012-03-26,22:55:13,C,0,3634536,242,242,242,242
8927,2012-03-26,22:55:18,E,5,594,239,239,240,239
8928,2012-03-26,22:55:18,C,0,3640686,242,242,242,242
8929,2012-03-26,22:55:42,E,6,777,243,243,243,243
8930,2012-03-26,22:55:42,C,0,3631108,242,242,242,242
8931,2012-03-26,22:55:50,E,5,789,243,243,472,243
8932,2012-03-26,22:55:50,C,0,3631758,242,242,242,242
8933,2012-03-26,22:56:01,E,5,744,240,240,240,240
8934,2012-03-26,22:56:01,C,0,3633144,242,242,242,242
8935,2012-03-26,22:56:04,L,5,1424,241,241,241,241
8936,2012-03-26,22:56:04,C,0,3633313,242,242,242,242
8937,2012-03-26,22:56:04,L,5,1184,242,242,244,242
8938,2012-03-26,22:56:05,C,0,3635737,242,242,242,242
8939,2012-03-26,22:56:12,L,5,2436,242,242,242,242
8940,2012-03-26,22:56:12,C,0,3637995,242,242,242,242
8941,2012-03-26,22:56:21,L,5,1978,242,242,242,242
8942,2012-03-26,22:56:21,C,0,3633184,242,242,243,242
8943,2012-03-26,22:56:32,L,4,705,243,243,243,243
8944,2012-03-26,22:56:33,C,0,3633245,242,242,242,242
8945,2012-03-26,22:57:00,L,5,4451,241,241,241,241
8946,2012-03-26,22:57:01,C,0,3628848,242,242,242,242
8947,2012-03-26,22:57:06,L,5,1362,241,241,472,241
8948,2012-03-26,22:57:06,C,0,3627332,242,242,243,242
8949,2012-03-26,22:57:12,E,6,1011,241,240,241,240
8950,2012-03-26,22:57:12,C,0,3635037,242,242,242,242
8951,2012-03-26,22:57:16,L,2,12,472,243,472,243
8952,2012-03-26,22:57:17,C,0,3634005,242,242,243,242
8953,2012-03-26,22:57:28,L,5,1491,243,243,472,243
8954,2012-03-26,22:57:28,C,0,3632921,242,242,242,242
8955,2012-03-26,22:57:38,L,4,572,240,240,472,240
8956,2012-03-26,22:57:39,C,0,3625382,242,242,242,242
8957,2012-03-26,22:57:41,L,5,2593,241,241,241,241
8958,2012-03-26,22:57:41,C,0,3625641,242,242,242,242
8959,2012-03-26,22:57:42,L,5,910,240,240,240,240
8960,2012-03-26,22:57:42,C,0,3632139,241,242,242,241
8961,2012-03-26,22:57:48,L,5,1160,241,241,241,241
8962,2012-03-26,22:57:48,C,0,3629745,242,242,242,242
8963,2012-03-26,22:57:55,L,5,1533,242,242,242,242
8964,2012-03-26,22:57:55,C,0,3627380,242,242,242,242
8965,2012-03-26,22:57:56,E,5,776,241,241,472,241
8966,2012-03-26,22:57:57,C,0,3626644,242,242,242,242
8967,2012-03-26,22:58:09,E,6,404,239,239,239,239
8968,2012-03-26,22:58:09,C,0,3615911,242,242,243,242
8969,2012-03-26,22:58:17,E,5,755,243,472,472,243
8970,2012-03-26,22:58:17,C,0,3630589,242,242,242,242
8971,2012-03-26,22:58:20,E,4,419,243,243,243,243
8972,2012-03-26,22:58:20,C,0,3628720,242,242,242,242
8973,2012-03-26,22:58:23,L,1,0,472,239,472,239
8974,2012-03-26,22:58:24,C,0,3627938,242,242,242,242
8975,2012-03-26,22:58:38,L,5,1380,241,241,243,241
8976,2012-03-26,22:58:38,C,0,3634206,242,242,242,242
8977,2012-03-26,22:58:42,E,5,656,241,241,472,241
8978,2012-03-26,22:58:42,C,0,3630172,242,242,242,242
8979,2012-03-26,22:58:52,L,5,1294,240,240,472,240
8980,2012-03-26,22:58:53,C,0,3619587,241,242,242,241
8981,2012-03-26,22:58:55,E,4,463,240,240,472,240
8982,2012-03-26,22:58:55,C,0,3628007,242,242,243,242
8983,2012-03-26,22:58:57,E,5,635,240,239,472,239
8984,2012-03-26,22:58:57,C,0,3626273,242,242,242,242
8985,2012-03-26,22:58:58,E,5,602,240,239,472,239
8986,2012-03-26,22:58:58,C,0,3631324,241,242,242,241
8987,2012-03-26,22:59:09,E,6,1136,242,242,243,242
8988,2012-03-26,22:59:10,C,0,3630322,242,242,242,242
8989,2012-03-26,22:59:28,E,6,1202,243,243,243,243
8990,2012-03-26,22:59:29,C,0,3622867,242,242,242,242
8991,2012-03-26,23:00:00,L,5,2001,243,243,243,243
8992,2012-03-26,23:00:00,C,0,3622019,242,242,242,242
8993,2012-03-26,23:00:02,L,6,2116,242,242,242,242
8994,2012-03-26,23:00:02,C,0,3625809,242,242,242,242
8995,2012-03-26,23:00:13,L,5,1355,242,243,472,242
8996,2012-03-26,23:00:13,C,0,3625404,241,242,242,241
8997,2012-03-26,23:00:20,L,4,749,240,472,472,240
8998,2012-03-26,23:00:21,C,0,3620359,241,242,242,241
8999,2012-03-26,23:00:23,L,5,1418,241,241,241,241
9000,2012-03-26,23:00:24,C,0,3624493,242,242,242,242
9001,2012-03-26,23:00:24,L,5,1445,243,243,243,243
9002,2012-03-26,23:00:24,C,0,3626577,242,242,243,242
9003,2012-03-26,23:00:33,L,5,1953,240,241,243,240
9004,2012-03-26,23:00:33,C,0,3625549,242,242,242,242
9005,2012-03-26,23:00:36,E,7,453,242,241,242,241
9006,2012-03-26,23:00:37,C,0,3622953,241,242,242,241
9007,2012-03-26,23:00:51,L,5,1346,240,240,240,240
9008,2012-03-26,23:00:51,C,0,3622117,242,242,242,242
9009,2012-03-26,23:00:53,L,4,1506,240,240,241,240
9010,2012-03-26,23:00:53,C,0,3621594,242,242,243,242
9011,2012-03-26,23:01:01,L,5,1103,242,242,242,242
9012,2012-03-26,23:01:01,C,0,3620996,242,242,242,242
9013,2012-03-26,23:01:06,E,6,671,240,239,240,239
9014,2012-03-26,23:01:06,C,0,3621609,241,242,242,241
9015,2012-03-26,23:01:12,E,5,671,240,240,472,240
9016,2012-03-26,23:01:12,C,0,3623037,242,242,242,242
9017,2012-03-26,23:01:21,L,4,1007,240,240,472,240
9018,2012-03-26,23:01:22,C,0,3628890,242,242,242,242
9019,2012-03-26,23:01:30,L,5,1623,241,241,241,241
9020,2012-03-26,23:01:30,C,0,3623083,242,242,242,242
9021,2012-03-26,23:01:42,E,5,798,239,239,472,239
9022,2012-03-26,23:01:42,C,0,3623711,242,242,242,242
9023,2012-03-26,23:01:47,L,4,886,243,243,243,243
9024,2012-03-26,23:01:47,C,0,3620494,242,242,242,242
9025,2012-03-26,23:02:00,L,5,1105,243,242,242,242
9026,2012-03-26,23:02:01,C,0,3616373,242,242,243,242
9027,2012-03-26,23:02:16,L,5,2689,241,241,242,241
9028,2012-03-26,23:02:16,C,0,3622661,242,242,242,242
9029,2012-03-26,23:02:23,L,5,1614,241,240,241,240
9030,2012-03-26,23:02:23,C,0,3624854,242,242,243,242
9031,2012-03-26,23:02:40,E,22,384,241,239,241,239
9032,2012-03-26,23:02:40,C,0,3621054,242,242,242,242
9033,2012-03-26,23:03:06,L,5,2700,241,241,241,241
9034,2012-03-26,23:03:07,C,0,3618144,242,242,242,242
9035,2012-03-26,23:03:10,L,4,1042,240,240,472,240
9036,2012-03-26,23:03:10,C,0,3626291,242,242,243,242
9037,2012-03-26,23:03:19,E,5,731,239,241,472,239
9038,2012-03-26,23:03:19,C,0,3620688,242,242,242,242
9039,2012-03-26,23:03:26,L,5,1263,242,242,472,242
9040,2012-03-26,23:03:26,C,0,3621079,242,242,242,242
9041,2012-03-26,23:03:36,L,5,1414,243,242,243,242
9042,2012-03-26,23:03:36,C,0,3621919,242,242,242,242
9043,2012-03-26,23:03:45,L,5,1415,243,243,244,243
9044,2012-03-26,23:03:46,C,0,3625742,242,242,242,242
9045,2012-03-26,23:03:48,E,4,423,242,242,472,242
9046,2012-03-26,23:03:48,C,0,3620883,242,242,242,242
9047,2012-03-26,23:03:52,L,5,1244,240,241,242,240
9048,2012-03-26,23:03:52,C,0,3621968,242,242,242,242
9049,2012-03-26,23:03:56,L,4,2015,241,240,242,240
9050,2012-03-26,23:03:57,C,0,3624209,242,242,243,242
9051,2012-03-26,23:04:11,L,4,1406,240,240,241,240
9052,2012-03-26,23:04:12,C,0,3622625,242,242,242,242
9053,2012-03-26,23:04:39,L,4,1114,240,240,241,240
9054,2012-03-26,23:04:39,C,0,3616994,242,242,242,242
9055,2012-03-26,23:05:12,E,5,713,242,242,472,242
9056,2012-03-26,23:05:13,C,0,3621397,242,242,243,242
9057,2012-03-26,23:05:14,L,5,1017,244,243,244,243
9058,2012-03-26,23:05:14,C,0,3628288,242,242,243,242
9059,2012-03-26,23:05:18,E,5,23,472,241,472,241
9060,2012-03-26,23:05:18,C,0,3626891,242,242,242,242
9061,2012-03-26,23:05:37,L,5,1855,242,242,242,242
9062,2012-03-26,23:05:38,C,0,3622410,242,242,243,242
9063,2012-03-26,23:05:39,L,4,850,242,472,472,242
9064,2012-03-26,23:05:40,C,0,3619803,242,242,242,242
9065,2012-03-26,23:05:53,L,4,529,240,240,240,240
9066,2012-03-26,23:05:53,C,0,3624147,242,242,242,242
9067,2012-03-26,23:06:00,E,4,244,243,242,472,242
9068,2012-03-26,23:06:01,C,0,3632873,242,242,242,242
9069,2012-03-26,23:06:01,L,1,0,472,243,472,243
9070,2012-03-26,23:06:02,C,0,3635154,242,242,242,242
9071,2012-03-26,23:06:08,E,4,412,241,240,472,240
9072,2012-03-26,23:06:08,C,0,3632092,242,242,243,242
9073,2012-03-26,23:06:11,L,4,498,239,472,472,239
9074,2012-03-26,23:06:12,C,0,3635028,241,242,242,241
9075,2012-03-26,23:06:13,L,5,1356,239,239,472,239
9076,2012-03-26,23:06:13,C,0,3635312,242,242,243,242
9077,2012-03-26,23:06:24,L,5,1339,241,241,242,241
9078,2012-03-26,23:06:24,C,0,3624154,242,242,242,242
9079,2012-03-26,23:06:25,L,5,1086,241,239,472,239
9080,2012-03-26,23:06:25,C,0,3627621,242,242,242,242
9081,2012-03-26,23:06:43,L,5,1491,241,241,472,241
9082,2012-03-26,23:06:43,C,0,3627772,242,242,243,242
9083,2012-03-26,23:06:46,L,5,1091,240,240,472,240
9084,2012-03-26,23:06:46,C,0,3630980,242,242,243,242
9085,2012-03-26,23:06:54,L,5,5290,240,240,241,240
9086,2012-03-26,23:06:54,C,0,3623306,242,242,242,242
9087,2012-03-26,23:07:03,E,5,482,243,242,472,242
9088,2012-03-26,23:07:04,C,0,3624621,242,242,243,242
9089,2012-03-26,23:07:06,L,5,855,241,240,472,240
9090,2012-03-26,23:07:06,C,0,3626500,242,242,242,242
9091,2012-03-26,23:07:20,L,5,1084,240,240,241,240
9092,2012-03-26,23:07:20,C,0,3625941,242,242,243,242
9093,2012-03-26,23:07:30,L,4,557,242,472,472,242
9094,2012-03-26,23:07:30,C,0,3625346,242,242,242,242
9095,2012-03-26,23:07:42,L,4,571,243,242,472,242
9096,2012-03-26,23:07:42,C,0,3626466,242,242,242,242
9097,2012-03-26,23:07:58,L,3,14,472,240,472,240
9098,2012-03-26,23:07:58,C,0,3628613,242,242,242,242
9099,2012-03-26,23:08:05,L,5,1845,242,241,242,241
9100,2012-03-26,23:08:05,C,0,3619895,242,242,243,242
9101,2012-03-26,23:08:08,L,4,1927,240,240,240,240
9102,2012-03-26,23:08:09,C,0,3618561,242,242,242,242
9103,2012-03-26,23:08:13,E,5,833,242,242,243,242
9104,2012-03-26,23:08:13,C,0,3624126,242,242,242,242
9105,2012-03-26,23:08:27,E,4,445,242,242,472,242
9106,2012-03-26,23:08:27,C,0,3626861,242,242,243,242
