EID,UTC,Type,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER,delay,H,EAS,SNRatio_s,SNRatio_n,AbsSignal_s,AbsSignal_n,TotalNoise_s,TotalNoise_n,NNear3,Theta,dt2_s,dt2_n,ng_s,ng_n,Crit1,Crit2
13639,2013-03-16  00:59:06,C,0,6310250,242,242,242,242,1,389.3,,,,,,,,,,,,,,,
13640,2013-03-16  00:59:14,E,6,1164,240,239,471,239,8,383.9,0.0,2.64472,17.503220000000002,569.149,736.133,215.202,42.057,28.0,0.1570796,1.477098,0.9644855999999999,33.0,43.0,0.5011086761039646,0.15109903034480104
13641,2013-03-16  00:59:14,C,0,6261275,242,242,243,242,0,383.9,,,,,,,,,,,,,,,
13642,2013-03-16  00:59:16,E,8,1332,241,240,241,240,2,383.3,0.0,1.6871990000000001,88.86455,427.403,673.149,253.321,7.575,23.0,0.2356194,1.677741,0.9860133,27.0,36.0,0.44077719683789096,0.018986189213071807
13643,2013-03-16  00:59:17,C,0,6264213,242,242,242,242,1,383.3,,,,,,,,,,,,,,,
13644,2013-03-16  00:59:37,L,7,2565,238,238,239,238,20,384.5,0.0,1.2716459999999998,1000.0,842.022,1474.191,662.151,0.0,45.0,0.1256637,1.5811389999999999,1.184313,46.0,77.0,0.4474696167368349,0.0
13645,2013-03-16  00:59:37,C,0,6237951,242,242,243,242,0,384.5,,,,,,,,,,,,,,,
13646,2013-03-16  00:59:39,E,7,1170,239,240,470,239,2,383.6,0.0,4.942589,13.276010000000001,779.896,868.782,157.791,65.44,16.0,0.1570796,1.573592,0.942809,21.0,27.0,0.4660012817101821,0.3722947746426756
13647,2013-03-16  00:59:40,C,0,6271213,242,242,242,242,1,383.6,,,,,,,,,,,,,,,
13648,2013-03-16  00:59:43,L,7,2724,240,240,241,240,3,383.3,0.0,2.1524360000000002,152.9656,1058.327,1536.234,491.688,10.043,44.0,0.14137170000000002,1.584649,0.972968,45.0,75.0,0.36839754418801895,0.01407136915930791
13649,2013-03-16  00:59:43,C,0,6292446,242,242,242,242,0,383.3,,,,,,,,,,,,,,,
13650,2013-03-16  00:59:48,E,7,1814,242,241,242,241,5,384.2,0.0,5.989376999999999,320.237,890.794,1036.287,148.729,3.236,32.0,0.26703540000000003,1.749459,0.797724,33.0,44.0,0.3419874372591755,0.018702948936186084
13651,2013-03-16  00:59:48,C,0,6309475,242,242,242,242,0,384.2,,,,,,,,,,,,,,,
13652,2013-03-16  01:00:02,E,8,1799,241,241,243,241,14,383.8,0.0,12.49115,50.08321,2346.95,2482.825,187.889,49.574,35.0,0.26703540000000003,1.8257419999999998,0.8760376,36.0,43.0,0.4017143867572619,0.2494079743482065
13653,2013-03-16  01:00:02,C,0,6257986,242,242,243,242,0,383.8,,,,,,,,,,,,,,,
13654,2013-03-16  01:00:07,L,7,4106,241,241,242,241,5,383.4,0.0,2.806445,42.85403,3628.652,4777.067,1292.971,111.473,52.0,0.1256637,1.6927450000000002,0.9206622999999999,52.0,105.0,0.26935364972841375,0.06548847727051743
13655,2013-03-16  01:00:08,C,0,6255428,242,242,242,242,1,383.4,,,,,,,,,,,,,,,
13656,2013-03-16  01:00:17,E,6,568,242,470,470,242,9,383.6,0.0,3.642532,17.20436,302.454,357.369,83.034,20.772,11.0,0.2356194,1.350381,0.7359800999999999,17.0,24.0,0.38605344528692265,0.21172142570189498
13657,2013-03-16  01:00:17,C,0,6255638,242,242,243,242,0,383.6,,,,,,,,,,,,,,,
13658,2013-03-16  01:00:33,E,8,1108,240,240,241,240,16,384.2,0.0,2.5830029999999997,12.03926,498.566,636.841,193.018,52.897,32.0,0.07853982,1.653872,1.05785,34.0,42.0,0.5177878106073275,0.21454819911154183
13659,2013-03-16  01:00:34,C,0,6284912,242,243,243,242,1,384.2,,,,,,,,,,,,,,,
13660,2013-03-16  01:00:45,L,7,2832,241,241,242,241,11,383.8,0.0,1.870243,52.498459999999994,1174.2060000000001,1768.358,627.836,33.684,56.0,0.1256637,1.7819759999999998,0.9393364,57.0,102.0,0.29457371050616915,0.03562472724842496
13661,2013-03-16  01:00:46,C,0,6314779,242,242,242,242,1,383.8,,,,,,,,,,,,,,,
13662,2013-03-16  01:00:52,E,7,1605,242,244,470,242,6,383.1,0.0,1.461883,86.47195,592.88,983.532,405.559,11.374,43.0,0.1570796,1.47573,1.0585280000000001,45.0,83.0,0.38889276689608965,0.016905868480119154
13663,2013-03-16  01:00:52,C,0,6279062,242,242,243,242,0,383.1,,,,,,,,,,,,,,,
13664,2013-03-16  01:01:08,E,7,1327,242,242,243,242,16,385.7,0.0,3.6609410000000002,6.0803650000000005,756.409,859.411,206.616,141.342,27.0,0.2513274,1.778002,1.084652,31.0,34.0,0.5562127667824366,0.6020922848723745
13665,2013-03-16  01:01:08,C,0,6306858,242,242,243,242,0,385.7,,,,,,,,,,,,,,,
13666,2013-03-16  01:01:20,E,7,703,238,238,470,238,12,385.5,0.0,4.261435,1000.0,349.199,371.953,81.944,0.0,15.0,0.5026548,1.802776,1.111438,16.0,17.0,0.5802491791091334,0.0
13667,2013-03-16  01:01:20,C,0,6301816,242,242,243,242,0,385.5,,,,,,,,,,,,,,,
13668,2013-03-16  01:01:23,L,7,2995,241,241,243,241,3,385.2,0.0,1.05826,16.17513,817.239,1492.237,772.248,92.255,45.0,0.14137170000000002,1.68755,0.9733285,46.0,76.0,0.3490977343361366,0.06542510082037065
13669,2013-03-16  01:01:24,C,0,6283628,242,242,243,242,1,385.2,,,,,,,,,,,,,,,
13670,2013-03-16  01:01:48,E,8,1316,239,239,239,239,24,379.0,0.0,6.17556,121.4138,731.705,856.817,118.484,7.057,31.0,0.2356194,1.757338,1.050031,34.0,39.0,0.5209081241204828,0.05086374789484518
13671,2013-03-16  01:01:48,C,0,6264451,242,242,243,242,0,379.0,,,,,,,,,,,,,,,
13672,2013-03-16  01:01:49,L,6,1510,239,239,239,239,1,378.6,0.0,2.0523919999999998,13.20701,732.946,1007.404,357.118,76.278,35.0,0.21991149999999998,1.4142139999999999,0.8872620999999999,37.0,47.0,0.4939018633581863,0.15540173555849351
13673,2013-03-16  01:01:50,C,0,6288447,242,242,242,242,1,378.6,,,,,,,,,,,,,,,
13674,2013-03-16  01:02:01,E,6,1311,240,240,470,240,11,380.0,0.0,7.035605,149.9644,805.225,913.583,114.45,6.092,18.0,0.17278759999999999,1.5329709999999999,1.129541,20.0,29.0,0.5081595105865984,0.04691517472689482
13675,2013-03-16  01:02:02,C,0,6249686,242,242,243,242,1,380.0,,,,,,,,,,,,,,,
13676,2013-03-16  01:02:08,E,8,773,242,242,471,242,6,378.8,0.0,2.697013,21.54297,335.476,422.113,124.388,19.594,16.0,0.7696901999999999,2.44949,1.021508,17.0,23.0,0.3082387158853121,0.1251922219082037
13677,2013-03-16  01:02:08,C,0,6301453,242,242,242,242,0,378.8,,,,,,,,,,,,,,,
13678,2013-03-16  01:02:22,E,13,799,238,236,238,236,14,377.7,1.0,8.047961,1.196667,544.018,326.416,67.597,272.771,35.0,0.07853982,0.745356,1.98806,36.0,21.0,4.572449751719791,6.7253145996762305
13679,2013-03-16  01:02:23,C,0,6311472,242,242,243,242,1,377.7,,,,,,,,,,,,,,,
13680,2013-03-16  01:02:28,L,6,2111,239,470,471,239,5,379.1,0.0,0.8792722,349.3845,615.232,1274.904,699.706,3.649,45.0,0.17278759999999999,1.527525,0.8102874,48.0,99.0,0.2571916126949269,0.0025166319037575767
13681,2013-03-16  01:02:29,C,0,6311031,242,242,242,242,1,379.1,,,,,,,,,,,,,,,
13682,2013-03-16  01:03:13,E,8,1689,238,237,470,237,44,384.2,0.0,2.432443,22.31748,665.166,898.368,273.456,40.254,29.0,0.21991149999999998,1.5760299999999998,1.0852549999999999,31.0,45.0,0.4743692132199965,0.10899268556159765
13683,2013-03-16  01:03:13,C,0,6241363,242,242,243,242,0,384.2,,,,,,,,,,,,,,,
13684,2013-03-16  01:03:17,E,8,815,239,239,469,239,4,383.6,0.0,2.618546,22.214920000000003,317.284,402.601,121.168,18.123,22.0,0.4869469,2.37743,1.238278,23.0,30.0,0.3993162644816742,0.11787330853854883
13685,2013-03-16  01:03:18,C,0,6298848,242,242,243,242,1,383.6,,,,,,,,,,,,,,,
13686,2013-03-16  01:03:25,E,6,536,241,241,471,241,7,381.1,0.0,9.017938000000001,25.03419,322.752,332.429,35.79,13.279,7.0,0.04712389,1.224745,1.054093,8.0,9.0,0.7650339912027039,0.36022488508389483
13687,2013-03-16  01:03:25,C,0,6281863,242,242,242,242,0,381.1,,,,,,,,,,,,,,,
13688,2013-03-16  01:03:32,E,8,1831,240,240,470,240,7,380.2,0.0,2.1661189999999997,57.17813,663.634,953.331,306.37,16.673,37.0,0.17278759999999999,1.541104,0.7745966999999999,40.0,65.0,0.30930741358642394,0.03788370327278205
13689,2013-03-16  01:03:32,C,0,6283493,242,242,243,242,0,380.2,,,,,,,,,,,,,,,
13690,2013-03-16  01:04:15,L,7,4303,242,242,242,242,43,376.8,0.0,1.063552,43.24978,1213.411,2297.688,1140.904,53.126,42.0,0.09424778,1.595448,1.2134770000000001,44.0,91.0,0.3677563492311451,0.024590926216947886
13691,2013-03-16  01:04:15,C,0,6282042,242,242,243,242,0,376.8,,,,,,,,,,,,,,,
13692,2013-03-16  01:04:48,E,7,1939,242,241,470,241,33,375.2,0.0,0.6676193,89.52916,435.199,1056.265,651.867,11.798,40.0,0.2042035,1.379289,0.9400643,41.0,86.0,0.32492841568002334,0.0074570043295659845
13693,2013-03-16  01:04:48,C,0,6237726,242,242,243,242,0,375.2,,,,,,,,,,,,,,,
13694,2013-03-16  01:05:00,L,7,2242,239,238,470,238,12,376.3,0.0,0.8250714,31.41972,510.475,1094.349,618.704,34.83,37.0,0.09424778,1.432701,0.8758556999999999,38.0,73.0,0.31822751916241193,0.02625966510059073
13695,2013-03-16  01:05:00,C,0,6245633,242,242,243,242,0,376.3,,,,,,,,,,,,,,,
13696,2013-03-16  01:05:03,E,6,893,242,241,242,241,3,376.5,0.0,2.772735,10.95996,418.475,539.241,150.925,49.201,19.0,0.4869469,1.8064209999999998,0.8320503,19.0,26.0,0.3365974807048345,0.25298767155290286
13697,2013-03-16  01:05:04,C,0,6300808,242,242,243,242,1,376.5,,,,,,,,,,,,,,,
13698,2013-03-16  01:05:49,L,7,6667,240,239,240,239,45,378.0,0.0,1.861459,177.9735,2323.868,3575.131,1248.412,20.088,43.0,0.17278759999999999,1.570563,0.9622504000000001,45.0,81.0,0.34037702120548846,0.01045919502381874
13699,2013-03-16  01:05:49,C,0,6272403,242,242,243,242,0,378.0,,,,,,,,,,,,,,,
13700,2013-03-16  01:05:50,L,8,3384,240,239,241,239,1,378.0,0.0,1.820097,35.62117,1154.9260000000002,1744.3329999999999,634.541,48.969,42.0,0.17278759999999999,1.496026,1.070825,42.0,75.0,0.40083661647591684,0.051095929984065376
13701,2013-03-16  01:05:51,C,0,6280244,242,242,243,242,1,378.0,,,,,,,,,,,,,,,
13702,2013-03-16  01:06:06,L,6,1441,241,241,470,241,15,377.1,0.0,3.3329449999999996,255.3564,678.611,854.167,203.607,3.345,31.0,0.2356194,1.878673,0.9895285,34.0,48.0,0.37309101734752853,0.013052133987906936
13703,2013-03-16  01:06:06,C,0,6253264,242,242,243,242,0,377.1,,,,,,,,,,,,,,,
13704,2013-03-16  01:06:13,E,7,1788,240,240,470,240,7,375.5,0.0,1.244412,325.1201,541.796,977.636,435.383,3.007,37.0,0.21991149999999998,1.287593,0.6666667,38.0,54.0,0.3643510223540559,0.0038275473279672624
13705,2013-03-16  01:06:13,C,0,6243906,242,243,243,242,0,375.5,,,,,,,,,,,,,,,
13706,2013-03-16  01:06:14,E,7,1108,239,238,239,238,1,375.4,0.0,6.89475,15.117560000000001,446.111,494.465,64.703,32.708,20.0,0.3141593,1.744557,0.8164965999999999,23.0,27.0,0.39868811436986046,0.4560757148110269
13707,2013-03-16  01:06:14,C,0,6290749,242,242,243,242,0,375.4,,,,,,,,,,,,,,,
13708,2013-03-16  01:06:28,L,6,1565,239,238,239,238,14,374.2,0.0,0.9834994,4.356246,627.629,1040.816,638.159,238.925,41.0,0.21991149999999998,1.430563,1.1126969999999998,43.0,84.0,0.39816134826438454,0.22576766358263176
13709,2013-03-16  01:06:28,C,0,6222708,242,242,243,242,0,374.2,,,,,,,,,,,,,,,
13710,2013-03-16  01:07:03,E,8,545,239,239,470,239,35,373.9,0.0,2.4720560000000003,7.671361999999999,252.57,296.828,102.17,38.693,14.0,0.4869469,1.955385,1.107823,17.0,22.0,0.43778848945580817,0.32224479287949875
13711,2013-03-16  01:07:04,C,0,6224804,242,242,243,242,1,373.9,,,,,,,,,,,,,,,
13712,2013-03-16  01:07:08,L,7,4555,239,239,239,239,4,375.0,0.0,1.0210110000000001,1000.0,1165.254,2278.819,1141.275,0.0,38.0,0.17278759999999999,1.405564,0.9499679,41.0,82.0,0.3379312148006067,0.0
13713,2013-03-16  01:07:09,C,0,6266325,242,242,243,242,1,375.0,,,,,,,,,,,,,,,
13714,2013-03-16  01:07:09,E,8,2176,240,469,470,240,0,375.4,0.0,2.451593,13.409889999999999,1022.508,1315.349,417.079,98.088,41.0,0.04712389,1.783765,0.7925939000000001,44.0,78.0,0.25065199243288844,0.18281981765497704
13715,2013-03-16  01:07:10,C,0,6258508,242,242,243,242,1,375.4,,,,,,,,,,,,,,,
13716,2013-03-16  01:07:48,E,7,1026,239,239,240,239,38,381.1,0.0,4.225731,26.542009999999998,574.429,681.068,135.936,25.66,21.0,0.21991149999999998,1.369306,0.8509629000000001,24.0,29.0,0.5143080937501842,0.15920915866103094
13717,2013-03-16  01:07:48,C,0,6282125,242,242,243,242,0,381.1,,,,,,,,,,,,,,,
13718,2013-03-16  01:07:51,E,7,868,241,240,471,240,3,381.1,0.0,2.6673080000000002,1000.0,382.716,522.103,143.484,0.0,27.0,0.14137170000000002,1.367833,0.9370426,31.0,41.0,0.5179693898233511,0.0
13719,2013-03-16  01:07:51,C,0,6253643,242,242,242,242,0,381.1,,,,,,,,,,,,,,,
13720,2013-03-16  01:08:05,E,6,844,238,238,470,238,14,379.2,0.0,7.960274000000001,180.4533,541.832,573.661,68.067,3.179,25.0,0.17278759999999999,1.3008870000000001,0.8876254000000001,26.0,33.0,0.5375879874596519,0.044112659620227736
13721,2013-03-16  01:08:05,C,0,6277203,242,242,243,242,0,379.2,,,,,,,,,,,,,,,
13722,2013-03-16  01:08:22,E,7,1048,241,242,470,241,17,375.2,0.0,1.4458309999999999,147.0508,381.565,633.789,263.907,4.31,27.0,0.21991149999999998,1.3319889999999999,1.0335290000000001,31.0,44.0,0.546677306712675,0.009832188454642876
13723,2013-03-16  01:08:23,C,0,6248971,242,242,242,242,1,375.2,,,,,,,,,,,,,,,
13724,2013-03-16  01:08:34,L,6,1797,238,238,240,238,11,374.5,0.0,1.6723,85.93465,715.251,1136.228,427.705,13.222,31.0,0.21991149999999998,1.466804,1.0,33.0,46.0,0.48908463867553265,0.019460133344417756
13725,2013-03-16  01:08:34,C,0,6238406,242,242,243,242,0,374.5,,,,,,,,,,,,,,,
13726,2013-03-16  01:08:43,L,6,1846,239,239,470,239,9,375.4,0.0,1.459043,23.316,684.122,1099.093,468.884,47.139,49.0,0.01570796,1.698416,0.8094272,52.0,87.0,0.28485104227473834,0.0625769031552556
13727,2013-03-16  01:08:43,C,0,6253806,242,242,243,242,0,375.4,,,,,,,,,,,,,,,
13728,2013-03-16  01:08:46,L,6,2219,239,238,470,238,3,374.4,0.0,1.1017059999999999,27.598740000000003,742.346,1380.351,673.815,50.015,54.0,0.17278759999999999,1.721326,0.9951338,54.0,103.0,0.3030922864173949,0.03991870436048996
13729,2013-03-16  01:08:46,C,0,6265717,242,242,243,242,0,374.4,,,,,,,,,,,,,,,
13730,2013-03-16  01:08:53,E,7,1780,239,239,239,239,7,376.6,0.0,3.231773,30.338379999999997,723.316,929.113,223.814,30.625,29.0,0.2513274,1.723539,0.8944271999999999,34.0,45.0,0.39209408084180275,0.106524225091742
13731,2013-03-16  01:08:53,C,0,6230168,242,242,243,242,0,376.6,,,,,,,,,,,,,,,
13732,2013-03-16  01:08:55,E,8,939,239,238,470,238,2,377.3,0.0,4.902133,61.361369999999994,383.435,458.124,78.218,7.466,33.0,0.2513274,1.9867990000000002,1.118034,38.0,44.0,0.48599522054411043,0.07988955229583448
13733,2013-03-16  01:08:55,C,0,6297595,242,242,243,242,0,377.3,,,,,,,,,,,,,,,
13734,2013-03-16  01:09:07,E,7,875,239,240,470,239,12,375.7,0.0,4.517359,6.691689,580.187,633.007,128.435,94.596,16.0,0.09424778,1.213954,1.47196,19.0,24.0,0.9599224242983396,0.6750700855328429
13735,2013-03-16  01:09:07,C,0,6242479,242,242,242,242,0,375.7,,,,,,,,,,,,,,,
13736,2013-03-16  01:09:13,E,8,2247,240,240,241,240,6,375.4,0.0,0.111706,24.95907,633.965,1266.673,5675.299,50.75,38.0,0.21991149999999998,1.4733399999999999,0.9872605999999999,41.0,79.0,0.3477647755646217,0.004475567053432444
13737,2013-03-16  01:09:13,C,0,6240403,242,242,242,242,0,375.4,,,,,,,,,,,,,,,
13738,2013-03-16  01:09:18,E,85,13807,242,241,242,241,5,374.0,1.0,289.2988,0.15443410000000002,6768.725,830.667,23.397,5378.779,96.0,0.9581858,1.529773,1.8257419999999998,97.0,9.0,12.862981341385652,1873.2831984797483
13739,2013-03-16  01:09:18,C,0,6256932,242,242,242,242,0,374.0,,,,,,,,,,,,,,,
13740,2013-03-16  01:09:21,E,7,829,241,241,242,241,3,374.6,0.0,2.2719080000000003,118.2397,315.702,450.848,138.959,3.813,21.0,0.21991149999999998,1.4446299999999999,0.7656415,23.0,29.0,0.4203380199726598,0.01921442138838891
13741,2013-03-16  01:09:21,C,0,6279882,242,242,243,242,0,374.6,,,,,,,,,,,,,,,
13742,2013-03-16  01:09:21,L,6,2175,239,239,240,239,0,374.6,0.0,1.692751,5.5906,1006.105,1377.0710000000001,594.361,246.319,62.0,0.04712389,1.881404,1.035817,63.0,96.0,0.36130193528343724,0.30278515789635607
13743,2013-03-16  01:09:22,C,0,6294422,242,243,243,242,1,374.6,,,,,,,,,,,,,,,
13744,2013-03-16  01:09:29,L,7,2846,241,240,470,240,7,376.1,0.0,1.040949,426.1216,707.489,1377.651,679.658,3.233,42.0,0.1884956,1.527525,0.9803259,42.0,77.0,0.35005857068252116,0.00244284409948832
13745,2013-03-16  01:09:29,C,0,6289160,242,242,243,242,0,376.1,,,,,,,,,,,,,,,
13746,2013-03-16  01:09:35,E,8,1158,239,237,239,237,6,376.3,0.0,6.410774,25.00685,429.727,463.502,67.032,18.535,20.0,0.3141593,1.758098,0.9354143,22.0,24.0,0.48772202023626293,0.25636069601559663
13747,2013-03-16  01:09:36,C,0,6290009,242,242,243,242,1,376.3,,,,,,,,,,,,,,,
13748,2013-03-16  01:09:39,E,6,828,239,239,470,239,3,375.8,0.0,3.521352,34.6368,443.31,556.267,125.892,16.06,28.0,0.2356194,1.46385,0.8291562,28.0,32.0,0.4956188646377703,0.10166504080565018
13749,2013-03-16  01:09:39,C,0,6257015,242,242,243,242,0,375.8,,,,,,,,,,,,,,,
13750,2013-03-16  01:09:51,E,6,775,240,240,240,240,12,377.8,0.0,8.164043,77.67064,504.644,540.743,61.813,6.962,28.0,0.3141593,1.6400169999999998,0.7527727,29.0,30.0,0.44370288641316935,0.10511105737275954
13751,2013-03-16  01:09:52,C,0,6301057,242,242,243,242,1,377.8,,,,,,,,,,,,,,,
13752,2013-03-16  01:09:52,E,7,1335,239,239,240,239,0,377.2,0.0,3.587045,17.481939999999998,541.737,675.135,151.026,38.619,24.0,0.2513274,1.7320509999999998,0.9211324000000001,28.0,33.0,0.45123780122437795,0.20518574208165
13753,2013-03-16  01:09:53,C,0,6279634,242,243,243,242,1,377.2,,,,,,,,,,,,,,,
13754,2013-03-16  01:10:11,E,6,1015,242,242,243,242,18,371.1,0.0,10.56051,16.48508,626.946,645.704,59.367,39.169,16.0,0.3298672,1.589439,1.178511,19.0,18.0,0.7826559140258502,0.6406104809829788
13755,2013-03-16  01:10:12,C,0,6279642,242,242,243,242,1,371.1,,,,,,,,,,,,,,,
13756,2013-03-16  01:10:40,E,7,1165,239,469,470,239,28,368.1,0.0,3.482785,14.06085,627.873,725.821,180.279,51.62,26.0,0.14137170000000002,1.4392459999999998,0.7905694000000001,28.0,40.0,0.3845059010064993,0.2476938013018456
13757,2013-03-16  01:10:40,C,0,6272590,242,243,243,242,0,368.1,,,,,,,,,,,,,,,
13758,2013-03-16  01:10:45,L,7,1954,239,239,470,239,5,369.1,0.0,1.3585690000000001,361.6132,655.113,1130.403,482.208,3.126,33.0,0.21991149999999998,1.424279,0.8388705,35.0,54.0,0.38174568403459647,0.00375696785035677
13759,2013-03-16  01:10:45,C,0,6271902,242,242,243,242,0,369.1,,,,,,,,,,,,,,,
13760,2013-03-16  01:10:52,E,9,1216,242,242,243,242,7,369.9,0.0,5.272403,42.54473,600.59,670.59,113.912,15.762,25.0,0.2356194,1.625687,1.175735,28.0,34.0,0.5955958022307962,0.12392612499878135
13761,2013-03-16  01:10:52,C,0,6272013,242,242,242,242,0,369.9,,,,,,,,,,,,,,,
13762,2013-03-16  01:11:14,E,7,747,240,240,470,240,22,373.9,0.0,4.214637000000001,6.817831,496.577,526.132,117.822,77.17,23.0,0.2356194,1.322876,0.9649013000000001,24.0,29.0,0.603638592654604,0.6181786378450467
13763,2013-03-16  01:11:15,C,0,6273040,242,242,243,242,1,373.9,,,,,,,,,,,,,,,
13764,2013-03-16  01:11:51,E,22,834,241,240,242,240,36,371.5,1.0,17.0092,0.6596375,423.325,173.641,24.888,263.237,28.0,0.2513274,0.6846532,1.5,32.0,8.0,8.763560880165317,25.78567908464404
13765,2013-03-16  01:11:52,C,0,6243677,242,243,243,242,1,371.5,,,,,,,,,,,,,,,
13766,2013-03-16  01:11:54,E,5,66,470,470,470,470,2,372.9,0.0,1.039605,0.315583,43.128,21.957,41.485,69.576,0.0,0.3298672,0.6324555000000001,1.4142139999999999,5.0,5.0,2.2360687827048698,3.2942357774033324
13767,2013-03-16  01:11:54,C,0,6260485,242,242,243,242,0,372.9,,,,,,,,,,,,,,,
13768,2013-03-16  01:11:56,E,7,534,240,239,470,239,2,372.9,0.0,0.8396281999999999,19.49144,161.238,275.414,192.035,14.13,12.0,0.1884956,1.1254629999999999,0.9176629000000001,15.0,19.0,0.6437090428795225,0.04307677301787154
13769,2013-03-16  01:11:56,C,0,6230224,242,242,243,242,0,372.9,,,,,,,,,,,,,,,
13770,2013-03-16  01:11:57,E,8,56,233,208,469,208,1,372.9,0.0,0.5744906,1.574031,60.707,38.877,105.671,24.699,3.0,1.162389,2.768875,2.236068,6.0,3.0,1.6151455013317684,0.3649804310857894
13771,2013-03-16  01:11:57,C,0,6255693,215,242,242,215,0,372.9,,,,,,,,,,,,,,,
13772,2013-03-16  01:11:58,E,13,162,236,239,469,236,1,373.4,0.0,1.8651200000000001,0.5887787,58.617,49.647,31.428,84.322,1.0,0.8482299999999999,2.19089,1.7320509999999998,5.0,4.0,0.9882119823450742,3.167777948744251
13773,2013-03-16  01:11:58,C,0,6294634,242,242,243,242,0,373.4,,,,,,,,,,,,,,,
13774,2013-03-16  01:11:59,E,11,110,223,223,470,223,1,373.0,0.0,1.16209,0.9780201999999999,79.014,82.318,67.993,84.168,1.0,0.9110619000000001,2.0,1.9272479999999999,6.0,7.0,0.8259634285714285,1.188206822692023
13775,2013-03-16  01:12:00,C,0,6271528,242,135,242,135,1,373.0,,,,,,,,,,,,,,,
13776,2013-03-16  01:12:01,E,5,60,59,85,470,59,1,373.1,0.0,0.9181879999999999,1.023032,24.242,36.511,26.402,35.689,0.0,0.04712389,0.5,1.914854,4.0,3.0,5.106277333333333,0.8975161486988456
13777,2013-03-16  01:12:01,C,0,6233012,153,214,242,153,0,373.1,,,,,,,,,,,,,,,
13778,2013-03-16  01:12:02,L,7,3749,241,240,241,240,1,373.1,0.0,2.105221,50.59029,2543.924,3655.958,1208.388,72.266,46.0,0.2042035,1.571014,0.8126361,47.0,106.0,0.22935491357090343,0.04161314575293815
13779,2013-03-16  01:12:02,C,0,6249543,242,242,243,242,0,373.1,,,,,,,,,,,,,,,
13780,2013-03-16  01:12:04,E,8,89,230,59,471,59,2,372.5,0.0,1.087799,0.3445454,64.748,42.571,59.522,123.557,1.0,0.6597345,2.7284509999999997,3.0,9.0,2.0,4.947862358532369,3.1572018276306815
13781,2013-03-16  01:12:04,C,0,6292588,189,41,243,41,0,372.5,,,,,,,,,,,,,,,
13782,2013-03-16  01:12:05,L,2,23,144,142,470,142,1,371.7,0.0,3.9983239999999998,1.267888,57.264,25.96,14.322,20.475,0.0,0.6283185,1.8973669999999998,0.0,5.0,0.0,10.0,3.1535319395053985
13783,2013-03-16  01:12:05,C,0,6300031,94,94,242,94,0,371.7,,,,,,,,,,,,,,,
13784,2013-03-16  01:12:07,E,15,157,237,149,470,149,2,371.0,0.0,1.483275,0.11891800000000001,55.519,11.118,37.43,93.493,1.0,0.0,0.7071068,1.0,4.0,1.0,5.656854098984764,12.473095108230332
13785,2013-03-16  01:12:07,C,0,6252512,89,122,242,89,0,371.0,,,,,,,,,,,,,,,
13786,2013-03-16  01:12:08,E,6,50,120,35,470,35,1,370.9,0.0,3.5781120000000004,1.0751540000000002,128.1,106.136,35.801,98.717,0.0,1.272345,2.285218,0.8660254000000001,9.0,4.0,0.8526788910292147,3.3279991349466598
13787,2013-03-16  01:12:08,C,0,6259695,62,107,242,62,0,370.9,,,,,,,,,,,,,,,
13788,2013-03-16  01:12:09,E,13,117,59,105,470,59,1,370.5,0.0,0.9649673000000001,0.4103319,61.232,18.261,63.455,44.503,2.0,0.8482299999999999,1.612452,1.4142139999999999,5.0,1.0,4.385290228794407,2.351675140289216
13789,2013-03-16  01:12:10,C,0,6301059,49,36,282,36,1,370.5,,,,,,,,,,,,,,,
13790,2013-03-16  01:12:11,E,15,203,88,102,470,88,1,370.2,0.0,0.6687706,0.3446355,65.587,44.865,98.071,130.181,0.0,0.5026548,1.5811389999999999,1.0,6.0,2.0,1.8973663922020774,1.9405154011088999
