,date,time,On,u,i,t,u5,dac,CH0,CH1,CH2,CH3,U,I,U5,T
223,08.11.2018,21:44:34,ON,-U=-26.8V,I=37.8uA,T=7.3C,Us=4.9V,DAC:250,663.0,3702.0,474.0,1146.0,-26.779359999999997,37.79406093328191,4.94,7.300000000000001
224,08.11.2018,21:44:35,ON,-U=-26.8V,I=38.0uA,T=7.2C,Us=4.9V,DAC:250,664.0,3700.0,474.0,1144.0,-26.764079999999996,37.986887774778246,4.94,7.2
225,08.11.2018,21:44:36,ON,-U=-26.8V,I=37.6uA,T=7.3C,Us=4.9V,DAC:250,664.0,3704.0,474.0,1146.0,-26.764079999999996,37.60123409178558,4.94,7.300000000000001
226,08.11.2018,21:44:37,ON,-U=-26.8V,I=38.1uA,T=7.3C,Us=4.9V,DAC:250,664.0,3699.0,474.0,1146.0,-26.764079999999996,38.08330119552642,4.94,7.300000000000001
227,08.11.2018,21:44:38,ON,-U=-26.8V,I=37.6uA,T=7.3C,Us=4.9V,DAC:250,663.0,3704.0,474.0,1145.0,-26.779359999999997,37.60123409178558,4.94,7.25
228,08.11.2018,21:44:39,ON,-U=-26.8V,I=37.6uA,T=7.3C,Us=4.9V,DAC:250,664.0,3704.0,474.0,1145.0,-26.764079999999996,37.60123409178558,4.94,7.25
229,08.11.2018,21:44:40,ON,-U=-26.8V,I=37.8uA,T=7.3C,Us=4.9V,DAC:250,664.0,3702.0,474.0,1145.0,-26.764079999999996,37.79406093328191,4.94,7.25
230,08.11.2018,21:44:42,ON,-U=-26.8V,I=37.9uA,T=7.3C,Us=4.9V,DAC:250,664.0,3701.0,474.0,1145.0,-26.764079999999996,37.89047435403008,4.94,7.25
231,08.11.2018,21:44:43,ON,-U=-26.8V,I=37.7uA,T=7.3C,Us=4.9V,DAC:250,664.0,3703.0,473.0,1145.0,-26.764079999999996,37.69764751253374,4.93,7.25
232,08.11.2018,21:44:44,ON,-U=-26.8V,I=37.8uA,T=7.3C,Us=4.9V,DAC:250,664.0,3702.0,474.0,1145.0,-26.764079999999996,37.79406093328191,4.94,7.25
233,08.11.2018,21:44:45,ON,-U=-26.8V,I=37.4uA,T=7.3C,Us=4.9V,DAC:250,664.0,3706.0,474.0,1145.0,-26.764079999999996,37.408407250289244,4.94,7.25
234,08.11.2018,21:44:46,ON,-U=-26.8V,I=37.4uA,T=7.3C,Us=4.9V,DAC:250,664.0,3706.0,474.0,1145.0,-26.764079999999996,37.408407250289244,4.94,7.25
235,08.11.2018,21:44:47,ON,-U=-26.8V,I=37.8uA,T=7.3C,Us=4.9V,DAC:250,664.0,3702.0,474.0,1146.0,-26.764079999999996,37.79406093328191,4.94,7.300000000000001
236,08.11.2018,21:44:48,ON,-U=-26.8V,I=37.8uA,T=7.3C,Us=4.9V,DAC:250,664.0,3702.0,474.0,1145.0,-26.764079999999996,37.79406093328191,4.94,7.25
237,08.11.2018,21:44:49,ON,-U=-26.8V,I=37.9uA,T=7.3C,Us=4.9V,DAC:250,663.0,3701.0,474.0,1146.0,-26.779359999999997,37.89047435403008,4.94,7.300000000000001
238,08.11.2018,21:44:50,ON,-U=-26.8V,I=37.7uA,T=7.3C,Us=4.9V,DAC:250,664.0,3703.0,474.0,1145.0,-26.764079999999996,37.69764751253374,4.94,7.25
239,08.11.2018,21:44:51,ON,-U=-26.8V,I=37.6uA,T=7.3C,Us=4.9V,DAC:250,663.0,3704.0,475.0,1145.0,-26.779359999999997,37.60123409178558,4.95,7.25
240,08.11.2018,21:44:52,ON,-U=-26.8V,I=37.9uA,T=7.3C,Us=4.9V,DAC:250,664.0,3701.0,474.0,1145.0,-26.764079999999996,37.89047435403008,4.94,7.25
241,08.11.2018,21:44:53,ON,-U=-26.8V,I=37.8uA,T=7.3C,Us=4.9V,DAC:250,663.0,3702.0,474.0,1145.0,-26.779359999999997,37.79406093328191,4.94,7.25
242,08.11.2018,21:44:54,ON,-U=-26.8V,I=37.8uA,T=7.3C,Us=4.9V,DAC:250,664.0,3702.0,474.0,1145.0,-26.764079999999996,37.79406093328191,4.94,7.25
243,08.11.2018,21:44:55,ON,-U=-26.8V,I=37.7uA,T=7.3C,Us=4.9V,DAC:250,664.0,3703.0,474.0,1145.0,-26.764079999999996,37.69764751253374,4.94,7.25
244,08.11.2018,21:44:56,ON,-U=-26.8V,I=37.7uA,T=7.3C,Us=4.9V,DAC:250,664.0,3703.0,474.0,1145.0,-26.764079999999996,37.69764751253374,4.94,7.25
245,08.11.2018,21:44:57,ON,-U=-26.8V,I=37.8uA,T=7.3C,Us=4.9V,DAC:250,664.0,3702.0,474.0,1145.0,-26.764079999999996,37.79406093328191,4.94,7.25
246,08.11.2018,21:44:58,ON,-U=-26.8V,I=37.6uA,T=7.3C,Us=4.9V,DAC:250,664.0,3704.0,474.0,1145.0,-26.764079999999996,37.60123409178558,4.94,7.25
247,08.11.2018,21:44:59,ON,-U=-26.8V,I=37.9uA,T=7.3C,Us=4.9V,DAC:250,663.0,3701.0,474.0,1145.0,-26.779359999999997,37.89047435403008,4.94,7.25
248,08.11.2018,21:45:00,ON,-U=-26.8V,I=37.6uA,T=7.2C,Us=4.9V,DAC:250,664.0,3704.0,474.0,1144.0,-26.764079999999996,37.60123409178558,4.94,7.2
249,08.11.2018,21:45:01,ON,-U=-26.8V,I=37.9uA,T=7.3C,Us=4.9V,DAC:250,663.0,3701.0,474.0,1145.0,-26.779359999999997,37.89047435403008,4.94,7.25
250,08.11.2018,21:45:02,ON,-U=-26.8V,I=37.6uA,T=7.3C,Us=4.9V,DAC:250,664.0,3704.0,474.0,1145.0,-26.764079999999996,37.60123409178558,4.94,7.25
251,08.11.2018,21:45:03,ON,-U=-26.8V,I=37.9uA,T=7.3C,Us=4.9V,DAC:250,664.0,3701.0,474.0,1145.0,-26.764079999999996,37.89047435403008,4.94,7.25
252,08.11.2018,21:45:04,ON,-U=-26.8V,I=37.4uA,T=7.3C,Us=4.9V,DAC:250,664.0,3706.0,474.0,1145.0,-26.764079999999996,37.408407250289244,4.94,7.25
253,Input:,3:f,,,,,,,,,,,,,,
267,Input:,2:p,,,,,,,,,,,,,,
272,Input:,2:p,,,,,,,,,,,,,,
320,Input:,2:n,,,,,,,,,,,,,,
326,08.11.2018,21:50:29,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3969.0,474.0,1150.0,-26.764079999999996,12.051677593521019,4.94,7.5
327,08.11.2018,21:50:30,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3969.0,474.0,1150.0,-26.764079999999996,12.051677593521019,4.94,7.5
328,08.11.2018,21:50:31,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,664.0,3970.0,474.0,1149.0,-26.764079999999996,11.95526417277285,4.94,7.45
329,08.11.2018,21:50:32,ON,-U=-26.8V,I=12.0uA,T=7.6C,Us=4.9V,DAC:250,664.0,3970.0,475.0,1151.0,-26.764079999999996,11.95526417277285,4.95,7.550000000000001
330,08.11.2018,21:50:33,ON,-U=-26.8V,I=11.8uA,T=7.5C,Us=4.9V,DAC:250,664.0,3972.0,475.0,1149.0,-26.764079999999996,11.762437331276514,4.95,7.45
331,08.11.2018,21:50:34,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,664.0,3970.0,474.0,1149.0,-26.764079999999996,11.95526417277285,4.94,7.45
332,08.11.2018,21:50:35,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,664.0,3970.0,475.0,1150.0,-26.764079999999996,11.95526417277285,4.95,7.5
333,08.11.2018,21:50:36,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,664.0,3970.0,475.0,1150.0,-26.764079999999996,11.95526417277285,4.95,7.5
334,08.11.2018,21:50:37,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,664.0,3970.0,475.0,1149.0,-26.764079999999996,11.95526417277285,4.95,7.45
335,08.11.2018,21:50:38,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,664.0,3970.0,474.0,1149.0,-26.764079999999996,11.95526417277285,4.94,7.45
336,08.11.2018,21:50:39,ON,-U=-26.8V,I=11.8uA,T=7.5C,Us=4.9V,DAC:250,664.0,3972.0,474.0,1150.0,-26.764079999999996,11.762437331276514,4.94,7.5
337,08.11.2018,21:50:40,ON,-U=-26.8V,I=11.9uA,T=7.5C,Us=4.9V,DAC:250,664.0,3971.0,475.0,1150.0,-26.764079999999996,11.858850752024681,4.95,7.5
338,08.11.2018,21:50:41,ON,-U=-26.8V,I=11.8uA,T=7.5C,Us=4.9V,DAC:250,664.0,3972.0,474.0,1149.0,-26.764079999999996,11.762437331276514,4.94,7.45
339,08.11.2018,21:50:42,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3968.0,474.0,1150.0,-26.764079999999996,12.148091014269186,4.94,7.5
340,08.11.2018,21:50:43,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,664.0,3970.0,474.0,1150.0,-26.764079999999996,11.95526417277285,4.94,7.5
341,08.11.2018,21:50:45,ON,-U=-26.8V,I=12.2uA,T=7.5C,Us=4.9V,DAC:250,664.0,3967.0,474.0,1150.0,-26.764079999999996,12.244504435017355,4.94,7.5
342,08.11.2018,21:50:46,ON,-U=-26.8V,I=11.8uA,T=7.5C,Us=4.9V,DAC:250,664.0,3972.0,474.0,1150.0,-26.764079999999996,11.762437331276514,4.94,7.5
343,08.11.2018,21:50:47,ON,-U=-26.8V,I=11.9uA,T=7.6C,Us=4.9V,DAC:250,664.0,3971.0,474.0,1151.0,-26.764079999999996,11.858850752024681,4.94,7.550000000000001
344,08.11.2018,21:50:48,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3968.0,475.0,1150.0,-26.764079999999996,12.148091014269186,4.95,7.5
345,08.11.2018,21:50:49,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,664.0,3970.0,475.0,1149.0,-26.764079999999996,11.95526417277285,4.95,7.45
346,08.11.2018,21:50:50,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3968.0,475.0,1150.0,-26.764079999999996,12.148091014269186,4.95,7.5
347,08.11.2018,21:50:51,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3969.0,474.0,1150.0,-26.764079999999996,12.051677593521019,4.94,7.5
348,08.11.2018,21:50:52,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3968.0,474.0,1149.0,-26.764079999999996,12.148091014269186,4.94,7.45
349,08.11.2018,21:50:53,ON,-U=-26.8V,I=12.2uA,T=7.5C,Us=4.9V,DAC:250,664.0,3967.0,474.0,1150.0,-26.764079999999996,12.244504435017355,4.94,7.5
350,08.11.2018,21:50:54,ON,-U=-26.8V,I=12.2uA,T=7.5C,Us=4.9V,DAC:250,664.0,3967.0,474.0,1149.0,-26.764079999999996,12.244504435017355,4.94,7.45
351,08.11.2018,21:50:55,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3968.0,474.0,1150.0,-26.764079999999996,12.148091014269186,4.94,7.5
352,08.11.2018,21:50:56,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3969.0,474.0,1150.0,-26.764079999999996,12.051677593521019,4.94,7.5
353,08.11.2018,21:50:57,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,664.0,3970.0,474.0,1149.0,-26.764079999999996,11.95526417277285,4.94,7.45
354,08.11.2018,21:50:58,ON,-U=-26.8V,I=12.2uA,T=7.5C,Us=4.9V,DAC:250,664.0,3967.0,474.0,1150.0,-26.764079999999996,12.244504435017355,4.94,7.5
355,08.11.2018,21:50:59,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,663.0,3969.0,475.0,1149.0,-26.779359999999997,12.051677593521019,4.95,7.45
356,08.11.2018,21:51:00,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3969.0,474.0,1149.0,-26.764079999999996,12.051677593521019,4.94,7.45
357,08.11.2018,21:51:01,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,664.0,3970.0,474.0,1150.0,-26.764079999999996,11.95526417277285,4.94,7.5
358,08.11.2018,21:51:02,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,664.0,3970.0,474.0,1149.0,-26.764079999999996,11.95526417277285,4.94,7.45
359,08.11.2018,21:51:03,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3969.0,474.0,1150.0,-26.764079999999996,12.051677593521019,4.94,7.5
360,08.11.2018,21:51:04,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,663.0,3969.0,474.0,1149.0,-26.779359999999997,12.051677593521019,4.94,7.45
361,08.11.2018,21:51:05,ON,-U=-26.8V,I=12.2uA,T=7.5C,Us=4.9V,DAC:250,664.0,3967.0,475.0,1149.0,-26.764079999999996,12.244504435017355,4.95,7.45
362,08.11.2018,21:51:06,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3969.0,474.0,1150.0,-26.764079999999996,12.051677593521019,4.94,7.5
363,08.11.2018,21:51:07,ON,-U=-26.8V,I=12.2uA,T=7.5C,Us=4.9V,DAC:250,664.0,3967.0,474.0,1149.0,-26.764079999999996,12.244504435017355,4.94,7.45
364,08.11.2018,21:51:08,ON,-U=-26.7V,I=12.2uA,T=7.5C,Us=4.9V,DAC:250,665.0,3967.0,475.0,1149.0,-26.748799999999996,12.244504435017355,4.95,7.45
365,08.11.2018,21:51:09,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3968.0,474.0,1150.0,-26.764079999999996,12.148091014269186,4.94,7.5
366,08.11.2018,21:51:10,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,663.0,3969.0,475.0,1150.0,-26.779359999999997,12.051677593521019,4.95,7.5
367,08.11.2018,21:51:12,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3968.0,475.0,1149.0,-26.764079999999996,12.148091014269186,4.95,7.45
368,08.11.2018,21:51:13,ON,-U=-26.8V,I=11.9uA,T=7.5C,Us=4.9V,DAC:250,664.0,3971.0,474.0,1149.0,-26.764079999999996,11.858850752024681,4.94,7.45
369,08.11.2018,21:51:14,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,664.0,3970.0,475.0,1149.0,-26.764079999999996,11.95526417277285,4.95,7.45
370,08.11.2018,21:51:15,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3968.0,474.0,1149.0,-26.764079999999996,12.148091014269186,4.94,7.45
371,08.11.2018,21:51:16,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3968.0,475.0,1149.0,-26.764079999999996,12.148091014269186,4.95,7.45
372,08.11.2018,21:51:17,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3969.0,475.0,1150.0,-26.764079999999996,12.051677593521019,4.95,7.5
373,08.11.2018,21:51:18,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,664.0,3970.0,475.0,1150.0,-26.764079999999996,11.95526417277285,4.95,7.5
374,08.11.2018,21:51:19,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,664.0,3970.0,474.0,1149.0,-26.764079999999996,11.95526417277285,4.94,7.45
375,08.11.2018,21:51:20,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3968.0,475.0,1150.0,-26.764079999999996,12.148091014269186,4.95,7.5
376,08.11.2018,21:51:21,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,663.0,3969.0,474.0,1150.0,-26.779359999999997,12.051677593521019,4.94,7.5
377,08.11.2018,21:51:22,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,664.0,3970.0,474.0,1150.0,-26.764079999999996,11.95526417277285,4.94,7.5
378,08.11.2018,21:51:23,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3968.0,475.0,1150.0,-26.764079999999996,12.148091014269186,4.95,7.5
379,08.11.2018,21:51:24,ON,-U=-26.8V,I=11.9uA,T=7.5C,Us=4.9V,DAC:250,663.0,3971.0,475.0,1150.0,-26.779359999999997,11.858850752024681,4.95,7.5
380,08.11.2018,21:51:25,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3969.0,474.0,1149.0,-26.764079999999996,12.051677593521019,4.94,7.45
381,08.11.2018,21:51:26,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3968.0,475.0,1149.0,-26.764079999999996,12.148091014269186,4.95,7.45
382,08.11.2018,21:51:27,ON,-U=-26.8V,I=12.1uA,T=7.4C,Us=4.9V,DAC:250,664.0,3969.0,474.0,1148.0,-26.764079999999996,12.051677593521019,4.94,7.4
383,08.11.2018,21:51:28,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3968.0,475.0,1150.0,-26.764079999999996,12.148091014269186,4.95,7.5
384,08.11.2018,21:51:29,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3969.0,474.0,1150.0,-26.764079999999996,12.051677593521019,4.94,7.5
385,08.11.2018,21:51:30,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,664.0,3970.0,475.0,1150.0,-26.764079999999996,11.95526417277285,4.95,7.5
386,08.11.2018,21:51:31,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,663.0,3969.0,475.0,1149.0,-26.779359999999997,12.051677593521019,4.95,7.45
387,08.11.2018,21:51:32,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,663.0,3969.0,474.0,1150.0,-26.779359999999997,12.051677593521019,4.94,7.5
388,08.11.2018,21:51:33,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3969.0,474.0,1150.0,-26.764079999999996,12.051677593521019,4.94,7.5
389,08.11.2018,21:51:34,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,663.0,3970.0,474.0,1149.0,-26.779359999999997,11.95526417277285,4.94,7.45
390,08.11.2018,21:51:35,ON,-U=-26.8V,I=11.9uA,T=7.5C,Us=4.9V,DAC:250,664.0,3971.0,475.0,1149.0,-26.764079999999996,11.858850752024681,4.95,7.45
391,08.11.2018,21:51:36,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,663.0,3969.0,474.0,1149.0,-26.779359999999997,12.051677593521019,4.94,7.45
392,08.11.2018,21:51:37,ON,-U=-26.8V,I=12.1uA,T=7.4C,Us=4.9V,DAC:250,663.0,3968.0,474.0,1148.0,-26.779359999999997,12.148091014269186,4.94,7.4
393,08.11.2018,21:51:38,ON,-U=-26.8V,I=12.4uA,T=7.5C,Us=4.9V,DAC:250,664.0,3965.0,475.0,1149.0,-26.764079999999996,12.43733127651369,4.95,7.45
394,08.11.2018,21:51:40,ON,-U=-26.8V,I=11.8uA,T=7.4C,Us=4.9V,DAC:250,664.0,3972.0,474.0,1148.0,-26.764079999999996,11.762437331276514,4.94,7.4
395,08.11.2018,21:51:41,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3968.0,474.0,1149.0,-26.764079999999996,12.148091014269186,4.94,7.45
396,08.11.2018,21:51:42,ON,-U=-26.8V,I=12.3uA,T=7.5C,Us=4.9V,DAC:250,664.0,3966.0,474.0,1149.0,-26.764079999999996,12.340917855765523,4.94,7.45
397,08.11.2018,21:51:43,ON,-U=-26.8V,I=11.9uA,T=7.5C,Us=4.9V,DAC:250,663.0,3971.0,474.0,1149.0,-26.779359999999997,11.858850752024681,4.94,7.45
398,08.11.2018,21:51:44,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,664.0,3970.0,474.0,1150.0,-26.764079999999996,11.95526417277285,4.94,7.5
399,08.11.2018,21:51:45,ON,-U=-26.8V,I=12.2uA,T=7.5C,Us=4.9V,DAC:250,663.0,3967.0,474.0,1149.0,-26.779359999999997,12.244504435017355,4.94,7.45
400,08.11.2018,21:51:46,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3969.0,474.0,1149.0,-26.764079999999996,12.051677593521019,4.94,7.45
401,08.11.2018,21:51:47,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,663.0,3969.0,475.0,1149.0,-26.779359999999997,12.051677593521019,4.95,7.45
402,08.11.2018,21:51:48,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,663.0,3969.0,475.0,1149.0,-26.779359999999997,12.051677593521019,4.95,7.45
403,08.11.2018,21:51:49,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3968.0,474.0,1150.0,-26.764079999999996,12.148091014269186,4.94,7.5
404,08.11.2018,21:51:50,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3968.0,474.0,1149.0,-26.764079999999996,12.148091014269186,4.94,7.45
405,08.11.2018,21:51:51,ON,-U=-26.8V,I=12.2uA,T=7.5C,Us=4.9V,DAC:250,663.0,3967.0,474.0,1149.0,-26.779359999999997,12.244504435017355,4.94,7.45
406,08.11.2018,21:51:52,ON,-U=-26.8V,I=12.2uA,T=7.5C,Us=4.9V,DAC:250,664.0,3967.0,474.0,1149.0,-26.764079999999996,12.244504435017355,4.94,7.45
407,08.11.2018,21:51:53,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,664.0,3970.0,474.0,1149.0,-26.764079999999996,11.95526417277285,4.94,7.45
408,08.11.2018,21:51:54,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,664.0,3970.0,474.0,1149.0,-26.764079999999996,11.95526417277285,4.94,7.45
409,08.11.2018,21:51:55,ON,-U=-26.8V,I=12.2uA,T=7.5C,Us=4.9V,DAC:250,664.0,3967.0,474.0,1149.0,-26.764079999999996,12.244504435017355,4.94,7.45
410,08.11.2018,21:51:56,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3969.0,475.0,1149.0,-26.764079999999996,12.051677593521019,4.95,7.45
411,08.11.2018,21:51:57,ON,-U=-26.8V,I=12.1uA,T=7.4C,Us=4.9V,DAC:250,663.0,3968.0,474.0,1148.0,-26.779359999999997,12.148091014269186,4.94,7.4
412,08.11.2018,21:51:58,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,664.0,3970.0,474.0,1149.0,-26.764079999999996,11.95526417277285,4.94,7.45
413,08.11.2018,21:51:59,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3969.0,474.0,1149.0,-26.764079999999996,12.051677593521019,4.94,7.45
414,08.11.2018,21:52:00,ON,-U=-26.8V,I=11.9uA,T=7.5C,Us=4.9V,DAC:250,664.0,3971.0,475.0,1149.0,-26.764079999999996,11.858850752024681,4.95,7.45
415,08.11.2018,21:52:01,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,664.0,3970.0,474.0,1149.0,-26.764079999999996,11.95526417277285,4.94,7.45
416,08.11.2018,21:52:02,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3969.0,475.0,1150.0,-26.764079999999996,12.051677593521019,4.95,7.5
417,08.11.2018,21:52:03,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,664.0,3970.0,474.0,1149.0,-26.764079999999996,11.95526417277285,4.94,7.45
418,08.11.2018,21:52:04,ON,-U=-26.8V,I=11.9uA,T=7.5C,Us=4.9V,DAC:250,664.0,3971.0,474.0,1149.0,-26.764079999999996,11.858850752024681,4.94,7.45
419,08.11.2018,21:52:05,ON,-U=-26.8V,I=12.2uA,T=7.5C,Us=4.9V,DAC:250,664.0,3967.0,475.0,1149.0,-26.764079999999996,12.244504435017355,4.95,7.45
420,08.11.2018,21:52:07,ON,-U=-26.8V,I=12.2uA,T=7.5C,Us=4.9V,DAC:250,664.0,3967.0,475.0,1149.0,-26.764079999999996,12.244504435017355,4.95,7.45
421,08.11.2018,21:52:08,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3968.0,475.0,1149.0,-26.764079999999996,12.148091014269186,4.95,7.45
422,08.11.2018,21:52:09,ON,-U=-26.8V,I=11.9uA,T=7.5C,Us=4.9V,DAC:250,663.0,3971.0,474.0,1149.0,-26.779359999999997,11.858850752024681,4.94,7.45
423,08.11.2018,21:52:10,ON,-U=-26.8V,I=11.9uA,T=7.4C,Us=4.9V,DAC:250,664.0,3971.0,474.0,1148.0,-26.764079999999996,11.858850752024681,4.94,7.4
424,08.11.2018,21:52:11,ON,-U=-26.8V,I=12.4uA,T=7.5C,Us=4.9V,DAC:250,664.0,3965.0,475.0,1149.0,-26.764079999999996,12.43733127651369,4.95,7.45
425,08.11.2018,21:52:12,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,664.0,3970.0,474.0,1149.0,-26.764079999999996,11.95526417277285,4.94,7.45
426,08.11.2018,21:52:13,ON,-U=-26.8V,I=11.9uA,T=7.5C,Us=4.9V,DAC:250,664.0,3971.0,474.0,1149.0,-26.764079999999996,11.858850752024681,4.94,7.45
427,08.11.2018,21:52:14,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,664.0,3970.0,475.0,1149.0,-26.764079999999996,11.95526417277285,4.95,7.45
428,08.11.2018,21:52:15,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,663.0,3970.0,474.0,1149.0,-26.779359999999997,11.95526417277285,4.94,7.45
429,08.11.2018,21:52:16,ON,-U=-26.8V,I=12.2uA,T=7.5C,Us=4.9V,DAC:250,664.0,3967.0,474.0,1149.0,-26.764079999999996,12.244504435017355,4.94,7.45
430,08.11.2018,21:52:17,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,663.0,3968.0,475.0,1149.0,-26.779359999999997,12.148091014269186,4.95,7.45
431,08.11.2018,21:52:18,ON,-U=-26.8V,I=12.1uA,T=7.4C,Us=4.9V,DAC:250,664.0,3969.0,474.0,1148.0,-26.764079999999996,12.051677593521019,4.94,7.4
432,08.11.2018,21:52:19,ON,-U=-26.8V,I=11.8uA,T=7.5C,Us=4.9V,DAC:250,664.0,3972.0,474.0,1149.0,-26.764079999999996,11.762437331276514,4.94,7.45
433,08.11.2018,21:52:20,ON,-U=-26.8V,I=12.1uA,T=7.5C,Us=4.9V,DAC:250,664.0,3969.0,475.0,1149.0,-26.764079999999996,12.051677593521019,4.95,7.45
434,08.11.2018,21:52:21,ON,-U=-26.8V,I=12.0uA,T=7.5C,Us=4.9V,DAC:250,664.0,3970.0,474.0,1149.0,-26.764079999999996,11.95526417277285,4.94,7.45
