EID,Type,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER,delay,EAS,H,UTC
9350,C,0,3625470,242,242,242,242,1,0.0,574.9,2012-03-26 23:31:01
9351,E,5,645,243,243,472,243,6,0.0,574.0,2012-03-26 23:31:07
9352,C,0,3617955,242,242,243,242,0,0.0,574.0,2012-03-26 23:31:07
9353,E,5,18,472,241,472,241,8,0.0,572.9,2012-03-26 23:31:15
9354,C,0,3617719,241,242,242,241,0,0.0,572.9,2012-03-26 23:31:15
9355,L,6,1704,243,243,244,243,34,0.0,576.1,2012-03-26 23:31:49
9356,C,0,3606683,242,242,242,242,0,0.0,576.1,2012-03-26 23:31:49
9357,L,5,2477,243,243,244,243,2,0.0,575.9,2012-03-26 23:31:51
9358,C,0,3617179,242,242,242,242,0,0.0,575.9,2012-03-26 23:31:51
9359,E,21,617,242,239,242,239,20,1.0,578.9,2012-03-26 23:32:11
9360,C,0,3638433,242,242,242,242,0,0.0,578.9,2012-03-26 23:32:11
9361,L,5,2028,242,242,242,242,16,0.0,578.5,2012-03-26 23:32:27
9362,C,0,3628078,242,242,242,242,1,0.0,578.5,2012-03-26 23:32:28
9363,L,3,11,472,239,472,239,21,0.0,578.3,2012-03-26 23:32:49
9364,C,0,3618277,242,242,242,242,1,0.0,578.3,2012-03-26 23:32:50
9365,L,6,3523,243,243,244,243,1,0.0,578.4,2012-03-26 23:32:51
9366,C,0,3634721,242,242,243,242,0,0.0,578.4,2012-03-26 23:32:51
9367,E,14,1080,240,239,240,239,10,1.0,576.1,2012-03-26 23:33:01
9368,C,0,3636082,242,242,242,242,0,0.0,576.1,2012-03-26 23:33:01
9369,L,5,1428,240,240,241,240,34,0.0,575.6,2012-03-26 23:33:35
9370,C,0,3614402,242,242,243,242,0,0.0,575.6,2012-03-26 23:33:35
9371,L,4,901,240,240,472,240,20,0.0,575.2,2012-03-26 23:33:55
9372,C,0,3608314,242,242,242,242,0,0.0,575.2,2012-03-26 23:33:55
9373,L,6,5227,240,240,240,240,3,0.0,574.9,2012-03-26 23:33:58
9374,C,0,3610253,242,242,243,242,1,0.0,574.9,2012-03-26 23:33:59
9375,E,4,23,472,239,472,239,15,0.0,576.7,2012-03-26 23:34:14
9376,C,0,3632445,242,242,242,242,0,0.0,576.7,2012-03-26 23:34:14
9377,L,5,1143,243,243,244,243,19,0.0,576.5,2012-03-26 23:34:33
9378,C,0,3619017,242,242,242,242,1,0.0,576.5,2012-03-26 23:34:34
9379,L,4,650,240,240,472,240,25,0.0,571.5,2012-03-26 23:34:59
9380,C,0,3620015,242,242,242,242,0,0.0,571.5,2012-03-26 23:34:59
9381,L,5,1122,244,244,244,244,12,0.0,570.5,2012-03-26 23:35:11
9382,C,0,3597716,242,242,242,242,1,0.0,570.5,2012-03-26 23:35:12
9383,L,5,1083,243,243,244,243,16,0.0,569.9,2012-03-26 23:35:28
9384,C,0,3623905,242,242,242,242,1,0.0,569.9,2012-03-26 23:35:29
9385,L,5,1076,243,243,243,243,5,0.0,570.8,2012-03-26 23:35:34
9386,C,0,3629340,242,242,242,242,0,0.0,570.8,2012-03-26 23:35:34
9387,E,28,783,241,239,240,239,13,1.0,572.8,2012-03-26 23:35:47
9388,C,0,3614561,242,242,242,242,0,0.0,572.8,2012-03-26 23:35:47
9389,L,5,898,242,242,242,242,8,0.0,573.6,2012-03-26 23:35:55
9390,C,0,3617963,242,242,242,242,0,0.0,573.6,2012-03-26 23:35:55
9391,L,4,927,243,243,243,243,11,0.0,572.6,2012-03-26 23:36:06
9392,C,0,3624394,242,242,242,242,1,0.0,572.6,2012-03-26 23:36:07
9393,E,4,377,241,240,472,240,34,0.0,568.8,2012-03-26 23:36:41
9394,C,0,3636802,242,242,243,242,0,0.0,568.8,2012-03-26 23:36:41
9395,L,4,902,240,240,472,240,3,0.0,569.0,2012-03-26 23:36:44
9396,C,0,3627609,242,242,242,242,0,0.0,569.0,2012-03-26 23:36:44
9397,L,5,863,242,241,472,241,3,0.0,568.7,2012-03-26 23:36:47
9398,C,0,3632471,242,242,243,242,0,0.0,568.7,2012-03-26 23:36:47
9399,L,5,1129,242,242,242,242,1,0.0,568.7,2012-03-26 23:36:48
9400,C,0,3626551,242,242,243,242,0,0.0,568.7,2012-03-26 23:36:48
9401,L,5,3482,242,242,242,242,27,0.0,570.2,2012-03-26 23:37:15
9402,C,0,3615490,242,242,242,242,0,0.0,570.2,2012-03-26 23:37:15
9403,L,5,944,240,240,241,240,5,0.0,570.0,2012-03-26 23:37:20
9404,C,0,3614505,242,242,242,242,0,0.0,570.0,2012-03-26 23:37:20
9405,L,5,1947,241,242,242,241,2,0.0,570.3,2012-03-26 23:37:22
9406,C,0,3619633,242,242,242,242,0,0.0,570.3,2012-03-26 23:37:22
9407,L,4,741,240,240,472,240,5,0.0,570.9,2012-03-26 23:37:27
9408,C,0,3616659,242,242,242,242,0,0.0,570.9,2012-03-26 23:37:27
9409,L,5,1161,243,243,243,243,5,0.0,571.8,2012-03-26 23:37:32
9410,C,0,3614634,242,242,242,242,0,0.0,571.8,2012-03-26 23:37:32
9411,E,13,162,472,241,241,241,9,1.0,572.3,2012-03-26 23:37:41
9412,C,0,3614969,242,242,242,242,0,0.0,572.3,2012-03-26 23:37:41
9413,L,5,2077,241,241,241,241,3,0.0,572.6,2012-03-26 23:37:44
9414,C,0,3623739,242,242,242,242,1,0.0,572.6,2012-03-26 23:37:45
9415,L,5,1745,241,241,241,241,12,0.0,572.1,2012-03-26 23:37:57
9416,C,0,3620130,242,242,243,242,1,0.0,572.1,2012-03-26 23:37:58
9417,E,6,590,243,243,472,243,8,0.0,571.7,2012-03-26 23:38:06
9418,C,0,3612298,242,242,242,242,1,0.0,571.7,2012-03-26 23:38:07
9419,E,5,40,472,241,472,241,7,0.0,572.4,2012-03-26 23:38:14
9420,C,0,3621068,242,242,243,242,0,0.0,572.4,2012-03-26 23:38:14
9421,L,5,2643,242,242,242,242,18,0.0,574.7,2012-03-26 23:38:32
9422,C,0,3630661,242,242,242,242,0,0.0,574.7,2012-03-26 23:38:32
9423,E,5,37,472,240,472,240,21,0.0,576.9,2012-03-26 23:38:53
9424,C,0,3627127,242,242,242,242,0,0.0,576.9,2012-03-26 23:38:53
9425,L,5,2157,241,241,241,241,16,0.0,575.8,2012-03-26 23:39:09
9426,C,0,3620993,242,242,242,242,1,0.0,575.8,2012-03-26 23:39:10
9427,L,5,954,242,242,472,242,19,0.0,575.6,2012-03-26 23:39:29
9428,C,0,3620378,242,242,242,242,0,0.0,575.6,2012-03-26 23:39:29
9429,L,5,2414,243,472,472,243,6,0.0,575.7,2012-03-26 23:39:35
9430,C,0,3618995,242,242,242,242,0,0.0,575.7,2012-03-26 23:39:35
9431,E,26,414,241,240,241,240,4,1.0,575.7,2012-03-26 23:39:39
9432,C,0,3621104,242,242,242,242,1,0.0,575.7,2012-03-26 23:39:40
9433,L,5,1063,243,242,472,242,10,0.0,575.1,2012-03-26 23:39:50
9434,C,0,3615993,242,242,242,242,0,0.0,575.1,2012-03-26 23:39:50
9435,L,4,1013,240,240,240,240,2,0.0,575.3,2012-03-26 23:39:52
9436,C,0,3620824,242,242,242,242,1,0.0,575.3,2012-03-26 23:39:53
9437,L,5,1005,243,243,243,243,3,0.0,576.1,2012-03-26 23:39:56
9438,C,0,3618897,242,242,242,242,0,0.0,576.1,2012-03-26 23:39:56
9439,E,4,17,472,239,241,239,7,0.0,575.9,2012-03-26 23:40:03
9440,C,0,3631483,242,242,243,242,0,0.0,575.9,2012-03-26 23:40:03
9441,L,5,1871,242,241,243,241,20,0.0,575.9,2012-03-26 23:40:23
9442,C,0,3612259,242,242,243,242,0,0.0,575.9,2012-03-26 23:40:23
9443,E,5,550,241,241,472,241,3,0.0,575.6,2012-03-26 23:40:26
9444,C,0,3612249,242,242,242,242,0,0.0,575.6,2012-03-26 23:40:26
9445,E,5,573,241,241,472,241,23,0.0,576.9,2012-03-26 23:40:49
9446,C,0,3608329,242,242,242,242,0,0.0,576.9,2012-03-26 23:40:49
9447,L,5,1137,241,241,472,241,14,0.0,578.5,2012-03-26 23:41:03
9448,C,0,3618305,242,242,243,242,1,0.0,578.5,2012-03-26 23:41:04
9449,E,4,394,243,241,472,241,3,0.0,578.6,2012-03-26 23:41:07
9450,C,0,3618349,242,242,242,242,0,0.0,578.6,2012-03-26 23:41:07
9451,L,5,1155,243,243,472,243,17,0.0,578.1,2012-03-26 23:41:24
9452,C,0,3614121,242,242,242,242,0,0.0,578.1,2012-03-26 23:41:24
9453,L,3,5,472,232,239,232,1,0.0,578.0,2012-03-26 23:41:25
9454,C,0,3629195,242,242,242,242,0,0.0,578.0,2012-03-26 23:41:25
9455,E,5,315,242,241,472,241,7,0.0,578.2,2012-03-26 23:41:32
9456,C,0,3615798,242,242,242,242,0,0.0,578.2,2012-03-26 23:41:32
9457,L,5,1493,240,240,241,240,1,0.0,578.4,2012-03-26 23:41:33
9458,C,0,3613739,242,242,242,242,0,0.0,578.4,2012-03-26 23:41:33
9459,E,10,654,242,241,242,241,14,1.0,577.6,2012-03-26 23:41:47
9460,C,0,3613441,242,242,243,242,1,0.0,577.6,2012-03-26 23:41:48
9461,L,6,1360,240,240,240,240,5,0.0,578.1,2012-03-26 23:41:53
9462,C,0,3606234,242,242,242,242,0,0.0,578.1,2012-03-26 23:41:53
9463,L,5,906,243,243,243,243,3,0.0,577.8,2012-03-26 23:41:56
9464,C,0,3609277,242,242,242,242,1,0.0,577.8,2012-03-26 23:41:57
9465,L,5,2068,239,239,239,239,6,0.0,578.8,2012-03-26 23:42:03
9466,C,0,3616625,242,242,242,242,1,0.0,578.8,2012-03-26 23:42:04
9467,E,5,458,242,242,243,242,6,0.0,578.8,2012-03-26 23:42:10
9468,C,0,3611145,242,242,242,242,0,0.0,578.8,2012-03-26 23:42:10
9469,E,5,433,243,242,472,242,33,0.0,579.7,2012-03-26 23:42:43
9470,C,0,3608652,242,242,243,242,0,0.0,579.7,2012-03-26 23:42:43
9471,L,4,697,242,243,472,242,38,0.0,577.6,2012-03-26 23:43:21
9472,C,0,3614808,242,242,242,242,0,0.0,577.6,2012-03-26 23:43:21
9473,L,4,745,241,239,472,239,5,0.0,577.4,2012-03-26 23:43:26
9474,C,0,3616105,242,242,242,242,0,0.0,577.4,2012-03-26 23:43:26
9475,L,4,2304,242,242,242,242,4,0.0,577.3,2012-03-26 23:43:30
9476,C,0,3615395,242,242,242,242,0,0.0,577.3,2012-03-26 23:43:30
9477,L,4,1004,240,240,472,240,2,0.0,577.2,2012-03-26 23:43:32
9478,C,0,3615747,242,242,243,242,0,0.0,577.2,2012-03-26 23:43:32
9479,L,5,1652,242,243,472,242,1,0.0,577.2,2012-03-26 23:43:33
9480,C,0,3615257,242,242,242,242,1,0.0,577.2,2012-03-26 23:43:34
9481,L,6,2192,243,243,472,243,4,0.0,577.1,2012-03-26 23:43:38
9482,C,0,3620402,242,242,242,242,1,0.0,577.1,2012-03-26 23:43:39
9483,E,5,474,242,242,243,242,4,0.0,577.1,2012-03-26 23:43:43
9484,C,0,3616580,242,242,242,242,1,0.0,577.1,2012-03-26 23:43:44
9485,L,5,899,242,242,242,242,2,0.0,577.0,2012-03-26 23:43:46
9486,C,0,3620627,242,242,242,242,0,0.0,577.0,2012-03-26 23:43:46
9487,L,6,1355,242,242,244,242,3,0.0,577.3,2012-03-26 23:43:49
9488,C,0,3625318,242,242,243,242,0,0.0,577.3,2012-03-26 23:43:49
9489,L,1,0,226,472,472,226,2,0.0,578.0,2012-03-26 23:43:51
9490,C,0,3619851,241,242,242,241,0,0.0,578.0,2012-03-26 23:43:51
9491,L,5,2307,242,242,242,242,18,0.0,576.4,2012-03-26 23:44:09
9492,C,0,3604823,242,242,242,242,0,0.0,576.4,2012-03-26 23:44:09
9493,L,5,1392,244,244,472,244,10,0.0,576.6,2012-03-26 23:44:19
9494,C,0,3610102,242,242,242,242,0,0.0,576.6,2012-03-26 23:44:19
9495,L,5,1100,241,241,243,241,6,0.0,576.3,2012-03-26 23:44:25
9496,C,0,3611516,242,242,242,242,0,0.0,576.3,2012-03-26 23:44:25
9497,L,6,2194,241,241,241,241,7,0.0,576.1,2012-03-26 23:44:32
9498,C,0,3610023,242,242,243,242,0,0.0,576.1,2012-03-26 23:44:32
9499,L,5,1423,242,241,243,241,78,0.0,573.9,2012-03-26 23:45:50
9500,C,0,3603486,242,242,243,242,1,0.0,573.9,2012-03-26 23:45:51
9501,L,5,1141,240,240,240,240,5,0.0,574.6,2012-03-26 23:45:56
9502,C,0,3606070,242,242,242,242,0,0.0,574.6,2012-03-26 23:45:56
9503,E,29,1281,241,240,242,240,2,1.0,574.9,2012-03-26 23:45:58
9504,C,0,3623417,242,242,242,242,0,0.0,574.9,2012-03-26 23:45:58
9505,L,5,2389,242,242,242,242,2,0.0,575.5,2012-03-26 23:46:00
9506,C,0,3621316,242,242,243,242,0,0.0,575.5,2012-03-26 23:46:00
9507,L,4,491,242,242,242,242,22,0.0,577.7,2012-03-26 23:46:22
9508,C,0,3615030,242,242,242,242,0,0.0,577.7,2012-03-26 23:46:22
9509,E,21,334,245,242,242,242,1,1.0,578.1,2012-03-26 23:46:23
9510,C,0,3615554,242,242,242,242,1,0.0,578.1,2012-03-26 23:46:24
9511,L,6,2294,243,243,472,243,4,0.0,578.3,2012-03-26 23:46:28
9512,C,0,3620727,242,242,243,242,0,0.0,578.3,2012-03-26 23:46:28
9513,L,5,979,240,240,472,240,12,0.0,578.6,2012-03-26 23:46:40
9514,C,0,3610414,242,242,242,242,0,0.0,578.6,2012-03-26 23:46:40
9515,L,4,1080,241,240,472,240,4,0.0,578.6,2012-03-26 23:46:44
9516,C,0,3620196,242,242,243,242,0,0.0,578.6,2012-03-26 23:46:44
9517,E,8,62,472,228,247,228,16,0.0,578.3,2012-03-26 23:47:00
9518,C,0,3621066,242,242,242,242,0,0.0,578.3,2012-03-26 23:47:00
9519,L,5,1448,242,241,242,241,5,0.0,577.2,2012-03-26 23:47:05
9520,C,0,3619771,242,242,242,242,0,0.0,577.2,2012-03-26 23:47:05
9521,E,5,699,239,239,472,239,9,0.0,578.2,2012-03-26 23:47:14
9522,C,0,3606844,242,242,243,242,1,0.0,578.2,2012-03-26 23:47:15
9523,L,5,1325,241,241,243,241,0,0.0,578.2,2012-03-26 23:47:15
9524,C,0,3608891,242,242,243,242,1,0.0,578.2,2012-03-26 23:47:16
9525,L,5,2371,243,243,243,243,26,0.0,576.9,2012-03-26 23:47:42
9526,C,0,3606103,242,242,242,242,0,0.0,576.9,2012-03-26 23:47:42
9527,L,5,2038,242,242,242,242,2,0.0,577.1,2012-03-26 23:47:44
9528,C,0,3612818,242,242,243,242,0,0.0,577.1,2012-03-26 23:47:44
9529,L,5,848,242,241,472,241,14,0.0,576.4,2012-03-26 23:47:58
9530,C,0,3608553,242,242,242,242,1,0.0,576.4,2012-03-26 23:47:59
9531,E,8,61,472,242,472,242,4,0.0,576.1,2012-03-26 23:48:03
9532,C,0,3614308,242,242,242,242,0,0.0,576.1,2012-03-26 23:48:03
9533,E,6,1126,241,241,241,241,2,0.0,575.9,2012-03-26 23:48:05
9534,C,0,3623737,242,242,242,242,1,0.0,575.9,2012-03-26 23:48:06
9535,E,5,640,242,241,242,241,0,0.0,575.8,2012-03-26 23:48:06
9536,C,0,3620819,242,242,242,242,1,0.0,575.8,2012-03-26 23:48:07
9537,L,5,1857,242,242,242,242,26,0.0,575.3,2012-03-26 23:48:33
9538,C,0,3609468,242,242,242,242,0,0.0,575.3,2012-03-26 23:48:33
9539,L,2,6,472,240,472,240,5,0.0,574.9,2012-03-26 23:48:38
9540,C,0,3616957,242,242,242,242,1,0.0,574.9,2012-03-26 23:48:39
9541,E,5,578,243,245,472,243,10,0.0,574.7,2012-03-26 23:48:49
9542,C,0,3614351,242,242,242,242,0,0.0,574.7,2012-03-26 23:48:49
9543,L,5,1413,243,243,244,243,8,0.0,575.4,2012-03-26 23:48:57
9544,C,0,3621705,242,242,243,242,0,0.0,575.4,2012-03-26 23:48:57
9545,E,5,469,240,240,472,240,6,0.0,575.1,2012-03-26 23:49:03
9546,C,0,3624782,242,242,243,242,0,0.0,575.1,2012-03-26 23:49:03
9547,E,4,474,241,241,472,241,16,0.0,572.6,2012-03-26 23:49:19
9548,C,0,3609868,242,242,242,242,0,0.0,572.6,2012-03-26 23:49:19
9549,L,5,5437,243,243,243,243,3,0.0,572.4,2012-03-26 23:49:22
9550,C,0,3611000,242,242,243,242,0,0.0,572.4,2012-03-26 23:49:22
9551,L,5,2830,242,242,242,242,48,0.0,571.7,2012-03-26 23:50:10
9552,C,0,3616083,242,242,242,242,0,0.0,571.7,2012-03-26 23:50:10
9553,L,5,1041,243,243,244,243,18,0.0,570.2,2012-03-26 23:50:28
9554,C,0,3616678,242,242,242,242,0,0.0,570.2,2012-03-26 23:50:28
9555,E,5,384,242,241,472,241,9,0.0,570.4,2012-03-26 23:50:37
9556,C,0,3617900,242,242,242,242,0,0.0,570.4,2012-03-26 23:50:37
9557,L,4,1271,242,242,472,242,18,0.0,570.5,2012-03-26 23:50:55
9558,C,0,3620288,242,242,243,242,0,0.0,570.5,2012-03-26 23:50:55
9559,L,4,858,240,240,472,240,17,0.0,570.8,2012-03-26 23:51:12
9560,C,0,3606101,241,242,242,241,1,0.0,570.8,2012-03-26 23:51:13
9561,L,6,4091,243,243,243,243,8,0.0,572.2,2012-03-26 23:51:21
9562,C,0,3615307,241,242,242,241,1,0.0,572.2,2012-03-26 23:51:22
9563,L,5,2406,240,240,240,240,29,0.0,575.1,2012-03-26 23:51:51
9564,C,0,3615255,242,242,243,242,0,0.0,575.1,2012-03-26 23:51:51
9565,E,5,509,241,240,241,240,9,0.0,575.4,2012-03-26 23:52:00
9566,C,0,3622931,242,242,243,242,0,0.0,575.4,2012-03-26 23:52:00
9567,L,4,769,243,472,472,243,5,0.0,575.6,2012-03-26 23:52:05
9568,C,0,3629859,242,242,242,242,0,0.0,575.6,2012-03-26 23:52:05
9569,L,5,2150,243,243,244,243,40,0.0,575.7,2012-03-26 23:52:45
9570,C,0,3627414,242,242,243,242,0,0.0,575.7,2012-03-26 23:52:45
9571,E,5,633,242,241,242,241,16,0.0,576.1,2012-03-26 23:53:01
9572,C,0,3606290,242,242,242,242,0,0.0,576.1,2012-03-26 23:53:01
9573,L,5,2361,243,243,244,243,5,0.0,576.0,2012-03-26 23:53:06
9574,C,0,3612771,242,242,242,242,0,0.0,576.0,2012-03-26 23:53:06
9575,E,5,507,240,239,472,239,27,0.0,572.3,2012-03-26 23:53:33
9576,C,0,3620267,242,242,242,242,0,0.0,572.3,2012-03-26 23:53:33
9577,L,5,2186,242,242,242,242,3,0.0,571.7,2012-03-26 23:53:36
9578,C,0,3625216,242,242,242,242,0,0.0,571.7,2012-03-26 23:53:36
9579,L,5,1410,243,243,472,243,7,0.0,570.7,2012-03-26 23:53:43
9580,C,0,3612207,242,242,242,242,0,0.0,570.7,2012-03-26 23:53:43
9581,L,5,1029,240,240,240,240,5,0.0,569.7,2012-03-26 23:53:48
9582,C,0,3613135,242,242,242,242,0,0.0,569.7,2012-03-26 23:53:48
9583,E,4,12,472,242,472,242,1,0.0,570.0,2012-03-26 23:53:49
9584,C,0,3621192,242,242,243,242,0,0.0,570.0,2012-03-26 23:53:49
9585,L,5,2422,242,242,242,242,2,0.0,569.8,2012-03-26 23:53:51
9586,C,0,3623029,242,242,242,242,0,0.0,569.8,2012-03-26 23:53:51
9587,L,4,697,242,242,243,242,1,0.0,569.8,2012-03-26 23:53:52
9588,C,0,3617510,242,242,242,242,0,0.0,569.8,2012-03-26 23:53:52
9589,E,13,292,472,240,242,240,8,1.0,569.4,2012-03-26 23:54:00
9590,C,0,3613517,241,242,242,241,0,0.0,569.4,2012-03-26 23:54:00
9591,E,5,700,241,241,241,241,3,0.0,569.4,2012-03-26 23:54:03
9592,C,0,3619848,242,242,243,242,0,0.0,569.4,2012-03-26 23:54:03
9593,L,4,669,242,472,472,242,2,0.0,569.5,2012-03-26 23:54:05
9594,C,0,3610184,242,242,242,242,0,0.0,569.5,2012-03-26 23:54:05
9595,L,5,2941,243,243,243,243,5,0.0,569.6,2012-03-26 23:54:10
9596,C,0,3620066,242,242,243,242,0,0.0,569.6,2012-03-26 23:54:10
9597,E,6,706,243,472,472,243,4,0.0,569.4,2012-03-26 23:54:14
9598,C,0,3614636,241,242,242,241,0,0.0,569.4,2012-03-26 23:54:14
9599,L,5,1634,239,239,239,239,10,0.0,571.4,2012-03-26 23:54:24
9600,C,0,3624847,242,242,242,242,1,0.0,571.4,2012-03-26 23:54:25
9601,L,5,2334,242,243,243,242,9,0.0,573.2,2012-03-26 23:54:34
9602,C,0,3627680,241,242,242,241,0,0.0,573.2,2012-03-26 23:54:34
9603,L,5,1234,242,242,243,242,13,0.0,573.2,2012-03-26 23:54:47
9604,C,0,3625602,242,242,242,242,1,0.0,573.2,2012-03-26 23:54:48
9605,L,5,1254,242,242,243,242,1,0.0,574.4,2012-03-26 23:54:49
9606,C,0,3626772,242,242,242,242,0,0.0,574.4,2012-03-26 23:54:49
9607,E,5,837,242,241,242,241,14,0.0,574.2,2012-03-26 23:55:03
9608,C,0,3620762,242,242,242,242,1,0.0,574.2,2012-03-26 23:55:04
9609,E,5,665,244,244,246,244,0,0.0,573.8,2012-03-26 23:55:04
9610,C,0,3623440,242,242,242,242,1,0.0,573.8,2012-03-26 23:55:05
9611,L,6,2329,240,240,240,240,2,0.0,573.5,2012-03-26 23:55:07
9612,C,0,3624294,242,242,242,242,1,0.0,573.5,2012-03-26 23:55:08
9613,L,6,2721,242,472,472,242,18,0.0,571.3,2012-03-26 23:55:26
9614,C,0,3632081,242,242,243,242,0,0.0,571.3,2012-03-26 23:55:26
9615,L,5,1183,241,241,241,241,10,0.0,570.7,2012-03-26 23:55:36
9616,C,0,3624202,242,242,242,242,0,0.0,570.7,2012-03-26 23:55:36
9617,L,6,1998,243,244,244,243,5,0.0,571.4,2012-03-26 23:55:41
9618,C,0,3627774,242,242,242,242,1,0.0,571.4,2012-03-26 23:55:42
9619,L,6,3079,241,241,242,241,3,0.0,571.3,2012-03-26 23:55:45
9620,C,0,3625134,242,242,242,242,1,0.0,571.3,2012-03-26 23:55:46
9621,L,5,859,241,243,472,241,9,0.0,569.4,2012-03-26 23:55:55
9622,C,0,3626576,242,242,242,242,1,0.0,569.4,2012-03-26 23:55:56
9623,L,4,729,240,240,472,240,3,0.0,568.4,2012-03-26 23:55:59
9624,C,0,3633443,242,242,242,242,1,0.0,568.4,2012-03-26 23:56:00
9625,L,5,967,242,241,472,241,1,0.0,567.8,2012-03-26 23:56:01
9626,C,0,3629303,242,242,242,242,0,0.0,567.8,2012-03-26 23:56:01
9627,L,5,1995,241,243,472,241,1,0.0,567.8,2012-03-26 23:56:02
9628,C,0,3631529,242,242,242,242,0,0.0,567.8,2012-03-26 23:56:02
9629,L,6,2378,241,241,242,241,1,0.0,567.7,2012-03-26 23:56:03
9630,C,0,3634215,242,242,242,242,0,0.0,567.7,2012-03-26 23:56:03
9631,E,11,270,242,240,243,240,9,1.0,567.8,2012-03-26 23:56:12
9632,C,0,3635779,242,242,242,242,0,0.0,567.8,2012-03-26 23:56:12
9633,L,5,1848,243,243,243,243,23,0.0,568.0,2012-03-26 23:56:35
9634,C,0,3633791,242,242,242,242,0,0.0,568.0,2012-03-26 23:56:35
9635,L,5,952,243,243,243,243,1,0.0,568.2,2012-03-26 23:56:36
9636,C,0,3636687,242,242,243,242,0,0.0,568.2,2012-03-26 23:56:36
9637,L,5,1265,242,242,243,242,11,0.0,568.2,2012-03-26 23:56:47
9638,C,0,3630873,242,242,242,242,0,0.0,568.2,2012-03-26 23:56:47
9639,E,5,651,240,240,240,240,8,0.0,568.6,2012-03-26 23:56:55
9640,C,0,3632840,242,242,242,242,0,0.0,568.6,2012-03-26 23:56:55
9641,L,5,1273,240,240,472,240,2,0.0,568.6,2012-03-26 23:56:57
9642,C,0,3633158,242,242,243,242,0,0.0,568.6,2012-03-26 23:56:57
9643,E,4,400,242,242,472,242,6,0.0,569.3,2012-03-26 23:57:03
9644,C,0,3628451,242,242,242,242,0,0.0,569.3,2012-03-26 23:57:03
9645,L,4,1269,241,241,243,241,13,0.0,569.2,2012-03-26 23:57:16
9646,C,0,3627961,242,242,243,242,0,0.0,569.2,2012-03-26 23:57:16
9647,L,5,1148,241,240,241,240,7,0.0,568.7,2012-03-26 23:57:23
9648,C,0,3632942,242,242,242,242,0,0.0,568.7,2012-03-26 23:57:23
9649,L,5,3103,243,243,243,243,15,0.0,568.0,2012-03-26 23:57:38
9650,C,0,3624714,242,242,242,242,0,0.0,568.0,2012-03-26 23:57:38
9651,E,6,1151,240,240,240,240,3,0.0,568.8,2012-03-26 23:57:41
9652,C,0,3634334,242,242,243,242,0,0.0,568.8,2012-03-26 23:57:41
9653,E,6,1189,241,241,242,241,10,0.0,569.7,2012-03-26 23:57:51
9654,C,0,3636132,242,242,242,242,0,0.0,569.7,2012-03-26 23:57:51
9655,E,14,194,472,240,242,240,44,1.0,571.5,2012-03-26 23:58:35
9656,C,0,3623804,242,242,243,242,1,0.0,571.5,2012-03-26 23:58:36
9657,L,5,1766,240,241,241,240,4,0.0,571.4,2012-03-26 23:58:40
9658,C,0,3630365,242,242,242,242,1,0.0,571.4,2012-03-26 23:58:41
9659,L,5,1072,242,242,243,242,2,0.0,571.6,2012-03-26 23:58:43
9660,C,0,3636963,242,242,243,242,1,0.0,571.6,2012-03-26 23:58:44
9661,E,6,418,243,242,243,242,7,0.0,570.1,2012-03-26 23:58:51
9662,C,0,3629269,242,242,243,242,1,0.0,570.1,2012-03-26 23:58:52
9663,L,3,9,472,243,472,243,0,0.0,570.0,2012-03-26 23:58:52
9664,C,0,3629209,242,242,243,242,1,0.0,570.0,2012-03-26 23:58:53
9665,L,5,1230,241,241,241,241,2,0.0,569.5,2012-03-26 23:58:55
9666,C,0,3627110,242,242,243,242,0,0.0,569.5,2012-03-26 23:58:55
9667,E,5,714,241,241,241,241,14,0.0,568.8,2012-03-26 23:59:09
9668,C,0,3623081,242,242,243,242,1,0.0,568.8,2012-03-26 23:59:10
9669,L,5,3347,240,240,240,240,8,0.0,568.5,2012-03-26 23:59:18
9670,C,0,3629308,242,242,242,242,0,0.0,568.5,2012-03-26 23:59:18
9671,E,5,425,241,241,472,241,10,0.0,570.0,2012-03-26 23:59:28
9672,C,0,3626652,242,242,242,242,0,0.0,570.0,2012-03-26 23:59:28
9673,L,5,1437,242,242,243,242,47,0.0,571.5,2012-03-27 00:00:15
9674,C,0,3611598,242,242,243,242,0,0.0,571.5,2012-03-27 00:00:15
9675,L,5,907,240,240,472,240,41,0.0,568.9,2012-03-27 00:00:56
9676,C,0,3627327,241,242,242,241,0,0.0,568.9,2012-03-27 00:00:56
9677,E,16,178,472,240,242,240,14,1.0,568.7,2012-03-27 00:01:10
9678,C,0,3630517,242,242,242,242,1,0.0,568.7,2012-03-27 00:01:11
9679,L,5,1647,242,242,242,242,0,0.0,568.8,2012-03-27 00:01:11
9680,C,0,3632277,242,242,242,242,0,0.0,568.8,2012-03-27 00:01:11
9681,L,5,1088,240,240,472,240,7,0.0,568.4,2012-03-27 00:01:18
9682,C,0,3632399,242,242,242,242,1,0.0,568.4,2012-03-27 00:01:19
9683,L,4,1374,243,243,472,243,27,0.0,567.3,2012-03-27 00:01:46
9684,C,0,3624714,242,242,243,242,1,0.0,567.3,2012-03-27 00:01:47
9685,L,2,6,472,241,472,241,1,0.0,567.2,2012-03-27 00:01:48
9686,C,0,3631331,242,242,242,242,0,0.0,567.2,2012-03-27 00:01:48
9687,E,5,558,240,241,472,240,23,0.0,566.5,2012-03-27 00:02:11
