EID,Type,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER,delay,EAS,H,UTC
11013,C,0,6610935,242,144,243,144,1,0.0,586.1,2013-03-09 21:57:47
11014,E,35,2625,243,243,244,243,0,1.0,585.8,2013-03-09 21:57:47
11015,C,0,6592467,242,242,243,242,0,0.0,585.8,2013-03-09 21:57:47
11016,E,18,259,160,175,472,160,1,0.0,585.9,2013-03-09 21:57:48
11017,C,0,6589685,45,52,242,45,0,0.0,585.9,2013-03-09 21:57:48
11018,E,9,67,472,312,472,312,1,0.0,585.9,2013-03-09 21:57:49
11019,C,0,6617860,69,69,242,69,0,0.0,585.9,2013-03-09 21:57:49
11020,E,15,201,45,48,353,45,1,0.0,585.8,2013-03-09 21:57:50
11021,C,0,4727312,39,39,66,39,1,0.0,585.8,2013-03-09 21:57:51
11022,E,21,259,40,40,472,40,1,0.0,586.0,2013-03-09 21:57:52
11023,C,0,6586102,25,22,42,22,0,0.0,586.0,2013-03-09 21:57:52
11024,E,5,69,229,220,472,220,0,0.0,586.0,2013-03-09 21:57:52
11025,C,0,6615645,242,242,243,242,0,0.0,586.0,2013-03-09 21:57:52
11026,E,6,80,236,86,240,86,2,0.0,586.5,2013-03-09 21:57:54
11027,C,0,6600752,99,185,274,99,0,0.0,586.5,2013-03-09 21:57:54
11028,E,9,123,241,252,472,241,1,0.0,586.6,2013-03-09 21:57:55
11029,C,0,6585960,49,49,126,49,1,0.0,586.6,2013-03-09 21:57:56
11030,E,13,124,205,170,472,170,0,0.0,586.8,2013-03-09 21:57:56
11031,C,0,6582623,32,22,243,22,1,0.0,586.8,2013-03-09 21:57:57
11032,E,4,47,230,62,472,62,2,0.0,587.0,2013-03-09 21:57:59
11033,C,0,6043984,236,122,342,122,1,0.0,587.0,2013-03-09 21:58:00
11034,E,9,132,243,219,390,219,0,0.0,587.5,2013-03-09 21:58:00
11035,C,0,6574260,242,171,242,171,0,0.0,587.5,2013-03-09 21:58:00
11036,E,20,223,239,160,472,160,1,0.0,587.8,2013-03-09 21:58:01
11037,C,0,6582851,242,143,242,143,1,0.0,587.8,2013-03-09 21:58:02
11038,E,10,105,77,77,472,77,0,0.0,587.7,2013-03-09 21:58:02
11039,C,0,6580429,242,242,243,242,1,0.0,587.7,2013-03-09 21:58:03
11040,E,21,231,240,212,472,212,1,0.0,587.6,2013-03-09 21:58:04
11041,C,0,6575499,75,126,242,75,0,0.0,587.6,2013-03-09 21:58:04
11042,L,3,23,242,472,472,242,5,0.0,588.2,2013-03-09 21:58:09
11043,C,0,6585258,242,242,243,242,0,0.0,588.2,2013-03-09 21:58:09
11044,E,22,738,243,241,243,241,51,1.0,590.7,2013-03-09 21:59:00
11045,C,0,6565020,242,242,243,242,0,0.0,590.7,2013-03-09 21:59:00
11046,E,32,1284,240,237,239,237,48,1.0,589.8,2013-03-09 21:59:48
11047,C,0,6564583,242,242,243,242,0,0.0,589.8,2013-03-09 21:59:48
11048,L,3,33,270,238,241,238,217,0.0,582.3,2013-03-09 22:03:25
11049,C,0,6239369,242,242,242,242,0,0.0,582.3,2013-03-09 22:03:25
11050,L,5,3640,241,241,241,241,61,0.0,586.3,2013-03-09 22:04:26
11051,C,0,6534602,242,242,243,242,0,0.0,586.3,2013-03-09 22:04:26
11052,E,9,658,242,242,242,242,33,1.0,586.3,2013-03-09 22:04:59
11053,C,0,6534189,242,242,243,242,0,0.0,586.3,2013-03-09 22:04:59
11054,E,14,293,472,238,241,238,120,1.0,585.8,2013-03-09 22:06:59
11055,C,0,6527892,242,243,243,242,1,0.0,585.8,2013-03-09 22:07:00
11056,E,18,1181,244,243,245,243,85,1.0,586.7,2013-03-09 22:08:25
11057,C,0,6526953,242,243,243,242,0,0.0,586.7,2013-03-09 22:08:25
11058,E,27,1066,241,239,241,239,2,1.0,586.7,2013-03-09 22:08:27
11059,C,0,6527454,242,242,243,242,0,0.0,586.7,2013-03-09 22:08:27
11060,E,23,3894,240,239,240,239,99,1.0,588.3,2013-03-09 22:10:06
11061,C,0,6527416,242,242,242,242,0,0.0,588.3,2013-03-09 22:10:06
11062,E,7,1611,240,472,472,240,37,0.0,588.6,2013-03-09 22:10:43
11063,C,0,6528944,242,242,243,242,0,0.0,588.6,2013-03-09 22:10:43
11064,L,5,2066,242,242,242,242,274,0.0,592.6,2013-03-09 22:15:17
11065,C,0,6541161,242,242,243,242,0,0.0,592.6,2013-03-09 22:15:17
11066,E,15,245,241,235,472,235,17,1.0,593.4,2013-03-09 22:15:34
11067,C,0,6552458,242,243,243,242,0,0.0,593.4,2013-03-09 22:15:34
11068,E,13,363,243,242,243,242,278,1.0,596.6,2013-03-09 22:20:12
11069,C,0,6575457,242,242,243,242,0,0.0,596.6,2013-03-09 22:20:12
11070,L,5,2941,241,240,241,240,59,0.0,597.4,2013-03-09 22:21:11
11071,C,0,6566382,242,242,243,242,1,0.0,597.4,2013-03-09 22:21:12
11072,L,6,7390,242,243,243,242,31,0.0,597.4,2013-03-09 22:21:43
11073,C,0,6578912,242,242,243,242,0,0.0,597.4,2013-03-09 22:21:43
11074,E,8,1085,242,241,241,241,43,1.0,596.9,2013-03-09 22:22:26
11075,C,0,6582524,242,242,243,242,0,0.0,596.9,2013-03-09 22:22:26
11076,E,11,1038,240,239,239,239,116,1.0,596.7,2013-03-09 22:24:22
11077,C,0,6578909,242,242,242,242,0,0.0,596.7,2013-03-09 22:24:22
11078,E,10,3004,243,242,243,242,207,1.0,599.1,2013-03-09 22:27:49
11079,C,0,6584567,242,242,242,242,1,0.0,599.1,2013-03-09 22:27:50
11080,E,13,547,241,239,472,239,90,1.0,597.2,2013-03-09 22:29:20
11081,C,0,6597188,242,243,243,242,0,0.0,597.2,2013-03-09 22:29:20
11082,L,4,1244,242,243,472,242,167,0.0,599.0,2013-03-09 22:32:07
11083,C,0,6596796,242,242,243,242,0,0.0,599.0,2013-03-09 22:32:07
11084,E,13,544,472,240,240,240,63,1.0,602.4,2013-03-09 22:33:10
11085,C,0,6595296,242,243,243,242,0,0.0,602.4,2013-03-09 22:33:10
11086,L,4,1517,243,242,243,242,47,0.0,602.6,2013-03-09 22:33:57
11087,C,0,6596983,242,242,242,242,1,0.0,602.6,2013-03-09 22:33:58
11088,E,8,573,243,241,241,241,119,1.0,597.4,2013-03-09 22:35:57
11089,C,0,6590725,242,242,243,242,1,0.0,597.4,2013-03-09 22:35:58
11090,E,18,592,243,239,243,239,57,1.0,599.7,2013-03-09 22:36:55
11091,C,0,6594188,242,242,243,242,0,0.0,599.7,2013-03-09 22:36:55
11092,E,10,783,243,241,242,241,127,1.0,600.4,2013-03-09 22:39:02
11093,C,0,6595535,242,242,243,242,0,0.0,600.4,2013-03-09 22:39:02
11094,E,77,6727,240,237,239,237,79,1.0,601.8,2013-03-09 22:40:21
11095,C,0,6595018,242,242,243,242,1,0.0,601.8,2013-03-09 22:40:22
11096,L,5,3227,242,241,243,241,105,0.0,599.0,2013-03-09 22:42:07
11097,C,0,6608256,242,242,243,242,1,0.0,599.0,2013-03-09 22:42:08
11098,L,6,1728,242,242,242,242,40,0.0,600.0,2013-03-09 22:42:48
11099,C,0,6597666,242,242,243,242,1,0.0,600.0,2013-03-09 22:42:49
11100,L,4,2038,242,242,242,242,22,0.0,601.5,2013-03-09 22:43:11
11101,C,0,6601421,242,242,243,242,0,0.0,601.5,2013-03-09 22:43:11
11102,E,5,760,241,241,472,241,81,0.0,601.3,2013-03-09 22:44:32
11103,C,0,6602285,242,242,243,242,1,0.0,601.3,2013-03-09 22:44:33
11104,E,11,1892,242,241,241,241,28,1.0,602.1,2013-03-09 22:45:01
11105,C,0,6609848,242,243,243,242,0,0.0,602.1,2013-03-09 22:45:01
11106,L,5,844,242,242,472,242,602,0.0,604.4,2013-03-09 22:55:03
11107,C,0,6600688,243,243,243,243,0,0.0,604.4,2013-03-09 22:55:03
11108,L,5,1897,243,243,243,243,17,0.0,603.4,2013-03-09 22:55:20
11109,C,0,6601289,242,242,243,242,1,0.0,603.4,2013-03-09 22:55:21
11110,L,5,2881,244,244,472,244,31,0.0,602.7,2013-03-09 22:55:52
11111,C,0,6604913,242,242,243,242,0,0.0,602.7,2013-03-09 22:55:52
11112,E,27,1071,240,238,239,238,30,1.0,604.0,2013-03-09 22:56:22
11113,C,0,6608979,242,243,243,242,0,0.0,604.0,2013-03-09 22:56:22
11114,D,199,24848,243,243,246,243,48,0.0,605.3,2013-03-09 22:57:10
11115,C,0,6462406,13,13,13,13,0,0.0,605.3,2013-03-09 22:57:10
11116,E,18,1098,243,242,243,242,57,1.0,606.3,2013-03-09 22:58:07
11117,C,0,6611434,242,242,243,242,0,0.0,606.3,2013-03-09 22:58:07
11118,E,13,615,242,241,241,241,78,1.0,607.4,2013-03-09 22:59:25
11119,C,0,6626145,242,242,243,242,0,0.0,607.4,2013-03-09 22:59:25
11120,L,4,2112,239,240,472,239,100,0.0,607.7,2013-03-09 23:01:05
11121,C,0,6617331,242,243,243,242,1,0.0,607.7,2013-03-09 23:01:06
11122,E,12,504,472,241,243,241,50,1.0,610.7,2013-03-09 23:01:56
11123,C,0,6620994,242,242,243,242,0,0.0,610.7,2013-03-09 23:01:56
11124,E,27,676,241,235,239,235,280,1.0,608.9,2013-03-09 23:06:36
11125,C,0,6634402,242,242,243,242,0,0.0,608.9,2013-03-09 23:06:36
11126,E,22,815,241,239,240,239,118,1.0,607.7,2013-03-09 23:08:34
11127,C,0,6631119,242,243,243,242,0,0.0,607.7,2013-03-09 23:08:34
11128,L,4,1151,242,242,472,242,306,0.0,606.5,2013-03-09 23:13:40
11129,C,0,6627980,242,242,242,242,0,0.0,606.5,2013-03-09 23:13:40
11130,E,37,1123,242,236,240,236,303,1.0,610.1,2013-03-09 23:18:43
11131,C,0,6634243,242,242,242,242,0,0.0,610.1,2013-03-09 23:18:43
11132,E,23,669,242,240,242,240,9,1.0,611.0,2013-03-09 23:18:52
11133,C,0,6628204,242,242,243,242,0,0.0,611.0,2013-03-09 23:18:52
11134,L,4,2533,243,243,472,243,261,0.0,611.6,2013-03-09 23:23:13
11135,C,0,6650415,242,242,243,242,0,0.0,611.6,2013-03-09 23:23:13
11136,L,4,1504,243,243,243,243,527,0.0,601.6,2013-03-09 23:32:00
11137,C,0,6635987,242,242,243,242,0,0.0,601.6,2013-03-09 23:32:00
11138,L,5,2179,242,472,472,242,29,0.0,603.2,2013-03-09 23:32:29
11139,C,0,6647700,242,243,243,242,0,0.0,603.2,2013-03-09 23:32:29
11140,E,8,1358,241,240,240,240,275,1.0,593.2,2013-03-09 23:37:04
11141,C,0,6627601,242,242,242,242,0,0.0,593.2,2013-03-09 23:37:04
11142,E,14,126,472,241,242,241,223,1.0,587.9,2013-03-09 23:40:47
11143,C,0,6591800,242,242,243,242,1,0.0,587.9,2013-03-09 23:40:48
11144,L,4,3071,240,240,241,240,138,0.0,596.2,2013-03-09 23:43:06
11145,C,0,6597856,242,242,243,242,0,0.0,596.2,2013-03-09 23:43:06
11146,L,5,2825,241,241,241,241,275,0.0,594.5,2013-03-09 23:47:41
11147,C,0,6567365,242,242,243,242,1,0.0,594.5,2013-03-09 23:47:42
11148,E,21,1256,241,238,240,238,23,1.0,589.8,2013-03-09 23:48:05
11149,C,0,6543693,242,242,243,242,0,0.0,589.8,2013-03-09 23:48:05
11150,E,22,931,240,237,240,237,175,1.0,588.7,2013-03-09 23:51:00
11151,C,0,6551214,242,242,243,242,0,0.0,588.7,2013-03-09 23:51:00
11152,E,14,572,243,239,240,239,25,1.0,588.2,2013-03-09 23:51:25
11153,C,0,6531585,242,242,243,242,0,0.0,588.2,2013-03-09 23:51:25
11154,D,111,7404,238,238,243,238,27,0.0,586.8,2013-03-09 23:51:52
11155,C,0,6435123,15,15,242,15,0,0.0,586.8,2013-03-09 23:51:52
11156,L,5,2354,241,241,241,241,83,0.0,586.5,2013-03-09 23:53:15
11157,C,0,6516115,242,242,243,242,0,0.0,586.5,2013-03-09 23:53:15
11158,E,7,1530,240,240,472,240,118,0.0,583.9,2013-03-09 23:55:13
11159,C,0,6508699,242,242,242,242,1,0.0,583.9,2013-03-09 23:55:14
11160,E,17,349,472,238,241,238,181,1.0,589.2,2013-03-09 23:58:15
11161,C,0,6474967,242,242,243,242,0,0.0,589.2,2013-03-09 23:58:15
11162,E,5,413,240,240,472,240,38,0.0,591.6,2013-03-09 23:58:53
11163,C,0,6492191,242,242,243,242,0,0.0,591.6,2013-03-09 23:58:53
11164,L,6,3785,242,242,242,242,65,0.0,588.8,2013-03-09 23:59:58
11165,C,0,6498305,242,242,242,242,1,0.0,588.8,2013-03-09 23:59:59
11166,L,4,1246,240,472,472,240,275,0.0,588.1,2013-03-10 00:04:34
11167,C,0,6457419,242,242,243,242,0,0.0,588.1,2013-03-10 00:04:34
11168,E,9,197,472,242,472,242,20,1.0,589.4,2013-03-10 00:04:54
11169,C,0,6488653,242,242,243,242,1,0.0,589.4,2013-03-10 00:04:55
11170,E,9,177,241,236,240,236,198,1.0,595.4,2013-03-10 00:08:13
11171,C,0,6484928,242,242,243,242,1,0.0,595.4,2013-03-10 00:08:14
11172,E,25,6218,241,240,241,240,640,1.0,598.4,2013-03-10 00:18:54
11173,C,0,6459993,242,242,243,242,1,0.0,598.4,2013-03-10 00:18:55
11174,E,20,829,244,241,242,241,179,1.0,594.9,2013-03-10 00:21:54
11175,C,0,6469007,242,243,243,242,0,0.0,594.9,2013-03-10 00:21:54
11176,L,5,2297,241,241,242,241,66,0.0,593.5,2013-03-10 00:23:00
11177,C,0,6433940,242,243,243,242,0,0.0,593.5,2013-03-10 00:23:00
11178,E,14,5989,243,243,243,243,7,1.0,594.5,2013-03-10 00:23:07
11179,C,0,6452521,242,242,243,242,1,0.0,594.5,2013-03-10 00:23:08
11180,L,5,1399,241,241,472,241,216,0.0,600.1,2013-03-10 00:26:44
11181,C,0,6437788,242,242,243,242,1,0.0,600.1,2013-03-10 00:26:45
11182,E,15,1839,242,240,241,240,48,1.0,597.4,2013-03-10 00:27:33
11183,C,0,6454206,242,242,243,242,0,0.0,597.4,2013-03-10 00:27:33
11184,E,19,1440,243,242,243,242,327,1.0,593.0,2013-03-10 00:33:00
11185,C,0,6437505,242,242,243,242,0,0.0,593.0,2013-03-10 00:33:00
11186,E,21,293,247,240,242,240,40,1.0,586.4,2013-03-10 00:33:40
11187,C,0,6457788,242,242,243,242,0,0.0,586.4,2013-03-10 00:33:40
11188,E,11,628,244,241,241,241,47,1.0,604.5,2013-03-10 00:34:27
11189,C,0,6449621,242,242,243,242,0,0.0,604.5,2013-03-10 00:34:27
11190,E,22,338,472,236,241,236,525,1.0,603.2,2013-03-10 00:43:12
11191,C,0,6454270,242,243,243,242,0,0.0,603.2,2013-03-10 00:43:12
11192,E,19,1823,243,242,242,242,110,1.0,593.9,2013-03-10 00:45:02
11193,C,0,6449307,242,242,243,242,0,0.0,593.9,2013-03-10 00:45:02
11194,E,19,1490,241,239,240,239,47,1.0,590.4,2013-03-10 00:45:49
11195,C,0,6433402,242,242,243,242,0,0.0,590.4,2013-03-10 00:45:49
11196,L,7,3949,241,241,242,241,33,0.0,573.1,2013-03-10 00:46:22
11197,C,0,6418416,243,243,243,243,0,0.0,573.1,2013-03-10 00:46:22
11198,E,39,2828,242,241,241,241,54,1.0,586.5,2013-03-10 00:47:16
11199,C,0,6431382,242,242,242,242,0,0.0,586.5,2013-03-10 00:47:16
11200,E,30,1481,242,241,244,241,87,1.0,587.3,2013-03-10 00:48:43
11201,C,0,6422350,242,243,243,242,0,0.0,587.3,2013-03-10 00:48:43
11202,E,46,1064,246,240,240,240,72,1.0,590.9,2013-03-10 00:49:55
11203,C,0,6440877,242,242,243,242,0,0.0,590.9,2013-03-10 00:49:55
11204,E,18,664,243,234,472,234,146,1.0,593.7,2013-03-10 00:52:21
11205,C,0,6448751,242,242,243,242,0,0.0,593.7,2013-03-10 00:52:21
11206,E,10,3689,241,241,241,241,371,1.0,583.4,2013-03-10 00:58:32
11207,C,0,6467428,242,242,243,242,0,0.0,583.4,2013-03-10 00:58:32
11208,E,14,646,240,239,240,239,53,1.0,594.7,2013-03-10 00:59:25
11209,C,0,6451728,242,242,243,242,0,0.0,594.7,2013-03-10 00:59:25
11210,L,4,609,242,472,472,242,48,0.0,597.1,2013-03-10 01:00:13
11211,C,0,6390774,242,242,243,242,1,0.0,597.1,2013-03-10 01:00:14
11212,L,4,596,242,242,472,242,65,0.0,597.5,2013-03-10 01:01:19
11213,C,0,6475907,242,242,242,242,0,0.0,597.5,2013-03-10 01:01:19
11214,E,29,4272,242,241,242,241,117,1.0,583.0,2013-03-10 01:03:16
11215,C,0,6447510,242,242,243,242,1,0.0,583.0,2013-03-10 01:03:17
11216,E,11,753,242,240,242,240,136,1.0,590.9,2013-03-10 01:05:33
11217,C,0,6429995,242,242,243,242,0,0.0,590.9,2013-03-10 01:05:33
11218,E,19,506,240,239,240,239,182,1.0,590.9,2013-03-10 01:08:35
11219,C,0,6334040,242,242,242,242,0,0.0,590.9,2013-03-10 01:08:35
11220,E,14,373,245,241,242,241,71,1.0,582.9,2013-03-10 01:09:46
11221,C,0,6319190,243,243,243,243,0,0.0,582.9,2013-03-10 01:09:46
11222,E,64,1510,242,237,245,237,59,1.0,585.7,2013-03-10 01:10:45
11223,C,0,6317163,242,242,243,242,0,0.0,585.7,2013-03-10 01:10:45
11224,L,5,2262,242,242,242,242,4,0.0,585.6,2013-03-10 01:10:49
11225,C,0,6342216,242,242,243,242,1,0.0,585.6,2013-03-10 01:10:50
11226,L,4,754,241,241,241,241,121,0.0,589.0,2013-03-10 01:12:51
11227,C,0,6332045,242,242,243,242,1,0.0,589.0,2013-03-10 01:12:52
11228,E,33,4683,241,241,241,241,106,1.0,584.7,2013-03-10 01:14:38
11229,C,0,6309442,242,242,243,242,0,0.0,584.7,2013-03-10 01:14:38
11230,E,7,533,240,239,240,239,58,1.0,590.5,2013-03-10 01:15:36
11231,C,0,6326581,242,242,243,242,0,0.0,590.5,2013-03-10 01:15:36
11232,E,9,2873,241,241,242,241,80,0.0,593.2,2013-03-10 01:16:56
11233,C,0,6292099,242,242,243,242,0,0.0,593.2,2013-03-10 01:16:56
11234,L,4,1233,244,244,244,244,86,0.0,591.4,2013-03-10 01:18:22
11235,C,0,6321369,242,242,243,242,1,0.0,591.4,2013-03-10 01:18:23
11236,E,12,158,240,233,472,233,198,1.0,592.2,2013-03-10 01:21:41
11237,C,0,6300449,242,242,243,242,0,0.0,592.2,2013-03-10 01:21:41
11238,E,22,543,245,238,241,238,11,1.0,591.7,2013-03-10 01:21:52
11239,C,0,6316851,242,243,243,242,0,0.0,591.7,2013-03-10 01:21:52
11240,L,4,979,241,241,241,241,151,0.0,588.7,2013-03-10 01:24:23
11241,C,0,6373446,242,242,242,242,0,0.0,588.7,2013-03-10 01:24:23
11242,E,5,675,239,241,472,239,3,0.0,589.6,2013-03-10 01:24:26
11243,C,0,6379281,242,242,243,242,0,0.0,589.6,2013-03-10 01:24:26
11244,E,20,1202,241,239,240,239,212,1.0,589.5,2013-03-10 01:27:58
11245,C,0,6386609,242,242,243,242,0,0.0,589.5,2013-03-10 01:27:58
11246,E,10,1035,243,242,242,242,47,1.0,589.5,2013-03-10 01:28:45
11247,C,0,6405011,242,242,242,242,0,0.0,589.5,2013-03-10 01:28:45
11248,E,22,395,241,237,241,237,381,1.0,587.7,2013-03-10 01:35:06
11249,C,0,6391105,242,243,243,242,0,0.0,587.7,2013-03-10 01:35:06
11250,L,5,1263,240,240,472,240,155,0.0,592.1,2013-03-10 01:37:41
11251,C,0,6402911,242,242,242,242,0,0.0,592.1,2013-03-10 01:37:41
11252,E,5,294,243,242,242,242,492,1.0,594.0,2013-03-10 01:45:53
11253,C,0,6394927,242,242,242,242,0,0.0,594.0,2013-03-10 01:45:53
11254,E,78,5043,241,240,242,240,111,1.0,596.9,2013-03-10 01:47:44
11255,C,0,6382884,242,242,242,242,0,0.0,596.9,2013-03-10 01:47:44
11256,E,8,408,472,239,242,239,250,1.0,597.7,2013-03-10 01:51:54
11257,C,0,6424580,242,242,242,242,0,0.0,597.7,2013-03-10 01:51:54
11258,L,5,2087,241,241,242,241,178,0.0,600.6,2013-03-10 01:54:52
11259,C,0,6413148,242,242,242,242,0,0.0,600.6,2013-03-10 01:54:52
11260,E,13,836,243,242,243,242,30,1.0,603.1,2013-03-10 01:55:22
11261,C,0,6430739,242,242,243,242,1,0.0,603.1,2013-03-10 01:55:23
11262,E,26,1321,240,236,240,236,17,1.0,601.3,2013-03-10 01:55:40
11263,C,0,6421974,242,242,243,242,0,0.0,601.3,2013-03-10 01:55:40
11264,E,11,363,472,239,239,239,8,1.0,602.3,2013-03-10 01:55:48
11265,C,0,6434624,242,243,243,242,0,0.0,602.3,2013-03-10 01:55:48
11266,E,22,1592,241,239,241,239,424,1.0,591.4,2013-03-10 02:02:52
11267,C,0,6367640,242,242,243,242,1,0.0,591.4,2013-03-10 02:02:53
11268,E,11,633,242,240,472,240,181,1.0,598.7,2013-03-10 02:05:54
11269,C,0,6395719,242,242,243,242,0,0.0,598.7,2013-03-10 02:05:54
11270,L,5,2454,240,240,241,240,66,0.0,598.7,2013-03-10 02:07:00
11271,C,0,6355839,242,242,243,242,0,0.0,598.7,2013-03-10 02:07:00
11272,E,15,2452,240,239,240,239,85,1.0,589.3,2013-03-10 02:08:25
11273,C,0,6348203,242,243,243,242,0,0.0,589.3,2013-03-10 02:08:25
11274,E,16,1565,242,241,242,241,268,1.0,594.3,2013-03-10 02:12:53
11275,C,0,6352625,242,242,243,242,0,0.0,594.3,2013-03-10 02:12:53
11276,E,60,5671,240,239,240,239,481,1.0,593.4,2013-03-10 02:20:54
11277,C,0,6424439,242,242,243,242,0,0.0,593.4,2013-03-10 02:20:54
11278,L,5,1936,239,239,240,239,228,0.0,597.2,2013-03-10 02:24:42
11279,C,0,6438727,242,242,243,242,0,0.0,597.2,2013-03-10 02:24:42
11280,E,11,170,240,233,472,233,320,0.0,315.9,2013-03-11 18:06:54
11281,C,0,5778200,242,211,242,211,0,0.0,315.9,2013-03-11 18:06:54
11282,E,21,759,240,238,240,238,47,1.0,315.6,2013-03-11 18:07:41
11283,C,0,5951358,242,242,242,242,1,0.0,315.6,2013-03-11 18:07:42
11284,D,44,2098,240,239,240,239,39,0.0,314.9,2013-03-11 18:08:21
11285,C,0,5941766,242,242,243,242,0,0.0,314.9,2013-03-11 18:08:21
11286,D,10,52,241,239,239,239,77,0.0,315.7,2013-03-11 18:09:38
11287,C,0,5943342,242,242,243,242,1,0.0,315.7,2013-03-11 18:09:39
11288,E,19,2662,243,242,243,242,17,1.0,315.1,2013-03-11 18:09:56
11289,C,0,6012206,242,242,243,242,0,0.0,315.1,2013-03-11 18:09:56
11290,E,37,2246,241,240,241,240,173,1.0,314.5,2013-03-11 18:12:49
11291,C,0,6065778,242,242,242,242,0,0.0,314.5,2013-03-11 18:12:49
11292,E,22,2936,241,240,242,240,25,1.0,314.5,2013-03-11 18:13:14
11293,C,0,6069126,242,242,243,242,0,0.0,314.5,2013-03-11 18:13:14
11294,D,429,42781,248,243,246,243,75,0.0,315.1,2013-03-11 18:14:29
11295,C,0,6157565,242,242,242,242,1,0.0,315.1,2013-03-11 18:14:30
11296,E,14,736,472,240,240,240,77,1.0,315.3,2013-03-11 18:15:47
11297,C,0,6096807,242,242,243,242,0,0.0,315.3,2013-03-11 18:15:47
11298,L,1,0,260,13,260,13,222,0.0,347.3,2013-03-11 18:19:29
11299,C,0,6101003,242,242,242,242,0,0.0,347.3,2013-03-11 18:19:29
11300,E,13,294,472,238,240,238,301,1.0,422.4,2013-03-11 18:24:30
11301,C,0,6179299,242,242,242,242,0,0.0,422.4,2013-03-11 18:24:30
11302,E,7,193,472,243,472,243,392,1.0,516.3,2013-03-11 18:31:02
11303,C,0,6202630,242,242,243,242,0,0.0,516.3,2013-03-11 18:31:02
11304,L,4,2243,241,241,472,241,464,0.0,597.6,2013-03-11 18:38:46
11305,C,0,6296068,242,242,243,242,0,0.0,597.6,2013-03-11 18:38:46
11306,L,5,1695,242,242,243,242,113,0.0,597.4,2013-03-11 18:40:39
11307,C,0,6307747,242,242,243,242,0,0.0,597.4,2013-03-11 18:40:39
11308,L,5,4537,241,241,242,241,592,0.0,600.3,2013-03-11 18:50:31
11309,C,0,6361690,242,242,243,242,0,0.0,600.3,2013-03-11 18:50:31
11310,E,7,364,472,238,240,238,203,1.0,598.7,2013-03-11 18:53:54
11311,C,0,6382237,242,242,243,242,0,0.0,598.7,2013-03-11 18:53:54
11312,E,9,768,242,241,242,241,97,1.0,597.8,2013-03-11 18:55:31
11313,C,0,6373193,242,242,243,242,1,0.0,597.8,2013-03-11 18:55:32
11314,D,32,1075,242,242,271,242,134,0.0,597.4,2013-03-11 18:57:46
11315,C,0,6289770,242,242,242,242,1,0.0,597.4,2013-03-11 18:57:47
11316,E,43,2557,244,243,244,243,52,1.0,598.4,2013-03-11 18:58:39
11317,C,0,6398100,242,243,243,242,0,0.0,598.4,2013-03-11 18:58:39
11318,E,6,121,472,241,472,241,456,0.0,597.7,2013-03-11 19:06:15
11319,C,0,6402266,242,242,243,242,0,0.0,597.7,2013-03-11 19:06:15
11320,E,15,435,241,239,241,239,88,1.0,598.0,2013-03-11 19:07:43
11321,C,0,6421554,242,242,243,242,0,0.0,598.0,2013-03-11 19:07:43
11322,E,31,793,245,240,242,240,318,1.0,596.6,2013-03-11 19:13:01
11323,C,0,6430649,242,243,243,242,1,0.0,596.6,2013-03-11 19:13:02
11324,E,21,735,241,238,241,238,187,1.0,595.7,2013-03-11 19:16:09
11325,C,0,6429379,242,242,243,242,0,0.0,595.7,2013-03-11 19:16:09
11326,E,6,1296,242,241,241,241,137,1.0,595.7,2013-03-11 19:18:26
11327,C,0,6424142,242,242,242,242,0,0.0,595.7,2013-03-11 19:18:26
11328,L,6,5003,241,241,241,241,4,0.0,595.8,2013-03-11 19:18:30
11329,C,0,6432635,242,242,243,242,1,0.0,595.8,2013-03-11 19:18:31
11330,E,19,350,472,239,241,239,45,1.0,595.8,2013-03-11 19:19:16
11331,C,0,6455190,242,242,243,242,0,0.0,595.8,2013-03-11 19:19:16
11332,E,23,1604,241,239,240,239,54,1.0,595.6,2013-03-11 19:20:10
11333,C,0,6375727,242,242,243,242,0,0.0,595.6,2013-03-11 19:20:10
11334,E,31,1452,241,239,240,239,29,1.0,596.2,2013-03-11 19:20:39
11335,C,0,6388586,242,242,243,242,0,0.0,596.2,2013-03-11 19:20:39
11336,E,17,695,245,241,242,241,34,1.0,595.8,2013-03-11 19:21:13
11337,C,0,6380995,242,242,242,242,0,0.0,595.8,2013-03-11 19:21:13
11338,E,9,333,243,242,242,242,97,1.0,597.0,2013-03-11 19:22:50
11339,C,0,6377353,242,242,243,242,1,0.0,597.0,2013-03-11 19:22:51
11340,E,35,1758,242,240,241,240,143,1.0,598.8,2013-03-11 19:25:14
11341,C,0,6391157,242,243,243,242,1,0.0,598.8,2013-03-11 19:25:15
11342,E,43,2040,240,240,241,240,80,1.0,598.8,2013-03-11 19:26:35
11343,C,0,6369767,242,242,243,242,1,0.0,598.8,2013-03-11 19:26:36
11344,L,4,2334,243,243,244,243,75,0.0,598.8,2013-03-11 19:27:51
11345,C,0,6374662,242,242,242,242,0,0.0,598.8,2013-03-11 19:27:51
11346,L,5,3137,242,242,472,242,117,0.0,600.5,2013-03-11 19:29:48
11347,C,0,6385265,242,242,242,242,0,0.0,600.5,2013-03-11 19:29:48
11348,E,30,1464,240,237,240,237,16,1.0,599.8,2013-03-11 19:30:04
11349,C,0,6388108,242,243,243,242,0,0.0,599.8,2013-03-11 19:30:04
11350,E,10,849,244,241,472,241,102,1.0,599.2,2013-03-11 19:31:46
