date	time	N	E	H	H-455	compass	P_hpa0	T0,C	P_hpa1	T1,C	dP,kpa	U15,V	U5,V	Uac,V	I,A	Tpow,C	Tmos,C	Bot,C	Top,C	NUM	Clin1	Clin2	ClinTh	Num
15	134710	5147.8224	10423.3229	 767.8	 312.8	 353	  924.4	 25.0	  922.6	 -8.8	210.98	14.98	5.16	18.77	2.62	29.25	-6.00	23.7	25.4	132	-2.9	1.1	3.1	132
15	134810	5147.8219	10423.3176	 768.7	 313.7	 105	  924.4	 25.0	  922.6	 -8.8	210.98	14.97	5.16	18.76	2.65	29.50	-6.25	23.6	25.5	133	-2.9	1.0	3.1	133
15	134910	5147.8224	10423.3232	 768.3	 313.3	 409	  924.4	 25.0	  922.8	 -8.7	216.46	14.98	5.15	18.76	2.60	29.50	-6.25	23.7	25.4	134	-2.9	1.1	3.1	134
15	135010	5147.8225	10423.3183	 768.8	 313.8	   6	  924.4	 25.0	  922.5	 -8.7	216.46	14.98	5.15	18.76	2.64	29.25	-6.25	23.8	25.4	135	-2.9	1.1	3.1	135
15	135110	5147.8227	10423.3184	 768.8	 313.8	  40	  924.4	 25.0	  922.5	 -8.7	213.72	14.98	5.15	18.77	2.60	29.50	-6.25	23.7	25.5	136	-3.0	1.1	3.1	136
15	135210	5147.8228	10423.3185	 768.8	 313.8	 149	  924.4	 25.1	  922.5	 -8.7	219.20	14.98	5.16	18.76	2.67	29.25	-6.75	23.8	25.5	137	-2.9	1.0	3.1	137
15	135310	5147.8229	10423.3188	 768.8	 313.8	 260	  924.5	 25.1	  922.7	 -8.7	219.20	14.97	5.15	18.77	2.62	29.50	-6.25	23.8	25.5	138	-2.9	1.0	3.1	138
15	135410	5147.8229	10423.3192	 768.9	 313.9	 295	  924.5	 25.1	  922.6	 -8.7	216.46	14.98	5.15	18.77	2.56	29.50	-6.00	23.8	25.5	139	-2.9	1.0	3.1	139
15	135510	5147.8229	10423.3195	 768.8	 313.8	 235	  924.4	 25.1	  922.5	 -8.7	213.72	14.97	5.15	18.77	2.64	29.25	-6.00	23.8	25.5	140	-3.0	1.0	3.1	140
15	135610	5147.8228	10423.3199	 768.9	 313.9	 454	  924.4	 25.1	  922.6	 -8.8	213.72	14.98	5.16	18.77	2.60	29.75	-6.25	23.8	25.5	141	-2.9	1.1	3.1	141
15	135710	5147.8238	10423.3243	 769.1	 314.1	 482	  924.5	 25.1	  922.7	 -8.8	210.98	14.98	5.16	18.77	2.64	29.75	-6.25	23.7	25.5	142	-2.9	1.0	3.1	142
15	135810	5147.8234	10423.3226	 768.9	 313.9	 421	  924.4	 25.1	  922.5	 -8.8	208.24	14.98	5.16	18.77	2.62	29.75	-6.25	23.9	25.5	143	-2.9	1.0	3.1	143
15	135910	5147.8259	10423.3233	 769.3	 314.3	 387	  924.4	 25.1	  922.8	 -8.8	205.50	14.98	5.16	18.77	2.60	29.75	-6.50	23.9	25.6	144	-3.0	1.0	3.2	144
15	140010	5147.8256	10423.3230	 769.4	 314.4	 425	  924.5	 25.1	  922.5	 -8.8	208.24	14.97	5.15	18.76	2.64	29.50	-6.25	23.8	25.6	145	-3.0	1.0	3.2	145
15	140110	5147.8255	10423.3229	 769.5	 314.5	 273	  924.4	 25.2	  922.6	 -8.8	208.24	14.98	5.16	18.77	2.62	29.50	-6.50	23.9	25.6	146	-3.0	1.1	3.2	146
15	140210	5147.8249	10423.3262	 769.7	 314.7	 553	  924.4	 25.2	  922.6	 -8.7	208.24	14.98	5.16	18.77	2.59	29.75	-6.25	23.8	25.6	147	-3.0	1.0	3.2	147
15	140310	5147.8269	10423.3298	 769.8	 314.8	 494	  924.5	 25.2	  922.7	 -8.8	208.24	14.98	5.16	18.77	2.65	29.50	-6.50	23.9	25.7	148	-3.0	1.1	3.2	148
15	140410	5147.8239	10423.3234	 770.6	 315.6	 331	  924.3	 25.2	  922.5	 -8.7	210.98	14.98	5.16	18.77	2.59	29.75	-6.50	23.9	25.6	149	-3.0	1.1	3.2	149
15	140510	5147.8256	10423.3239	 770.8	 315.8	 367	  924.3	 25.2	  922.5	 -8.7	213.72	14.98	5.15	18.77	2.60	29.50	-6.25	23.8	25.6	150	-3.0	1.0	3.2	150
15	140610	5147.8281	10423.3258	 773.0	 318.0	 400	  924.3	 25.2	  922.5	 -8.7	219.20	14.98	5.15	18.76	2.64	29.75	-6.25	23.8	25.6	151	-3.0	1.0	3.2	151
15	140710	5147.8252	10423.3270	 772.1	 317.1	 513	  924.4	 25.2	  922.4	 -8.7	216.46	14.98	5.15	18.77	2.67	29.75	-6.25	23.9	25.6	152	-3.0	1.0	3.2	152
15	140810	5147.8220	10423.3273	 771.0	 316.0	 629	  924.3	 25.2	  922.2	 -8.7	221.94	14.98	5.15	18.77	2.60	29.50	-6.50	23.9	25.6	153	-3.0	1.1	3.2	153
15	140910	5147.8239	10423.3322	 775.6	 320.6	 686	  923.6	 25.3	  921.8	 -8.7	224.68	14.98	5.15	18.76	2.64	29.75	-6.50	23.9	25.7	154	-2.9	1.1	3.1	154
15	141010	5147.8254	10423.3240	 786.8	 331.8	 229	  922.1	 25.3	  920.3	 -8.7	235.64	14.98	5.16	18.77	2.59	29.50	-6.00	23.9	25.6	155	-3.0	1.0	3.2	155
15	141110	5147.8288	10423.3339	 798.0	 343.0	 593	  920.7	 25.3	  918.9	 -8.6	252.08	14.98	5.16	18.77	2.59	29.75	-6.25	24.0	25.7	156	-3.3	0.9	3.4	156
15	141210	5147.8306	10423.3576	 808.4	 353.4	 798	  919.6	 25.3	  918.0	 -8.4	298.66	14.97	5.16	18.76	2.59	29.75	-6.25	23.9	25.6	157	-4.6	0.9	4.6	157
15	141310	5147.8389	10423.3842	 815.1	 360.1	1010	  918.8	 25.3	  917.5	 -7.8	345.24	14.98	5.16	18.77	2.59	29.75	-6.00	24.0	25.7	158	-5.1	0.3	5.1	158
15	141410	5147.8547	10423.4133	 818.1	 363.1	1003	  918.4	 25.3	  916.7	 -6.9	408.26	14.98	5.15	18.77	2.64	30.00	-6.25	23.9	25.7	159	-6.0	0.2	6.0	159
15	141510	5147.8469	10423.4162	 830.2	 375.2	 986	  917.0	 25.3	  916.1	 -5.6	430.18	14.98	5.16	18.77	2.62	29.75	-6.25	24.0	25.6	160	-5.6	-0.7	5.6	160
15	141610	5147.8479	10423.4114	 845.3	 390.3	1080	  915.8	 25.4	  914.7	 -4.5	484.98	14.98	5.16	18.77	2.57	29.75	-6.00	24.0	25.7	161	-6.3	-0.7	6.4	161
15	141710	5147.8551	10423.4253	 851.2	 396.2	1037	  914.9	 25.4	  913.3	 -3.2	542.52	14.98	5.16	18.76	2.64	30.00	-5.75	24.0	25.6	162	-8.4	-0.9	8.5	162
15	141810	5147.8565	10423.4396	 849.2	 394.2	1133	  915.0	 25.4	  914.1	 -1.8	580.88	14.98	5.15	18.77	2.65	30.00	-5.50	24.0	25.6	163	-9.2	-1.2	9.3	163
15	141910	5147.8546	10423.4463	 848.1	 393.1	1048	  915.2	 25.4	  914.6	 -0.4	564.44	14.98	5.16	18.77	2.64	30.00	-5.25	24.0	25.6	164	-9.9	-1.1	9.9	164
15	142010	5147.8401	10423.4526	 848.6	 393.6	1199	  915.2	 25.4	  914.1	  0.7	578.14	14.98	5.16	18.77	2.54	30.00	-4.50	24.0	25.4	165	-9.8	-1.3	9.8	165
15	142110	5147.8383	10423.4557	 848.5	 393.5	1120	  915.3	 25.5	  914.7	  1.4	575.40	14.98	5.16	18.76	2.62	29.75	-4.50	24.0	25.4	166	-10.1	-1.4	10.1	166
15	142210	5147.8330	10423.4554	 849.3	 394.3	1114	  915.2	 25.5	  914.8	  2.2	649.38	14.98	5.15	18.76	2.70	29.75	-4.00	23.9	25.2	167	-10.9	-0.9	10.9	167
15	142310	5147.8410	10423.4538	 847.4	 392.4	1157	  915.2	 25.5	  914.4	  2.6	709.66	14.98	5.16	18.75	2.70	30.25	-3.75	24.1	25.4	168	-10.9	-1.0	10.9	168
15	142410	5147.8402	10423.4549	 848.4	 393.4	1117	  915.2	 25.5	  914.7	  2.8	635.68	14.98	5.15	18.76	2.65	30.00	-3.00	24.0	25.1	169	-11.5	0.1	11.5	169
15	142510	5147.8403	10423.4503	 849.9	 394.9	1171	  915.0	 25.5	  914.4	  3.1	646.64	14.98	5.16	18.76	2.64	30.25	-2.50	24.0	25.1	170	-9.5	-1.3	9.6	170
15	142610	5147.8419	10423.4445	 851.9	 396.9	1117	  914.8	 25.5	  914.1	  3.1	663.08	14.98	5.15	18.76	2.62	30.00	-2.00	24.2	25.1	171	-9.5	-0.9	9.5	171
15	142710	5147.8400	10423.4529	 849.7	 394.7	1109	  915.1	 25.5	  914.5	  3.1	709.66	14.98	5.15	18.76	2.60	30.50	-1.75	24.1	25.1	172	-10.6	-2.2	10.8	172
15	142810	5147.8375	10423.4510	 850.7	 395.7	1149	  914.8	 25.5	  914.4	  3.1	698.70	14.98	5.15	18.76	2.57	30.00	-1.00	24.1	25.1	173	-10.1	-2.0	10.3	173
15	142910	5147.8425	10423.4512	 849.7	 394.7	1176	  915.0	 25.5	  914.7	  3.1	704.18	14.98	5.16	18.76	2.65	30.50	-1.00	24.1	24.9	174	-10.3	-0.3	10.3	174
15	143010	5147.8399	10423.4636	 846.5	 391.5	1272	  915.5	 25.5	  914.7	  3.1	701.44	14.97	5.15	18.77	2.64	30.25	-0.25	24.1	25.0	175	-11.8	-1.9	12.0	175
15	143110	5147.8425	10423.4449	 851.6	 396.6	1104	  914.5	 25.4	  914.0	  3.2	709.66	14.98	5.16	18.77	2.56	30.25	-0.25	24.1	24.9	176	-9.9	-2.0	10.1	176
15	143210	5147.8369	10423.4450	 852.4	 397.4	1180	  914.4	 25.4	  913.9	  3.0	709.66	14.97	5.16	18.76	2.60	30.25	0.25	24.1	24.9	177	-10.3	-2.0	10.4	177
15	143310	5147.8407	10423.4402	 854.2	 399.2	1226	  914.3	 25.4	  913.6	  2.8	701.44	14.98	5.15	18.77	2.59	30.00	0.50	24.1	24.9	178	-10.0	-1.2	10.1	178
15	143410	5147.8395	10423.4419	 852.9	 397.9	1151	  914.4	 25.4	  913.7	  2.5	671.30	14.98	5.15	18.77	2.59	30.00	0.50	24.1	25.0	179	-10.0	-0.9	10.0	179
15	143510	5147.8387	10423.4361	 855.3	 400.3	1012	  914.0	 25.4	  913.2	  2.3	695.96	14.98	5.16	18.76	2.64	30.25	0.75	24.1	24.9	180	-9.2	-1.3	9.3	180
15	143610	5147.8417	10423.4344	 857.5	 402.5	1222	  914.1	 25.4	  913.5	  2.0	709.66	14.98	5.16	18.76	2.65	30.25	1.00	24.2	25.0	181	-8.7	-2.6	9.0	181
15	143710	5147.8405	10423.4374	 856.8	 401.8	1121	  914.2	 25.4	  913.5	  1.6	679.52	14.98	5.16	18.76	2.60	30.25	1.00	24.2	24.9	182	-9.3	-1.7	9.4	182
15	143810	5147.8409	10423.4393	 855.4	 400.4	1015	  914.3	 25.4	  914.0	  1.4	649.38	14.98	5.16	18.77	2.59	30.50	1.25	24.1	25.0	183	-9.7	0.5	9.7	183
15	143910	5147.8368	10423.4473	 852.5	 397.5	1084	  914.5	 25.4	  913.8	  1.4	657.60	14.98	5.16	18.77	2.60	30.25	1.25	24.2	24.8	184	-10.5	-1.3	10.6	184
15	144010	5147.8379	10423.4498	 851.3	 396.3	1116	  914.6	 25.4	  914.2	  1.5	665.82	14.98	5.16	18.77	2.62	30.75	1.50	24.1	24.8	185	-10.7	-0.3	10.7	185
15	144110	5147.8314	10423.4532	 850.9	 395.9	1165	  914.7	 25.4	  914.6	  1.6	690.48	14.98	5.15	18.76	2.67	30.25	1.75	24.1	24.8	186	-10.1	-1.4	10.2	186
15	144210	5147.8321	10423.4610	 847.4	 392.4	1165	  915.1	 25.4	  914.5	  1.8	728.84	14.98	5.16	18.76	2.67	30.25	1.75	24.0	24.8	187	-12.1	-2.6	12.4	187
15	144310	5147.8351	10423.4568	 849.0	 394.0	1171	  914.8	 25.4	  914.4	  2.3	671.30	14.97	5.16	18.76	2.68	30.50	1.50	24.0	24.8	188	-12.2	0.5	12.2	188
15	144410	5147.8288	10423.4510	 851.7	 396.7	1132	  914.4	 25.4	  914.0	  2.6	731.58	14.98	5.16	18.78	2.59	30.25	1.75	24.1	24.6	189	-10.8	-0.1	10.8	189
15	144510	5147.8272	10423.4500	 854.1	 399.1	1073	  914.5	 25.4	  913.7	  2.6	687.74	14.98	5.16	18.76	2.64	30.25	2.00	24.0	24.6	190	-9.2	2.0	9.5	190
15	144610	5147.8342	10423.4543	 852.9	 397.9	1168	  914.7	 25.4	  914.1	  2.6	668.56	14.98	5.16	18.76	2.57	30.00	2.25	24.0	24.7	191	-11.2	1.3	11.3	191
15	144710	5147.8307	10423.4574	 851.9	 396.9	1137	  914.8	 25.3	  914.3	  2.6	635.68	14.97	5.16	18.77	2.60	30.25	2.25	24.1	24.6	192	-10.7	-0.2	10.7	192
15	144810	5147.8316	10423.4514	 854.4	 399.4	1474	  914.5	 25.3	  913.8	  2.6	676.78	14.98	5.15	18.76	2.67	30.25	2.25	24.0	24.6	193	-10.5	-2.3	10.8	193
15	144910	5147.8344	10423.4481	 854.9	 399.9	1095	  914.5	 25.3	  913.7	  2.5	676.78	14.98	5.15	18.76	2.54	30.00	2.50	24.0	24.5	194	-11.4	-0.0	11.4	194
15	145010	5147.8282	10423.4537	 853.2	 398.2	1276	  914.6	 25.3	  914.0	  2.3	706.92	14.98	5.16	18.77	2.59	30.25	2.50	23.9	24.6	195	-10.1	-2.2	10.3	195
15	145110	5147.8214	10423.4588	 852.1	 397.1	1341	  914.7	 25.3	  914.3	  2.3	720.62	14.98	5.16	18.77	2.59	30.25	2.25	24.0	24.5	196	-11.4	-1.7	11.5	196
15	145210	5147.8231	10423.4579	 853.3	 398.3	1287	  914.6	 25.3	  914.2	  2.3	624.72	14.98	5.16	18.77	2.60	30.25	2.75	24.0	24.5	197	-11.1	-0.7	11.1	197
15	145310	5147.8296	10423.4544	 853.3	 398.3	1215	  914.5	 25.2	  914.0	  2.3	687.74	14.98	5.15	18.76	2.60	30.25	2.50	23.9	24.6	198	-10.5	-1.0	10.6	198
15	145410	5147.8253	10423.4575	 853.8	 398.8	1198	  914.6	 25.2	  914.2	  2.3	679.52	14.98	5.16	18.77	2.64	30.25	2.75	23.9	24.4	199	-11.1	-1.0	11.2	199
15	145510	5147.8217	10423.4611	 851.4	 396.4	1213	  914.8	 25.2	  914.4	  2.3	657.60	14.98	5.16	18.77	2.60	30.50	2.75	23.9	24.3	200	-11.9	-1.0	11.9	200
15	145610	5147.8247	10423.4612	 851.9	 396.9	1191	  914.7	 25.2	  914.6	  2.4	671.30	14.98	5.16	18.77	2.62	30.25	2.75	23.9	24.4	201	-11.7	-0.1	11.7	201
15	145710	5147.8141	10423.4718	 845.9	 390.9	1241	  915.3	 25.2	  914.7	  2.4	649.38	14.98	5.15	18.77	2.57	29.75	2.75	23.8	24.3	202	-12.4	-2.7	12.7	202
15	145810	5147.8251	10423.4602	 851.8	 396.8	1214	  914.6	 25.1	  914.0	  2.6	621.98	14.98	5.16	18.77	2.60	30.50	2.50	23.8	24.3	203	-12.4	-1.7	12.5	203
15	145910	5147.8183	10423.4655	 848.3	 393.3	1229	  914.8	 25.1	  914.3	  2.8	698.70	14.98	5.16	18.76	2.65	29.75	2.50	23.7	24.3	204	-11.4	-1.4	11.5	204
15	150010	5147.8257	10423.4686	 848.1	 393.1	1323	  915.0	 25.1	  914.7	  2.9	682.26	14.98	5.16	18.77	2.64	30.00	2.75	23.7	24.3	205	-12.1	-2.8	12.4	205
15	150110	5147.8202	10423.4621	 851.0	 396.0	1248	  914.7	 25.1	  914.3	  3.2	720.62	14.98	5.16	18.77	2.64	30.00	2.75	23.7	24.1	206	-11.0	-2.2	11.3	206
15	150210	5147.8192	10423.4700	 847.6	 392.6	1221	  915.0	 25.0	  915.2	  3.3	682.26	14.97	5.16	18.76	2.67	30.25	3.25	23.7	24.2	207	-11.6	-4.0	12.2	207
15	150310	5147.8112	10423.4718	 846.1	 391.1	1296	  915.1	 25.0	  915.1	  3.4	720.62	14.98	5.16	18.77	2.60	30.00	3.00	23.6	25.9	208	-13.7	-1.3	13.8	208
15	150410	5147.8239	10423.4603	 851.5	 396.5	 922	  914.6	 25.0	  914.9	  3.5	704.18	14.97	5.16	18.77	2.57	29.75	3.25	23.6	24.1	209	-13.8	-0.5	13.8	209
15	150510	5147.8282	10423.4609	 851.7	 396.7	1108	  914.5	 24.9	  914.6	  3.4	665.82	14.98	5.16	18.77	2.60	30.25	3.25	23.6	24.1	210	-10.6	-3.2	11.0	210
15	150610	5147.8402	10423.4534	 853.3	 398.3	1096	  914.2	 24.9	  913.9	  3.2	685.00	14.98	5.15	18.78	2.59	30.00	3.50	23.6	24.1	211	-9.1	-4.6	10.2	211
15	150710	5147.8279	10423.4716	 846.9	 391.9	1201	  915.1	 24.9	  914.6	  3.0	690.48	14.97	5.16	18.77	2.60	30.00	3.25	23.6	24.1	212	-12.3	3.8	12.9	212
15	150810	5147.8234	10423.4673	 848.9	 393.9	1209	  914.8	 24.9	  914.2	  2.8	605.54	14.98	5.15	18.77	2.60	29.75	3.25	23.6	24.0	213	-10.3	0.7	10.3	213
15	150910	5147.8176	10423.4544	 852.6	 397.6	 980	  914.3	 24.8	  914.0	  2.6	605.54	14.98	5.16	18.78	2.60	29.75	3.50	23.6	24.2	214	-10.2	1.3	10.3	214
15	151010	5147.8242	10423.4559	 852.8	 397.8	1190	  914.3	 24.8	  913.7	  2.5	638.42	14.97	5.15	18.78	2.60	29.75	3.50	23.5	24.2	215	-11.3	-0.3	11.3	215
15	151110	5147.8251	10423.4541	 854.6	 399.6	1274	  914.2	 24.8	  913.7	  2.5	621.98	14.98	5.15	18.77	2.64	29.75	3.50	23.5	24.0	216	-11.1	0.0	11.1	216
15	151210	5147.8211	10423.4549	 854.6	 399.6	1192	  914.2	 24.8	  913.6	  2.7	657.60	14.98	5.16	18.78	2.62	30.00	3.50	23.5	24.0	217	-11.3	2.6	11.6	217
15	151310	5147.8148	10423.4630	 849.9	 394.9	1153	  914.5	 24.8	  914.1	  2.8	627.46	14.98	5.16	18.78	2.57	29.75	3.50	23.5	24.1	218	-12.3	2.5	12.6	218
15	151410	5147.8182	10423.4581	 853.0	 398.0	1202	  914.3	 24.8	  914.0	  3.0	654.86	14.98	5.16	18.78	2.57	30.00	3.50	23.5	24.1	219	-12.0	-0.5	12.0	219
15	151510	5147.8190	10423.4551	 853.0	 398.0	1077	  914.2	 24.8	  914.0	  3.1	668.56	14.99	5.15	18.77	2.67	29.75	4.00	23.5	24.1	220	-11.4	-1.8	11.5	220
15	151610	5147.8238	10423.4517	 855.0	 400.0	1287	  914.0	 24.7	  914.1	  3.1	663.08	14.98	5.16	18.78	2.64	29.50	3.50	23.4	24.1	221	-10.2	2.5	10.5	221
15	151710	5147.8288	10423.4592	 850.9	 395.9	1333	  914.4	 24.7	  914.3	  3.0	654.86	14.98	5.16	18.77	2.65	29.75	3.75	23.4	24.1	222	-11.4	3.2	11.8	222
15	151810	5147.8176	10423.4665	 848.2	 393.2	1066	  914.7	 24.7	  914.4	  3.0	695.96	14.98	5.16	18.77	2.62	29.50	3.50	23.5	24.0	223	-12.6	-1.3	12.7	223
15	151910	5147.8126	10423.4727	 845.4	 390.4	1296	  915.0	 24.7	  914.9	  3.2	641.16	14.98	5.16	18.77	2.62	30.00	3.75	23.5	23.9	224	-13.8	-2.6	14.0	224
15	152739	5147.8165	10423.4646	 849.4	 394.4	1092	  914.4	 24.5	  915.0	  3.9	734.32	14.97	5.16	18.75	2.96	29.75	4.00	23.3	23.9	225	-12.4	2.4	12.6	225
15	152839	5147.8205	10423.4661	 848.6	 393.6	1417	  914.6	 24.5	  915.4	  3.9	742.54	14.97	5.16	18.75	2.87	29.75	4.00	23.3	23.8	226	-12.7	2.2	12.9	226
15	152939	5147.8102	10423.4727	 844.5	 389.5	1391	  915.0	 24.5	  915.5	  4.1	706.92	14.97	5.15	18.76	2.91	30.25	4.25	23.4	23.8	227	-13.9	0.2	13.9	227
15	153039	5147.8109	10423.4711	 845.2	 390.2	1399	  915.0	 24.5	  915.5	  4.2	676.78	14.97	5.16	18.75	2.87	29.75	4.00	23.4	23.8	228	-12.7	4.0	13.3	228
15	153240	5147.8156	10423.4687	 846.2	 391.2	1254	  914.7	 24.6	  914.7	  4.4	723.36	14.96	5.15	18.75	2.88	29.75	4.50	23.4	23.8	229	-11.0	0.5	11.0	229
15	153340	5147.8189	10423.4681	 847.2	 392.2	 923	  914.9	 24.6	  915.2	  4.2	690.48	14.97	5.16	18.75	2.88	29.75	4.50	23.3	23.9	230	-13.1	3.4	13.5	230
15	153440	5147.8084	10423.4771	 840.6	 385.6	1367	  915.3	 24.6	  915.6	  4.0	712.40	14.97	5.16	18.75	2.87	29.75	4.75	23.3	24.1	231	-14.2	-0.5	14.2	231
15	153540	5147.8029	10423.4762	 841.5	 386.5	1290	  915.4	 24.6	  915.9	  4.1	652.12	14.97	5.16	18.75	2.91	30.00	4.75	23.4	23.9	232	-14.4	0.0	14.4	232
15	153741	5147.8031	10423.4838	 835.4	 380.4	1582	  915.6	 24.6	  915.9	  4.6	674.04	14.97	5.15	18.75	2.88	30.00	4.75	23.3	23.9	233	-15.1	2.0	15.2	233
15	153841	5147.8073	10423.4819	 837.4	 382.4	1210	  915.6	 24.5	  915.4	  4.9	701.44	14.97	5.16	18.75	2.93	30.00	5.00	23.3	23.8	234	-14.8	5.4	15.7	234
15	153941	5147.8124	10423.4753	 842.5	 387.5	1186	  915.0	 24.5	  915.4	  5.0	674.04	14.97	5.16	18.75	2.88	30.25	5.25	23.3	23.7	235	-14.3	1.7	14.4	235
15	154041	5147.8145	10423.4664	 846.4	 391.4	1123	  914.5	 24.5	  914.6	  5.1	706.92	14.97	5.16	18.75	2.91	30.00	5.00	23.2	23.8	236	-13.7	-1.8	13.8	236
15	154243	5147.8140	10423.4813	 837.9	 382.9	1208	  915.5	 24.5	  915.3	  4.6	671.30	14.97	5.16	18.75	2.88	30.00	5.00	23.3	23.8	237	-12.8	3.3	13.2	237
15	154343	5147.8142	10423.4828	 837.0	 382.0	1181	  915.5	 24.6	  915.5	  4.7	657.60	14.97	5.16	18.75	2.93	29.75	5.00	23.4	23.8	238	-13.1	-3.9	13.6	238
15	154443	5147.8055	10423.4782	 837.1	 382.1	1102	  915.3	 24.6	  915.3	  4.9	690.48	14.97	5.16	18.75	2.91	30.00	5.25	23.3	23.8	239	-14.1	-2.8	14.3	239
15	154543	5147.8110	10423.4800	 837.8	 382.8	1146	  915.4	 24.6	  915.3	  5.1	660.34	14.97	5.16	18.75	2.90	30.00	5.25	23.4	23.8	240	-13.3	-4.0	13.9	240
15	154734	5147.8176	10423.4749	 838.7	 383.7	1206	  914.9	 24.6	  915.1	  5.2	657.60	14.97	5.16	18.74	2.90	30.25	5.50	23.3	23.8	241	-14.1	-2.8	14.3	241
15	154834	5147.8198	10423.4715	 839.5	 384.5	1011	  914.9	 24.6	  915.0	  5.1	627.46	14.97	5.15	18.75	2.90	30.00	5.75	23.4	23.9	242	-12.6	-2.0	12.8	242
15	154934	5147.8201	10423.4673	 843.1	 388.1	1238	  914.5	 24.6	  914.7	  4.7	641.16	14.97	5.16	18.74	2.93	30.25	5.25	23.4	23.8	243	-12.3	2.4	12.5	243
15	155034	5147.8150	10423.4711	 841.6	 386.6	1165	  914.8	 24.6	  915.0	  4.2	685.00	14.96	5.15	18.75	2.91	30.25	5.50	23.4	23.9	244	-13.4	-1.1	13.4	244
15	155245	5147.8129	10423.4797	 837.0	 382.0	1420	  915.3	 24.6	  915.8	  3.8	632.94	14.97	5.16	18.74	2.96	30.25	5.50	23.4	23.9	245	-13.7	-1.3	13.7	245
15	155345	5147.8078	10423.4862	 835.3	 380.3	1254	  915.6	 24.6	  915.8	  3.9	690.48	14.97	5.15	18.76	2.88	30.50	5.25	23.4	23.9	246	-13.5	-4.1	14.1	246
15	155445	5147.8069	10423.4829	 835.0	 380.0	1261	  915.6	 24.6	  916.1	  4.2	717.88	14.96	5.16	18.75	2.90	30.25	5.50	23.4	23.8	247	-14.6	-1.7	14.7	247
15	155545	5147.8077	10423.4862	 831.5	 376.5	1252	  915.7	 24.6	  915.9	  4.5	619.24	14.97	5.16	18.75	2.85	30.00	5.75	23.4	23.8	248	-14.5	-3.0	14.8	248
15	155746	5147.8077	10423.4823	 834.4	 379.4	1438	  915.5	 24.6	  915.7	  5.3	671.30	14.97	5.16	18.75	2.91	30.75	5.50	23.4	23.9	249	-14.2	3.3	14.6	249
15	155846	5147.8069	10423.4846	 832.1	 377.1	1395	  915.7	 24.6	  916.2	  5.6	638.42	14.97	5.16	18.75	2.88	30.00	5.50	23.5	23.8	250	-13.9	-3.7	14.3	250
15	155946	5147.8075	10423.4851	 832.9	 377.9	1184	  915.5	 24.6	  916.0	  5.8	674.04	14.97	5.16	18.75	2.94	30.50	5.25	23.4	23.8	251	-14.9	-3.0	15.2	251
15	160046	5147.8102	10423.4803	 835.0	 380.0	1389	  915.2	 24.6	  915.8	  5.9	671.30	14.96	5.16	18.75	2.94	30.00	5.75	23.4	23.9	252	-13.6	3.3	13.9	252
15	160247	5147.8119	10423.4828	 834.8	 379.8	1176	  915.3	 24.6	  915.8	  5.9	706.92	14.96	5.16	18.75	2.88	30.50	5.75	23.4	23.9	253	-14.9	-1.7	14.9	253
15	160347	5147.8077	10423.4781	 835.1	 380.1	1341	  915.0	 24.6	  915.8	  5.9	676.78	14.97	5.15	18.75	2.91	30.50	6.25	23.4	23.9	254	-14.0	3.3	14.3	254
15	160447	5147.8127	10423.4668	 841.1	 386.1	1055	  914.5	 24.6	  915.0	  5.9	679.52	14.97	5.15	18.74	2.94	30.50	6.00	23.5	23.9	255	-12.2	-3.0	12.6	255
15	160547	5147.8159	10423.4741	 837.4	 382.4	1354	  915.0	 24.7	  915.2	  5.6	668.56	14.97	5.16	18.73	2.94	30.50	6.25	23.4	23.9	256	-12.9	3.3	13.3	256
15	160749	5147.8145	10423.4724	 839.2	 384.2	1356	  914.9	 24.7	  915.3	  5.7	632.94	14.97	5.16	18.75	2.88	30.50	6.25	23.4	24.0	257	-12.7	3.3	13.1	257
15	160850	5147.8142	10423.4662	 842.9	 387.9	1395	  914.5	 24.7	  915.1	  5.7	643.90	14.96	5.15	18.75	2.94	30.25	6.50	23.5	24.0	258	-12.6	1.6	12.7	258
15	160950	5147.8191	10423.4674	 843.3	 388.3	1174	  914.6	 24.7	  915.1	  5.6	665.82	14.97	5.16	18.74	2.90	30.25	6.00	23.6	24.0	259	-12.4	1.8	12.5	259
15	161050	5147.8181	10423.4688	 842.8	 387.8	1071	  914.8	 24.8	  915.1	  5.5	641.16	14.97	5.16	18.76	2.79	30.25	6.25	23.7	24.0	260	-12.7	-1.5	12.8	260
15	161251	5147.8113	10423.4755	 837.0	 382.0	1328	  915.0	 24.8	  915.4	  5.6	709.66	14.97	5.16	18.75	2.84	30.00	6.50	23.6	24.1	261	-13.8	-2.6	14.0	261
15	161351	5147.8154	10423.4700	 841.3	 386.3	1376	  914.7	 24.8	  915.2	  5.8	657.60	14.96	5.16	18.75	2.94	30.50	6.25	23.6	24.1	262	-13.5	0.4	13.5	262
15	161451	5147.8139	10423.4663	 841.3	 386.3	1370	  914.6	 24.9	  915.0	  5.8	690.48	14.96	5.16	18.75	2.96	30.25	6.50	23.7	24.1	263	-12.2	3.6	12.6	263
15	161551	5147.8160	10423.4663	 841.8	 386.8	1323	  914.5	 24.9	  915.0	  5.8	619.24	14.97	5.16	18.75	2.90	30.00	6.75	23.6	24.2	264	-12.5	0.6	12.5	264
