,event,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
20,10723,1.1832651,0.39665767,0.52510645,0.63910666,0.42078503,0.63934336,0.40497231,0.31770981,0.4221622,0.64368065,0.20477739,0.46294401,0.31848373,0.28369862,0.33625336,0.42522092,0.37559592,0.44892904,0.18845987,0.35186229,0.82048717,0.35283576,0.34837303,0.51316866,0.6214402,0.62044991,0.60198986,0.6182371,0.59378716,0.38632014,0.5032233,0.53574308,0.36895318,0.75418136,0.26439062,0.50906871,0.59473033,0.77355489,0.50862072,0.38194989,0.30783926,0.41974144,0.43702292,0.28127853,0.44902052,0.41040733,0.34641897,0.51728533,0.37174671,1.0,0.39301885,0.30440927,0.61567989,0.53345142,0.5749873,0.55691391,0.25999086,0.6047999,0.6618828,0.52739662,0.55274648,0.42151255,0.36482727,0.56494583,0.70285694,0.57156898,0.63859393,0.68110533,0.53346218,0.62040919,0.24758392,0.31229239,0.26136919,0.36519108,0.31801111,0.44211732,0.17729812,0.18896973,1.0,0.18337032,0.66136254,0.21031132,0.1993541,0.20850729,0.23231016,0.19605753,0.27066509,0.26316435,0.20630518,0.43156029,1.6966796999999998,0.82811797,0.45352821,0.3748048,0.51558063,0.51407643,0.94606055,1.1696713,0.51983128,0.85477977,0.89927598,0.66837285,0.86654619,0.94013056,0.26934826,0.62773405,1.0494096000000002,0.38412007,0.84310428
21,10731,1.1845774,0.3976544,0.5352191,0.64558586,0.4197714,0.63532384,0.40206512,0.3203615,0.42432805,0.64664425,0.20544798,0.47569803,0.31955408,0.28657279,0.34457782,0.42628365,0.37642401,0.44818857,0.18913428,0.35066129,0.83048777,0.34631987,0.35152957,0.51234588,0.61943631,0.62867978,0.60128757,0.61431455,0.59561358,0.38793017,0.49836397,0.53235683,0.37081295,0.75863567,0.26583584,0.51263671,0.58695833,0.77687724,0.50973563,0.38105897,0.30796889,0.42364998,0.43497272,0.27979753,0.44595603,0.41197356,0.34887669,0.52365414,0.37554099,1.0,0.39232378,0.30899497,0.60808241,0.53667364,0.57669551,0.5580921,0.25944411,0.59851744,0.65825293,0.522029,0.56073978,0.42344295,0.36243547,0.56963802,0.70295986,0.58212138,0.62998135,0.68579382,0.52507204,0.62722376,0.24443255,0.30478674,0.26398323,0.37031729,0.32105071,0.44699075,0.18024941,0.18987054,1.0,0.1839985,0.67194553,0.21228942,0.20167032,0.20682826,0.23147307,0.19419251,0.26842384,0.26356614,0.2068918,0.42872788,2.0959396,0.83594084,0.449557,0.37308133,0.512205,0.51242173,0.94439328,1.173997,0.51903915,0.84786663,0.88039863,0.67390604,0.86677348,0.91562053,0.2713119,0.62137143,1.0514957,0.37991558,0.81974151
22,10733,1.19646,0.39753316,0.53312529,0.64482346,0.42028707,0.63625253,0.40368459,0.32006955,0.42189961,0.64455698,0.20630555,0.47907976,0.32324298,0.28476703,0.34542584,0.43426977,0.37853803,0.44996241,0.19014041,0.34903183,0.82707711,0.3512683,0.3455513,0.51738579,0.62580419,0.6291129,0.60743447,0.62042043,0.59147554,0.39180511,0.50359224,0.53997372,0.37120039,0.75955785,0.26528231,0.50821283,0.59409294,0.77349477,0.50784086,0.37960403,0.30522413,0.41492758,0.43722148,0.27962007,0.45605639,0.41144085,0.34956965,0.52013053,0.37719564,1.0,0.39893953,0.30730201,0.60622189,0.53790433,0.58176762,0.56056041,0.2623934,0.60172123,0.65930936,0.52623835,0.55311075,0.41124166,0.35903585,0.56288095,0.69647551,0.56990237,0.6235339,0.6826025,0.5267806,0.62292241,0.24944007,0.31014019,0.26654932,0.36853373,0.32046458,0.45117661,0.18144335,0.19159487,1.0,0.18416154,0.67717278,0.21244135,0.20042905,0.20964244,0.23608772,0.19551884,0.27000387,0.26618581,0.20847398,0.42650358,2.0510951,0.80884162,0.44150825,0.36965582,0.51944104,0.51523105,0.9432169,1.1611621,0.52480312,0.8729668,0.89708843,0.66900712,0.87437672,0.92784508,0.27627251,0.63123203,1.0652257,0.37979583,0.82669327
23,10735,1.19646,0.40381616,0.53833941,0.65510676,0.42244037,0.64527531,0.40626059,0.32229086,0.43147978,0.65374666,0.20863725,0.47928995,0.32526434,0.28999604,0.34385084,0.42947694,0.38523594,0.45196115,0.19079286,0.3539751,0.83995341,0.35325159,0.35249719,0.52009901,0.63681193,0.6376921,0.60918466,0.63805334,0.60591274,0.39413697,0.50744496,0.54754058,0.37578939,0.76494202,0.27074646,0.51306818,0.59567722,0.780604,0.52192473,0.38439576,0.31439964,0.42716057,0.43993113,0.28256768,0.46066691,0.41924263,0.35507453,0.53233032,0.3808036,1.0,0.40187997,0.30774191,0.61416328,0.54161155,0.58428448,0.57453852,0.26416761,0.61102864,0.66344618,0.53442306,0.56369219,0.42058887,0.3632942,0.57859569,0.70033948,0.57999024,0.63837443,0.69619932,0.53900999,0.62983081,0.25176251,0.31784506,0.26992144,0.37610844,0.33036697,0.45834339,0.18409559,0.19456818,1.0,0.18768042,0.67001716,0.21693047,0.20605552,0.21150508,0.23805019,0.19891166,0.27467007,0.26928357,0.21067774,0.42864076,2.1764474999999996,0.82805308,0.44839489,0.37871701,0.52214841,0.52517506,0.96553891,1.1930816999999998,0.52918059,0.87776736,0.89832956,0.6712356,0.87629563,0.95171152,0.27519005,0.63505615,1.0566748,0.38371112,0.83966824
24,10737,1.1848988999999999,0.39645308,0.52523317,0.6353032,0.41640875,0.64055189,0.39763313,0.32246822,0.41968605,0.63941345,0.20399644,0.47023721,0.31691566,0.28115899,0.33706576,0.42561727,0.37855139,0.44847111,0.18966243,0.34802572,0.82177992,0.35033538,0.34403786,0.50791674,0.61371833,0.62556661,0.598364,0.62664277,0.58460825,0.38934865,0.49731779,0.52085015,0.36928481,0.76412032,0.26617707,0.50744477,0.58712633,0.76746019,0.50319883,0.37891378,0.30666029,0.41527505,0.43563859,0.2750831,0.44109833,0.40727706,0.34859136,0.51991566,0.3688677,1.0,0.3934253,0.30485454,0.60691628,0.52809211,0.57323494,0.56077766,0.26388392,0.59584947,0.65722536,0.52570042,0.55933319,0.41022814,0.35900669,0.57071366,0.70348132,0.56651764,0.62592529,0.67658693,0.51760766,0.60995629,0.24353629,0.30245327,0.2614027,0.36627279,0.322199,0.44586991,0.17759757,0.18910355,1.0,0.18333247,0.6695897,0.21367667,0.20136469,0.20880089,0.23516624,0.19643085,0.27472303,0.26607464,0.20817644,0.42731379,2.4030153999999997,0.82247042,0.4400037,0.36906302,0.5091148,0.51017561,0.92522559,1.1659384,0.51932278,0.84500087,0.88156594,0.66836007,0.86572306,0.94923726,0.2725896,0.6332654,1.0568242,0.38364499,0.80868646
25,10739,1.1848988999999999,0.39882581,0.53279365,0.64408166,0.4214789,0.6388096,0.39982213,0.32113027,0.4208566,0.64602835,0.20851135,0.47371634,0.32105878,0.28261188,0.33765126,0.42491109,0.37855186,0.44713188,0.19040665,0.34732342,0.83208925,0.35124621,0.34626098,0.51493983,0.6254722,0.64044336,0.60623009,0.62655377,0.59393635,0.3920047,0.5057554,0.52325953,0.36766226,0.75853231,0.26425027,0.50965924,0.59298028,0.77590688,0.50895026,0.38403356,0.30995902,0.42562992,0.43655856,0.28135196,0.45054895,0.4167095,0.35281285,0.53124384,0.38223639,1.0,0.40028935,0.3060484,0.60555029,0.53722361,0.57264512,0.56048021,0.2591859,0.59450712,0.66154847,0.52455496,0.56115727,0.41589505,0.36234806,0.58050304,0.69688218,0.57619047,0.63690618,0.69511288,0.52950908,0.63512598,0.24641457,0.31251815,0.2704743,0.37196223,0.32332317,0.45690252,0.18221104,0.19355256,1.0,0.18414964,0.66871909,0.21340995,0.20126869,0.20790744,0.23630465,0.19439286,0.27231002,0.26458159,0.20847317,0.42256142,2.3918194,0.83964304,0.44827622,0.3762791,0.52648295,0.52305614,0.95747775,1.1830695,0.52291589,0.86365305,0.92222808,0.67841513,0.88347264,0.94186856,0.2687088,0.63075812,1.0507847,0.38111963,0.81988602
26,10741,1.1930457,0.40018694,0.53164857,0.64364733,0.4189895,0.63601867,0.40125949,0.31787998,0.42714426,0.64703319,0.20942014,0.47664377,0.32258024,0.2850942,0.3411347,0.42630146,0.37994411,0.45081163,0.1892608,0.35120505,0.82981808,0.35228748,0.34981863,0.51427614,0.62318273,0.63289408,0.60715172,0.62155376,0.58640462,0.39175956,0.50278393,0.51557836,0.36994452,0.76750867,0.26594395,0.50860748,0.59642771,0.77410617,0.51194609,0.38184057,0.31230859,0.42021978,0.43379648,0.27919788,0.45215877,0.41339241,0.35159283,0.53589622,0.38048177,1.0,0.40024444,0.30761222,0.60995774,0.53352975,0.57759523,0.55858776,0.26229706,0.60096278,0.65879227,0.52315449,0.55801154,0.40909876,0.36379486,0.57466733,0.69267611,0.5720914,0.62359852,0.687359,0.53007847,0.62647294,0.24856999,0.30763645,0.26628592,0.36962221,0.32480644,0.45018068,0.18141653,0.1905991,1.0,0.184001,0.66879359,0.21702413,0.20188025,0.20901596,0.23622445,0.19754736,0.27406868,0.26466471,0.20696657,0.42635417,0.24136772,0.84069883,0.44986461,0.37558017,0.51833345,0.52176903,0.9581122,1.1922548000000002,0.5291381,0.85556227,0.91540255,0.68158292,0.88052082,0.95956637,0.27191016,0.63285534,1.0634665,0.38038365,0.81720922
27,10743,1.1930457,0.40005997,0.5295312,0.6402661,0.41918991,0.6390963,0.4000917,0.31684619,0.42584395,0.64267,0.20634086,0.46863907,0.31814173,0.28419453,0.33983064,0.42640095,0.37929968,0.4479484,0.19117204,0.34804552,0.82831506,0.34640266,0.34597534,0.50864968,0.61689526,0.62485223,0.59316093,0.62071736,0.58731477,0.38839627,0.50099045,0.51129029,0.36863023,0.75553377,0.26331644,0.50479692,0.59636939,0.77958781,0.50667504,0.38252231,0.31079581,0.4164827,0.43647779,0.27694838,0.4429313,0.40550534,0.34871796,0.52584988,0.37258334,1.0,0.39558679,0.3040077,0.61067503,0.53896871,0.5737985,0.55345818,0.25877338,0.59654517,0.66558846,0.52129965,0.55528157,0.41222848,0.36272439,0.57722897,0.70211141,0.57098078,0.63046829,0.68165698,0.52021035,0.61527965,0.24152518,0.30493742,0.2629689,0.36305237,0.32200174,0.45208135,0.17988684,0.19033156,1.0,0.18361824,0.66869138,0.21229266,0.20073932,0.20851838,0.23364228,0.19401124,0.26981173,0.26294065,0.20813795,0.42914665,0.24346108,0.83476475,0.44710101,0.37364341,0.51382068,0.5154351,0.93520913,1.1467363000000002,0.52196042,0.83577294,0.89310126,0.66194299,0.86481203,0.940311,0.2705005,0.62092511,1.0501531000000002,0.37607822,0.81603796
28,10745,1.1930457,0.40392814,0.53642294,0.63964022,0.42313836,0.65213617,0.40586222,0.32128853,0.42645867,0.64933045,0.20564487,0.47534697,0.32377271,0.28684441,0.34177839,0.42742763,0.37957822,0.45385174,0.19273748,0.35074687,0.83380765,0.35389801,0.34752272,0.50787401,0.62250923,0.63329147,0.60678685,0.63273605,0.59278335,0.39163168,0.50467794,0.51409809,0.37212999,0.75702494,0.26883529,0.51331496,0.60555905,0.7850477,0.50835766,0.38342088,0.3130354,0.41890653,0.43673971,0.2784465,0.44881027,0.42327272,0.35255581,0.52406624,0.37993463,1.0,0.39858386,0.30933444,0.61252428,0.53899234,0.57770563,0.56295395,0.26289986,0.59913446,0.66320971,0.52992789,0.56197771,0.41083603,0.3650769,0.57791878,0.70467691,0.57046871,0.63311074,0.68659733,0.52618965,0.62218826,0.2450526,0.3116045,0.2657376,0.37334082,0.32479438,0.4518393,0.18100189,0.1924732,1.0,0.18465697,0.68292132,0.2188449,0.20383412,0.21135576,0.23645381,0.19715375,0.27650257,0.2661173,0.2110888,0.43045498,0.24741359,0.84681256,0.45122319,0.37359573,0.52024681,0.52361802,0.95289975,1.1897659999999999,0.52849792,0.85330735,0.93240325,0.67992635,0.8962873,0.95770072,0.27368633,0.63402759,1.0554540000000001,0.3816692,0.8338116
29,10747,1.1930457,0.39787814,0.52734248,0.64169331,0.41948167,0.63883594,0.39947647,0.31856948,0.41871109,0.64586824,0.20602439,0.47035378,0.32082064,0.2841585,0.34103401,0.42449136,0.37741552,0.44639121,0.19169479,0.35201698,0.82433241,0.35222389,0.34535838,0.51367269,0.62157692,0.62937363,0.59485381,0.62632232,0.58152801,0.38907162,0.50336482,0.51806146,0.36759443,0.75297302,0.2658583,0.51064211,0.59918528,0.78245935,0.51104283,0.38072094,0.3113685,0.41687631,0.43724902,0.27570625,0.44380667,0.40648699,0.3516583,0.5222206,0.3719453,1.0,0.40009446,0.30321798,0.60562778,0.53315198,0.57064533,0.5526942,0.25888219,0.59462285,0.66133488,0.52239826,0.55498774,0.41361993,0.36583542,0.57215979,0.69364988,0.57370673,0.62018869,0.68858996,0.52789163,0.62184547,0.24415292,0.30958397,0.26740382,0.36674583,0.31670439,0.45148422,0.17942024,0.19002186,1.0,0.18213604,0.67326079,0.21419314,0.19886455,0.20943906,0.23351452,0.19585243,0.27232763,0.26467084,0.20696862,0.43055111,0.24310172,0.82516149,0.44572462,0.37817051,0.51873099,0.51938872,0.94861349,1.1724268,0.53259992,0.84971939,0.89878373,0.67333492,0.87626664,0.92168297,0.27160179,0.62192059,1.0498606000000001,0.38088424,0.81168502
30,10749,1.2111643,0.40531089,0.54540768,0.64656858,0.43010711,0.64480781,0.40889033,0.32392831,0.42956546,0.64844004,0.210332,0.4841412,0.32479856,0.29119455,0.34862368,0.4293987,0.38228499,0.45865144,0.19468103,0.35965867,0.83697123,0.35911996,0.35368865,0.52245424,0.6320116,0.63777917,0.61025326,0.62741759,0.59649941,0.39582229,0.51102114,0.5278718,0.37293386,0.76586692,0.26994009,0.51623333,0.60200664,0.78870318,0.51638557,0.39030958,0.31716434,0.43005087,0.44605339,0.28204365,0.45569682,0.41406536,0.35576766,0.53519178,0.38096753,1.0,0.40065,0.30905877,0.61765831,0.53727067,0.57648957,0.56347726,0.26536804,0.6113637,0.66646551,0.53634912,0.56871795,0.41835317,0.37153312,0.57860815,0.71374025,0.58356006,0.63919919,0.69550292,0.54004127,0.6323709,0.25121069,0.31337526,0.27109367,0.37557816,0.32806562,0.45685072,0.18511154,0.1954484,1.0,0.18651201,0.67670037,0.21862755,0.20484455,0.20986555,0.23905474,0.19736599,0.27881837,0.27235155,0.213657,0.43691569,0.2476793,0.8533969,0.45451524,0.38058263,0.52739921,0.5353378,0.96690394,1.1830582,0.53257437,0.85516243,0.91047128,0.68156195,0.87452305,0.94978946,0.27521977,0.643529,1.0695249,0.38820871,0.83569206
31,10751,1.2148952,0.40668524,0.54389463,0.65447233,0.42813058,0.64248923,0.40847926,0.32557536,0.42947988,0.65984578,0.2106029,0.48164598,0.32451444,0.28752572,0.3404466,0.43342045,0.38460565,0.45830858,0.19640954,0.35948662,0.84831359,0.36032149,0.35361178,0.52088409,0.63380795,0.64042853,0.6142775,0.63422703,0.60527728,0.39846287,0.51120261,0.52079731,0.37394878,0.76845946,0.2721554,0.51792993,0.6043063,0.79745889,0.52267695,0.39154254,0.32203776,0.43310316,0.44389922,0.27983194,0.45842648,0.41810632,0.35801518,0.52375911,0.37912241,1.0,0.40264948,0.30874826,0.6130738,0.54017077,0.58202687,0.56727071,0.26232057,0.60870207,0.67546331,0.53618026,0.57290414,0.42511423,0.37189304,0.58747336,0.71563832,0.59124891,0.64620532,0.69605811,0.53580162,0.64216523,0.24942781,0.31581653,0.26942412,0.37404033,0.32945575,0.45848037,0.18332606,0.19335166,1.0,0.1846004,0.68724213,0.21832849,0.20432847,0.21189751,0.23774748,0.19784237,0.27945875,0.27463001,0.21365311,0.43669341,0.25032571,0.85507627,0.45865547,0.38625909,0.52388269,0.5302851,0.96643398,1.1876168,0.5309124,0.87360104,0.93862816,0.67704785,0.88610861,0.96376519,0.2733818,0.63799995,1.0866909,0.3885395,0.83524387
32,10753,1.2148952,0.40626022,0.54462088,0.65443487,0.42734846,0.65117918,0.40736529,0.32684179,0.43481646,0.66426071,0.21086107,0.48382629,0.32918312,0.29057319,0.34636959,0.43126958,0.38679006,0.45421596,0.19315347,0.35549039,0.83913027,0.35483445,0.35244589,0.51737685,0.63088008,0.64070777,0.60892705,0.63322125,0.60602863,0.40441447,0.51238973,0.52462321,0.37370518,0.76228954,0.2694366,0.51316476,0.59985558,0.79180089,0.5234878,0.3864949,0.3163704,0.42480307,0.44089574,0.2796426,0.45479825,0.40934911,0.35737778,0.52858259,0.38357027,1.0,0.40551782,0.31308908,0.61113857,0.5419561,0.58241329,0.56463381,0.2657909,0.60436456,0.6635466,0.53060954,0.5643212,0.41962347,0.36466995,0.58387972,0.71178224,0.58746638,0.63356218,0.69601473,0.52938933,0.62385561,0.24599754,0.30868116,0.26909761,0.37263798,0.3357869,0.45951754,0.18611622,0.19553249,1.0,0.18735728,0.67850988,0.21893455,0.20402174,0.21161752,0.24067441,0.1974421,0.2778321,0.27195125,0.21148942,0.43865288,0.24530724,0.84282456,0.46067875,0.38483637,0.52818036,0.52562249,0.9475496,1.1959543,0.5403488,0.86443135,0.92522964,0.68202018,0.89489187,0.94990706,0.2756529,0.63346726,1.0739988,0.38487238,0.82971827
33,10755,1.1883051000000002,0.39844251,0.53003929,0.64381332,0.42415252,0.63887353,0.40284227,0.32119332,0.42118691,0.64435845,0.20648355,0.47023671,0.31979904,0.28456104,0.33896324,0.42849689,0.37781244,0.44935692,0.19136734,0.35054971,0.83180732,0.35125618,0.34613327,0.51459342,0.61195408,0.6250258,0.5981912,0.62316404,0.58699623,0.39395734,0.50539693,0.51230303,0.36902263,0.75976064,0.26620545,0.50627684,0.59966303,0.7782046,0.51372703,0.38204712,0.31238308,0.41642191,0.4361849,0.27689621,0.44095998,0.41458316,0.34963388,0.52941078,0.37187451,1.0,0.40043857,0.30843829,0.60831707,0.53391707,0.57129994,0.56131425,0.25966975,0.60084733,0.65800271,0.51700439,0.55473197,0.40763715,0.36166574,0.57678787,0.69604987,0.57106738,0.62334388,0.68172393,0.52096895,0.61582466,0.24416788,0.30646451,0.26253051,0.36885591,0.32571547,0.45403345,0.1814578,0.19187252,1.0,0.18427093,0.67521395,0.2177285,0.2006966,0.20743035,0.23583673,0.19621482,0.2749263,0.26594924,0.20957285,0.42759072,0.24431711,0.84743873,0.44800428,0.37750959,0.51078504,0.52137358,0.92923462,1.1688146000000001,0.52282876,0.86362154,0.91984209,0.66461961,0.86730835,0.94398537,0.27166228,0.62840259,1.0515253999999998,0.38083204,0.81561086
34,10757,1.1883051000000002,0.39916375,0.52863662,0.63509224,0.42120793,0.63889291,0.39889598,0.31784715,0.42561624,0.64466188,0.20576103,0.47169127,0.31967675,0.28188222,0.33750952,0.41883976,0.37942171,0.44925568,0.19043893,0.35102528,0.82670423,0.34896409,0.34375282,0.50787201,0.61531612,0.62725989,0.5981048,0.62489678,0.587064,0.39314917,0.50033559,0.50523141,0.36739745,0.74706953,0.26324239,0.50139651,0.59733081,0.77279035,0.51219429,0.37972548,0.31564861,0.41973527,0.43343468,0.27505921,0.44190999,0.41260031,0.34758229,0.5222699,0.37259319,1.0,0.39209078,0.30325617,0.60314774,0.52875047,0.57144256,0.55132209,0.26045974,0.59937501,0.65032867,0.52414812,0.55340454,0.40737416,0.36267078,0.58108174,0.7005429,0.56976044,0.62781119,0.69175718,0.52975375,0.62175221,0.24310306,0.30381102,0.26284144,0.36746777,0.32093118,0.44754294,0.17775561,0.19190376,1.0,0.1829492,0.66386328,0.214765,0.19921958,0.20633357,0.23387469,0.19440842,0.27143185,0.26444868,0.20882545,0.4237995,0.24324665,0.83688748,0.44879147,0.37975945,0.51820091,0.52056322,0.93464572,1.1447766000000001,0.51995856,0.85344441,0.89843153,0.66947637,0.87276079,0.94031448,0.27099317,0.62682158,1.0456722999999999,0.37513592,0.81844377
35,10759,1.198423,0.40278562,0.53980864,0.64448692,0.42203484,0.642603,0.40382601,0.32436692,0.42967571,0.65025748,0.20853425,0.47903985,0.32161817,0.28453441,0.34160515,0.42569552,0.3763157,0.45106552,0.1929278,0.35702319,0.83447542,0.35502088,0.34576361,0.51246703,0.61405465,0.63431843,0.60690539,0.63147214,0.59044721,0.39290497,0.50425541,0.51068798,0.36671185,0.75808873,0.2653215,0.5087581,0.60355688,0.78944788,0.52278907,0.38545505,0.31728407,0.43219744,0.44285552,0.28288917,0.4498368,0.41134891,0.35928983,0.5302585,0.37680174,1.0,0.4047888,0.30912216,0.60437756,0.53380972,0.57023459,0.55583707,0.26303066,0.5993491,0.66414447,0.52521999,0.56425067,0.41912975,0.37273015,0.58975064,0.70673656,0.58593073,0.64076884,0.700911,0.52395219,0.62936378,0.24627257,0.30730834,0.26516706,0.36810297,0.32432204,0.45944546,0.18225714,0.19270785,1.0,0.18527504,0.66526537,0.2163831,0.20137818,0.20995697,0.23839204,0.1944756,0.27458387,0.2659242,0.21129556,0.43361613,0.24457484,0.87434157,0.4591369,0.38284461,0.5248476,0.52259379,0.94204631,1.1668931999999999,0.53070916,0.86409911,0.91484462,0.66239198,0.8737182,0.94290526,0.27314554,0.62740232,1.0595043,0.38337231,0.81975143
36,10761,1.1818278,0.39643387,0.53257944,0.63574159,0.41953945,0.62540199,0.3946494,0.3171915,0.41963368,0.64060588,0.20441032,0.46525465,0.31930962,0.28098661,0.3358155,0.41768559,0.37126556,0.44508646,0.18842972,0.34686144,0.81686638,0.35016167,0.34082244,0.50463146,0.61368123,0.63199991,0.59948897,0.61377587,0.58096751,0.38951179,0.48864946,0.50250319,0.36479303,0.74909024,0.26099782,0.50163925,0.59534846,0.77826189,0.51071164,0.37698606,0.30894022,0.42158312,0.43635932,0.27401095,0.44409838,0.41008017,0.34800716,0.51630996,0.37645617,1.0,0.39519186,0.30347453,0.59863722,0.52117686,0.56000952,0.54683186,0.25772145,0.5900945,0.65150384,0.51633458,0.54327536,0.40170203,0.36134322,0.57643455,0.69314516,0.56943435,0.62370821,0.67857278,0.52296519,0.62338027,0.2418872,0.30340926,0.26360453,0.36783524,0.31788231,0.44350776,0.1788578,0.19117524,1.0,0.18135082,0.65420806,0.21292102,0.19666032,0.20765776,0.23199795,0.19150408,0.27039906,0.26374477,0.20667941,0.42540375,0.24328617,0.8207257,0.45102108,0.37012664,0.51997496,0.51837341,0.92975603,1.1620041,0.52053276,0.82620079,0.90984175,0.66801553,0.86078093,0.91842663,0.2677068,0.61297227,1.0436904,0.37392016,0.78983917
37,10763,1.1818278,0.39637752,0.53389034,0.6335864,0.41659451,0.6294825,0.40024297,0.31633815,0.42192575,0.64787094,0.20798439,0.47228748,0.32199143,0.28434718,0.33737976,0.41996022,0.37715884,0.44391826,0.19085699,0.35034919,0.82559925,0.35029061,0.34104726,0.50759638,0.61584714,0.63213723,0.60231001,0.62065745,0.59037317,0.38926948,0.49949106,0.5107653,0.36671833,0.74866241,0.26280268,0.50733944,0.58831999,0.77442489,0.50780265,0.38044682,0.3107593,0.41868786,0.43602019,0.27503806,0.44562925,0.41110086,0.35024614,0.52862743,0.37651328,1.0,0.3937013,0.30822005,0.60687637,0.53282048,0.56556558,0.55048756,0.25887307,0.59307117,0.64604337,0.51737648,0.54806541,0.39897294,0.35753258,0.5713828,0.69288875,0.57168142,0.62001499,0.67879034,0.52412545,0.63039089,0.24716863,0.31007942,0.26663655,0.37108224,0.32215052,0.44843681,0.18001433,0.19282167,1.0,0.18569274,0.6646568,0.21463158,0.20096918,0.20864694,0.23400461,0.19338256,0.27050797,0.26602592,0.20627763,0.42549398,0.23949325,0.82494754,0.44431816,0.37366461,0.51942398,0.51557303,0.93255651,1.167589,0.52393265,0.85647148,0.91627513,0.66619235,0.87316628,0.93533131,0.26856491,0.61998243,1.0295356,0.37439652,0.80597932
