EID,UTC,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER,delay,H,EAS,SNRatio_s,SNRatio_n,AbsSignal_s,AbsSignal_n,TotalNoise_s,TotalNoise_n,NNear3,Theta,dt2_s,dt2_n,ng_s,ng_n,Crit1,Crit2
13506,2013-03-16  00:45:12,8,1988,240,240,242,240,1,381.7,0.0,1.866994,53.42026,773.1,1073.587,414.088,20.097,34.0,0.14137170000000002,1.475287,0.9599837,34.0,51.0,0.43380652939620107,0.03494918210434736
13508,2013-03-16  00:45:14,7,552,242,240,470,240,2,381.4,0.0,2.401626,5.2132510000000005,241.28900000000002,291.98900000000003,100.469,56.00899999999999,14.0,0.4869469,2.015564,1.054093,16.0,18.0,0.4648681736504301,0.460677256632703
13510,2013-03-16  00:45:17,7,1223,241,242,471,241,3,381.3,0.0,0.09764745,9.006843,512.101,838.438,5244.387,93.089,37.0,0.1727876,1.522194,1.224745,41.0,66.0,0.4998222561604759,0.010841473269162828
13512,2013-03-16  00:45:20,7,3020,240,240,241,240,3,381.3,0.0,1.145438,45.9562,793.618,1444.8629999999996,692.8510000000001,31.44,44.0,0.1727876,1.529845,1.0315530000000002,47.0,78.0,0.4063005125959216,0.024924561638895282
13516,2013-03-16  00:45:39,7,889,239,238,238,238,11,382.8,0.0,2.183517,19.03795,371.246,511.702,170.02200000000002,26.878,17.0,0.09424778,1.284523,1.048809,20.0,30.0,0.54433124202525,0.11469289040713546
13518,2013-03-16  00:45:41,7,2388,240,240,470,240,2,382.3,0.0,1.350155,28.33821,746.275,1254.731,552.7330000000001,44.277,48.0,0.04712389,1.649242,1.006645,50.0,75.0,0.4069121855171447,0.04764431182635142
13520,2013-03-16  00:45:59,7,1653,238,239,470,238,17,382.8,0.0,1.816302,10.43151,747.423,1059.977,411.50800000000004,101.613,54.0,0.14137170000000002,1.938881,1.1713639999999998,54.0,86.0,0.3793464518487605,0.17411693241284187
13522,2013-03-16  00:46:05,7,653,240,470,470,240,6,383.8,0.0,5.32161,30.97558,425.48400000000004,489.631,79.954,15.807,13.0,0.1727876,1.089725,0.9258201,16.0,21.0,0.6473071122137629,0.17180016807688853
13526,2013-03-16  00:46:51,10,3811,240,240,241,240,6,386.7,0.0,0.7484732,287.8149,822.2239999999999,1905.91,1098.535,6.622000000000001,41.0,0.2042035,1.389328,1.05247,43.0,65.0,0.5011411161477956,0.0026005370083783982
13528,2013-03-16  00:47:23,7,876,241,241,470,241,32,386.6,0.0,1.7366689999999998,8.470183,365.185,503.095,210.27900000000002,59.396,22.0,0.1256637,1.160959,0.942809,23.0,36.0,0.5188384727147508,0.20503321657114507
13530,2013-03-16  00:47:30,7,1063,240,240,242,240,7,386.9,0.0,2.311474,25.63608,477.814,652.182,206.71400000000003,25.44,20.0,0.1727876,1.274755,1.043185,24.0,34.0,0.5776528684750727,0.09016485287216293
13534,2013-03-16  00:48:08,7,676,240,239,240,239,35,384.4,0.0,3.875423000000001,21.0574,323.904,370.884,83.579,17.613,20.0,0.3141593,1.541104,0.9826074,24.0,29.0,0.527668691428017,0.1840409123659172
13536,2013-03-16  00:48:10,9,1180,242,242,470,242,2,384.2,0.0,0.8527614,40.24774,327.312,706.8710000000001,383.82599999999996,17.563,21.0,0.2827433,1.695582,1.84915,24.0,31.0,0.8443118645987043,0.021187810223006663
13538,2013-03-16  00:48:14,7,1207,239,239,239,239,4,383.2,0.0,2.222492,39.12988,490.115,698.077,220.525,17.84,24.0,0.03141593,1.46385,1.151339,28.0,43.0,0.5121488651699763,0.05679782226406755
13540,2013-03-16  00:48:21,7,1233,242,240,470,240,6,382.8,0.0,2.957092,14.33469,630.869,785.1110000000001,213.34099999999998,54.77,29.0,0.14137170000000002,1.264911,1.033529,30.0,44.0,0.5570975852343474,0.2062892227807324
13548,2013-03-16  00:49:38,7,3004,239,239,240,239,27,383.4,0.0,3.369406,148.2926,2981.156,3814.086,884.7719999999999,25.72,59.0,0.07853982,1.908944,0.9120174,59.0,107.0,0.2634378478705612,0.02272133345617347
13550,2013-03-16  00:49:40,7,2170,239,239,239,239,2,383.9,0.0,0.8799819999999999,9.637432,609.839,1165.127,693.013,120.896,31.0,0.2199115,1.346291,0.8416254000000001,32.0,48.0,0.41676249785521857,0.09130876706497702
13552,2013-03-16  00:49:45,7,7542,240,240,240,240,4,383.0,0.0,1.82137,50.87148,2671.869,4059.035,1466.956,79.79,43.0,0.2356194,1.807392,0.9740215,45.0,78.0,0.31090957621215026,0.0358033564531291
13558,2013-03-16  00:50:13,7,1897,240,240,470,240,25,382.1,0.0,1.230345,276.5706,606.523,1082.774,492.97,3.915,42.0,0.06283185,1.632993,0.9727469,45.0,93.0,0.2882339262146058,0.004448573098346589
13560,2013-03-16  00:50:28,7,3950,240,240,240,240,15,382.5,0.0,1.185646,34.93505,1150.477,2061.797,970.3380000000001,59.018,50.0,0.1727876,1.640825,1.108269,52.0,92.0,0.3817670458723375,0.033938565835675935
13562,2013-03-16  00:50:32,7,1144,240,240,471,240,3,382.4,0.0,10.05422,10.35314,620.0740000000001,663.6360000000001,61.673,64.1,27.0,0.26703540000000003,1.511858,0.9284767,28.0,29.0,0.5929526860782993,0.9711281417514771
13570,2013-03-16  00:52:28,7,2246,239,239,470,239,29,382.1,0.0,1.407491,15.62548,886.8430000000001,1433.4029999999998,630.0880000000001,91.735,50.0,0.03141593,1.7088009999999998,1.004988,50.0,100.0,0.29406232791296355,0.09007666325385166
13574,2013-03-16  00:52:52,8,2819,239,239,239,239,12,384.0,0.0,2.547429,50.59757000000001,1106.425,1510.894,434.33,29.861,49.0,0.14137170000000002,1.726268,0.90185,50.0,75.0,0.3482850480535661,0.05034687313363238
13578,2013-03-16  00:53:24,8,1979,238,238,238,238,12,383.9,0.0,5.480321,25.5485,824.8760000000001,938.6519999999999,150.516,36.74,33.0,0.26703540000000003,1.740521,0.8944271999999999,34.0,40.0,0.4368020380104577,0.21450654194017024
13580,2013-03-16  00:53:37,7,1132,241,240,241,240,13,381.8,0.0,8.003436,11.75627,393.689,427.25800000000004,49.19,36.343,17.0,0.5026548,2.160247,0.7416198,18.0,20.0,0.3089729183746118,0.6807803765081499
13582,2013-03-16  00:53:53,7,893,243,241,471,241,16,382.3,0.0,3.652971,59.73234,429.425,491.418,117.555,8.227,29.0,0.3141593,1.856953,1.212678,29.0,34.0,0.5570108667262985,0.06115565975145992
13594,2013-03-16  00:54:52,8,7116,241,241,241,241,21,387.8,0.0,1.0741,33.3051,1989.915,3730.538,1852.634,112.01100000000001,51.0,0.1570796,1.57181,0.8587046999999999,51.0,99.0,0.2814354325731019,0.032250325479544095
13596,2013-03-16  00:55:11,7,1919,240,240,241,240,19,386.5,0.0,2.165511,8.819482,798.556,1027.011,368.76099999999997,116.448,37.0,0.2042035,1.470429,0.9649013,37.0,58.0,0.4186128568484155,0.2455372185275253
13598,2013-03-16  00:55:19,7,772,239,239,471,239,8,386.3,0.0,1.110701,52.96347,265.823,495.791,239.329,9.361,24.0,0.3298672,1.515354,0.8578164,27.0,53.0,0.28838199361150585,0.02097108184709278
13602,2013-03-16  00:55:50,7,613,238,238,469,238,25,386.7,0.0,7.725913,4.619481,409.20300000000003,418.29400000000004,52.965,90.55,26.0,0.5183628,2.252571,0.9649013,27.0,29.0,0.3988137922216972,1.6724635133332515
13604,2013-03-16  00:55:52,7,2707,241,242,470,241,2,386.9,0.0,1.461287,37.98882,563.205,1213.591,385.417,31.945999999999998,37.0,0.01570796,1.524795,1.028992,40.0,68.0,0.3969644521163211,0.038466243401492003
13606,2013-03-16  00:56:04,7,1983,242,242,470,242,12,388.5,0.0,1.081367,184.5317,611.513,1170.669,565.5,6.343999999999999,47.0,0.1256637,1.571014,1.284323,47.0,97.0,0.3961141244136248,0.005860061055765511
13610,2013-03-16  00:56:08,7,826,239,239,470,239,2,387.7,0.0,4.756071,13.74891,483.369,548.389,101.632,39.885999999999996,27.0,0.2513274,1.586582,0.8783101000000001,29.0,35.0,0.4586858128263868,0.3459235046957419
13612,2013-03-16  00:56:39,7,1206,239,238,470,238,30,385.2,0.0,2.467926,231.7849,557.085,754.46,225.73,3.255,28.0,0.2199115,1.378405,0.9784921,30.0,47.0,0.4531102437468778,0.010647483038412713
13616,2013-03-16  00:56:59,7,1432,240,239,470,239,2,382.9,0.0,1.046692,6.042144,531.419,894.9019999999999,507.713,148.11,47.0,0.04712389,1.793233,1.13855,51.0,81.0,0.39976111013728544,0.17323183166680658
13618,2013-03-16  00:57:03,7,3468,241,240,241,240,4,381.7,0.0,1.714031,41.99877,1233.533,1884.947,719.668,44.881,35.0,0.04712389,1.693641,1.007782,38.0,64.0,0.3533042495428488,0.04081144402998001
13620,2013-03-16  00:57:06,7,1779,238,469,470,238,3,381.5,0.0,2.957435,24.47491,779.0830000000001,1026.331,263.432,41.934,44.0,0.1256637,1.58831,0.9402436,44.0,69.0,0.3774928250691031,0.1208353607136654
13626,2013-03-16  00:58:06,7,1351,239,239,239,239,29,385.7,0.0,1.6830189999999998,23.04476,524.72,801.704,311.77299999999997,34.789,28.0,0.2042035,1.414214,0.9198662,30.0,52.0,0.3752558229953448,0.07303264182453817
13628,2013-03-16  00:58:08,7,2787,237,237,238,237,1,386.9,0.0,2.218136,46.28613,1117.956,1590.669,504.00699999999995,34.366,39.0,0.1570796,1.532971,0.9677334,40.0,63.0,0.4008124777063003,0.0479222622293501
13634,2013-03-16  00:58:48,7,652,241,241,241,241,11,391.1,0.0,11.42018,19.71194,424.351,413.379,37.158,20.971,14.0,0.5183628,1.195229,1.0,14.0,14.0,0.8366597530682404,0.5793534926586384
13636,2013-03-16  00:58:57,7,2771,238,237,238,237,9,391.4,0.0,2.7982970000000003,25.80902,1186.31,1519.4029999999998,423.94,58.871,37.0,0.2356194,1.870829,0.9809506,38.0,53.0,0.3759419336016884,0.10842320207082227
13642,2013-03-16  00:59:16,8,1332,241,240,241,240,2,383.3,0.0,1.687199,88.86455,427.403,673.1489999999999,253.321,7.575,23.0,0.2356194,1.677741,0.9860133,27.0,36.0,0.44077719683789096,0.01898618921307181
13644,2013-03-16  00:59:37,7,2565,238,238,239,238,20,384.5,0.0,1.2716459999999998,1000.0,842.0219999999999,1474.191,662.1510000000001,0.0,45.0,0.1256637,1.581139,1.184313,46.0,77.0,0.4474696167368349,0.0
13646,2013-03-16  00:59:39,7,1170,239,240,470,239,2,383.6,0.0,4.942589,13.27601,779.8960000000001,868.7819999999999,157.791,65.44,16.0,0.1570796,1.573592,0.942809,21.0,27.0,0.4660012817101821,0.3722947746426756
13648,2013-03-16  00:59:43,7,2724,240,240,241,240,3,383.3,0.0,2.152436,152.9656,1058.327,1536.234,491.68800000000005,10.043,44.0,0.14137170000000002,1.584649,0.972968,45.0,75.0,0.36839754418801895,0.014071369159307909
13650,2013-03-16  00:59:48,7,1814,242,241,242,241,5,384.2,0.0,5.989376999999998,320.237,890.794,1036.287,148.72899999999998,3.236,32.0,0.26703540000000003,1.749459,0.797724,33.0,44.0,0.3419874372591755,0.018702948936186084
13652,2013-03-16  01:00:02,8,1799,241,241,243,241,14,383.8,0.0,12.49115,50.08321,2346.95,2482.825,187.889,49.574,35.0,0.26703540000000003,1.825742,0.8760376,36.0,43.0,0.4017143867572619,0.2494079743482065
13654,2013-03-16  01:00:07,7,4106,241,241,242,241,5,383.4,0.0,2.806445,42.85403,3628.652,4777.067,1292.971,111.473,52.0,0.1256637,1.6927450000000002,0.9206623,52.0,105.0,0.2693536497284137,0.06548847727051743
13658,2013-03-16  01:00:33,8,1108,240,240,241,240,16,384.2,0.0,2.583003,12.03926,498.566,636.841,193.018,52.897,32.0,0.07853982,1.653872,1.05785,34.0,42.0,0.5177878106073275,0.21454819911154185
13660,2013-03-16  01:00:45,7,2832,241,241,242,241,11,383.8,0.0,1.870243,52.49846,1174.206,1768.358,627.836,33.684,56.0,0.1256637,1.7819759999999998,0.9393364,57.0,102.0,0.29457371050616915,0.03562472724842496
13662,2013-03-16  01:00:52,7,1605,242,244,470,242,6,383.1,0.0,1.461883,86.47195,592.88,983.5319999999999,405.559,11.374,43.0,0.1570796,1.47573,1.058528,45.0,83.0,0.3888927668960897,0.016905868480119154
13664,2013-03-16  01:01:08,7,1327,242,242,243,242,16,385.7,0.0,3.660941,6.0803650000000005,756.409,859.4110000000001,206.61599999999999,141.342,27.0,0.2513274,1.778002,1.084652,31.0,34.0,0.5562127667824366,0.6020922848723745
13666,2013-03-16  01:01:20,7,703,238,238,470,238,12,385.5,0.0,4.261435,1000.0,349.199,371.95300000000003,81.944,0.0,15.0,0.5026548,1.802776,1.111438,16.0,17.0,0.5802491791091334,0.0
13668,2013-03-16  01:01:23,7,2995,241,241,243,241,3,385.2,0.0,1.05826,16.17513,817.2389999999999,1492.237,772.248,92.255,45.0,0.14137170000000002,1.68755,0.9733285,46.0,76.0,0.3490977343361366,0.06542510082037065
13670,2013-03-16  01:01:48,8,1316,239,239,239,239,24,379.0,0.0,6.17556,121.4138,731.705,856.817,118.484,7.057,31.0,0.2356194,1.757338,1.050031,34.0,39.0,0.5209081241204828,0.05086374789484518
13676,2013-03-16  01:02:08,8,773,242,242,471,242,6,378.8,0.0,2.697013,21.54297,335.476,422.11300000000006,124.38799999999999,19.594,16.0,0.7696901999999999,2.44949,1.021508,17.0,23.0,0.3082387158853121,0.1251922219082037
13678,2013-03-16  01:02:22,13,799,238,236,238,236,14,377.7,1.0,8.047961,1.196667,544.018,326.416,67.597,272.77099999999996,35.0,0.07853982,0.745356,1.98806,36.0,21.0,4.572449751719791,6.725314599676231
13682,2013-03-16  01:03:13,8,1689,238,237,470,237,44,384.2,0.0,2.432443,22.31748,665.166,898.368,273.45599999999996,40.254,29.0,0.2199115,1.5760299999999998,1.085255,31.0,45.0,0.4743692132199965,0.10899268556159764
13684,2013-03-16  01:03:17,8,815,239,239,469,239,4,383.6,0.0,2.618546,22.214920000000006,317.284,402.601,121.16799999999999,18.123,22.0,0.4869469,2.37743,1.238278,23.0,30.0,0.3993162644816742,0.11787330853854885
13688,2013-03-16  01:03:32,8,1831,240,240,470,240,7,380.2,0.0,2.166119,57.17813,663.6339999999999,953.331,306.37,16.673,37.0,0.1727876,1.541104,0.7745966999999999,40.0,65.0,0.30930741358642394,0.03788370327278205
13690,2013-03-16  01:04:15,7,4303,242,242,242,242,43,376.8,0.0,1.063552,43.24978,1213.411,2297.688,1140.904,53.126000000000005,42.0,0.09424778,1.595448,1.213477,44.0,91.0,0.3677563492311451,0.024590926216947886
13692,2013-03-16  01:04:48,7,1939,242,241,470,241,33,375.2,0.0,0.6676193,89.52916,435.199,1056.265,651.867,11.798,40.0,0.2042035,1.379289,0.9400643,41.0,86.0,0.3249284156800233,0.0074570043295659845
13694,2013-03-16  01:05:00,7,2242,239,238,470,238,12,376.3,0.0,0.8250714,31.41972,510.475,1094.349,618.7040000000001,34.83,37.0,0.09424778,1.432701,0.8758556999999999,38.0,73.0,0.31822751916241193,0.02625966510059073
13698,2013-03-16  01:05:49,7,6667,240,239,240,239,45,378.0,0.0,1.861459,177.9735,2323.868,3575.131,1248.412,20.088,43.0,0.1727876,1.570563,0.9622504,45.0,81.0,0.3403770212054885,0.010459195023818741
13700,2013-03-16  01:05:50,8,3384,240,239,241,239,1,378.0,0.0,1.820097,35.62117,1154.9260000000004,1744.333,634.5409999999999,48.968999999999994,42.0,0.1727876,1.496026,1.070825,42.0,75.0,0.4008366164759168,0.051095929984065376
13704,2013-03-16  01:06:13,7,1788,240,240,470,240,7,375.5,0.0,1.244412,325.1201,541.7959999999999,977.6360000000001,435.38300000000004,3.0069999999999997,37.0,0.2199115,1.287593,0.6666667,38.0,54.0,0.3643510223540559,0.0038275473279672624
13706,2013-03-16  01:06:14,7,1108,239,238,239,238,1,375.4,0.0,6.89475,15.11756,446.111,494.465,64.703,32.708,20.0,0.3141593,1.744557,0.8164965999999999,23.0,27.0,0.3986881143698605,0.4560757148110269
13710,2013-03-16  01:07:03,8,545,239,239,470,239,35,373.9,0.0,2.4720560000000003,7.6713619999999985,252.57,296.828,102.17,38.693000000000005,14.0,0.4869469,1.955385,1.107823,17.0,22.0,0.43778848945580817,0.32224479287949875
13712,2013-03-16  01:07:08,7,4555,239,239,239,239,4,375.0,0.0,1.021011,1000.0,1165.254,2278.819,1141.275,0.0,38.0,0.1727876,1.405564,0.9499679,41.0,82.0,0.3379312148006067,0.0
13714,2013-03-16  01:07:09,8,2176,240,469,470,240,0,375.4,0.0,2.451593,13.40989,1022.508,1315.349,417.079,98.088,41.0,0.04712389,1.783765,0.7925939000000001,44.0,78.0,0.25065199243288844,0.18281981765497704
13716,2013-03-16  01:07:48,7,1026,239,239,240,239,38,381.1,0.0,4.225731,26.54201,574.429,681.068,135.936,25.66,21.0,0.2199115,1.369306,0.8509629000000001,24.0,29.0,0.5143080937501842,0.15920915866103094
13718,2013-03-16  01:07:51,7,868,241,240,471,240,3,381.1,0.0,2.667308,1000.0,382.716,522.1030000000001,143.484,0.0,27.0,0.14137170000000002,1.367833,0.9370426,31.0,41.0,0.5179693898233511,0.0
13722,2013-03-16  01:08:22,7,1048,241,242,470,241,17,375.2,0.0,1.445831,147.0508,381.565,633.789,263.907,4.31,27.0,0.2199115,1.331989,1.033529,31.0,44.0,0.546677306712675,0.009832188454642876
13730,2013-03-16  01:08:53,7,1780,239,239,239,239,7,376.6,0.0,3.231773,30.33838,723.316,929.113,223.81400000000002,30.625,29.0,0.2513274,1.723539,0.8944271999999999,34.0,45.0,0.3920940808418028,0.106524225091742
13732,2013-03-16  01:08:55,8,939,239,238,470,238,2,377.3,0.0,4.902133,61.36137,383.435,458.124,78.218,7.466,33.0,0.2513274,1.986799,1.118034,38.0,44.0,0.4859952205441104,0.07988955229583447
13734,2013-03-16  01:09:07,7,875,239,240,470,239,12,375.7,0.0,4.517359,6.691689,580.187,633.007,128.435,94.596,16.0,0.09424778,1.213954,1.47196,19.0,24.0,0.9599224242983396,0.6750700855328429
13736,2013-03-16  01:09:13,8,2247,240,240,241,240,6,375.4,0.0,0.111706,24.95907,633.965,1266.673,5675.299,50.75,38.0,0.2199115,1.47334,0.9872606,41.0,79.0,0.3477647755646217,0.004475567053432444
13738,2013-03-16  01:09:18,85,13807,242,241,242,241,5,374.0,1.0,289.2988,0.15443410000000002,6768.725,830.6669999999999,23.397,5378.779,96.0,0.9581858,1.529773,1.825742,97.0,9.0,12.862981341385654,1873.2831984797485
13740,2013-03-16  01:09:21,7,829,241,241,242,241,3,374.6,0.0,2.2719080000000003,118.2397,315.702,450.848,138.959,3.813,21.0,0.2199115,1.44463,0.7656415,23.0,29.0,0.4203380199726598,0.01921442138838891
13744,2013-03-16  01:09:29,7,2846,241,240,470,240,7,376.1,0.0,1.040949,426.1216,707.4889999999999,1377.651,679.658,3.233,42.0,0.1884956,1.527525,0.9803259,42.0,77.0,0.3500585706825212,0.00244284409948832
13746,2013-03-16  01:09:35,8,1158,239,237,239,237,6,376.3,0.0,6.410774,25.00685,429.727,463.50199999999995,67.032,18.535,20.0,0.3141593,1.758098,0.9354143,22.0,24.0,0.4877220202362629,0.25636069601559663
13752,2013-03-16  01:09:52,7,1335,239,239,240,239,0,377.2,0.0,3.587045,17.481939999999998,541.737,675.135,151.026,38.619,24.0,0.2513274,1.7320509999999998,0.9211324,28.0,33.0,0.451237801224378,0.20518574208165002
13756,2013-03-16  01:10:40,7,1165,239,469,470,239,28,368.1,0.0,3.482785,14.06085,627.873,725.821,180.27900000000002,51.62,26.0,0.14137170000000002,1.4392459999999998,0.7905694000000001,28.0,40.0,0.3845059010064993,0.2476938013018456
13758,2013-03-16  01:10:45,7,1954,239,239,470,239,5,369.1,0.0,1.358569,361.6132,655.113,1130.403,482.208,3.1260000000000003,33.0,0.2199115,1.424279,0.8388705,35.0,54.0,0.3817456840345965,0.00375696785035677
13760,2013-03-16  01:10:52,9,1216,242,242,243,242,7,369.9,0.0,5.272403,42.54473,600.59,670.59,113.912,15.762,25.0,0.2356194,1.625687,1.175735,28.0,34.0,0.5955958022307962,0.12392612499878135
13762,2013-03-16  01:11:14,7,747,240,240,470,240,22,373.9,0.0,4.2146370000000015,6.817831,496.577,526.132,117.822,77.17,23.0,0.2356194,1.322876,0.9649013,24.0,29.0,0.6036385926546041,0.6181786378450467
13764,2013-03-16  01:11:51,22,834,241,240,242,240,36,371.5,1.0,17.0092,0.6596375,423.325,173.641,24.888,263.237,28.0,0.2513274,0.6846532,1.5,32.0,8.0,8.763560880165317,25.78567908464404
13768,2013-03-16  01:11:56,7,534,240,239,470,239,2,372.9,0.0,0.8396281999999999,19.49144,161.238,275.414,192.035,14.13,12.0,0.1884956,1.125463,0.9176629,15.0,19.0,0.6437090428795225,0.043076773017871536
13772,2013-03-16  01:11:58,13,162,236,239,469,236,1,373.4,0.0,1.86512,0.5887787,58.617,49.647,31.428,84.322,1.0,0.8482299999999999,2.19089,1.7320509999999998,5.0,4.0,0.9882119823450742,3.1677779487442517
13774,2013-03-16  01:11:59,11,110,223,223,470,223,1,373.0,0.0,1.16209,0.9780202,79.014,82.318,67.993,84.16799999999999,1.0,0.9110619,2.0,1.927248,6.0,7.0,0.8259634285714285,1.1882068226920228
13778,2013-03-16  01:12:02,7,3749,241,240,241,240,1,373.1,0.0,2.105221,50.59029,2543.924,3655.958,1208.388,72.266,46.0,0.2042035,1.571014,0.8126361,47.0,106.0,0.22935491357090346,0.04161314575293815
13796,2013-03-16  01:12:15,8,78,241,469,470,241,1,370.2,0.0,1.323118,0.9107604,50.858000000000004,39.527,38.438,43.4,1.0,1.068142,2.144761,2.12132,5.0,4.0,1.2363382213682548,1.4527616633157767
13800,2013-03-16  01:12:18,26,262,241,239,470,239,1,370.2,0.0,0.6636517,0.5242567,70.365,52.583999999999996,106.027,100.302,1.0,0.5969026,1.341641,1.290994,5.0,3.0,1.6037499350919258,1.2658906502450136
13810,2013-03-16  01:12:25,29,210,238,394,470,238,1,372.1,0.0,0.7858645000000001,1.868438,51.57,25.45,65.622,13.620999999999999,0.0,1.162389,1.95789,0.0,6.0,0.0,10.0,0.4205996192158232
13812,2013-03-16  01:12:26,19,191,241,241,470,241,1,372.7,0.0,1.224163,0.8468620000000001,60.623000000000005,50.506,49.522,59.638999999999996,2.0,0.14137170000000002,1.5,1.949359,8.0,5.0,2.079316266666667,1.4455283937241283
13816,2013-03-16  01:12:29,7,2269,240,240,242,240,1,373.1,0.0,1.725738,86.44426,866.707,1329.167,502.224,15.376,42.0,0.1570796,1.503963,0.9865766,42.0,75.0,0.3673513882987813,0.01996359089805811
13824,2013-03-16  01:12:50,8,2444,239,238,240,238,10,377.0,0.0,3.729203,50.81217,975.91,1200.285,261.694,23.622,31.0,0.2513274,1.794088,0.7715166999999999,32.0,42.0,0.3276440440039995,0.07339192672020797
13826,2013-03-16  01:13:03,7,2022,238,238,239,238,13,378.8,0.0,1.035879,351.2325,561.286,1090.577,541.845,3.105,31.0,0.26703540000000003,1.703886,0.9035079,31.0,49.0,0.33547258371482025,0.00294926916288732
13830,2013-03-16  01:13:35,8,5724,239,239,239,239,4,374.0,0.0,2.333272,1000.0,2180.804,3061.899000000001,934.655,0.0,44.0,0.1884956,1.661586,1.025645,46.0,77.0,0.36875791383231865,0.0
13834,2013-03-16  01:13:55,7,1335,239,239,239,239,14,371.1,0.0,1.776258,11.00156,442.608,633.811,249.18,57.611000000000004,20.0,0.26703540000000003,2.169869,1.379575,24.0,31.0,0.4922223712657903,0.16145508193254135
13838,2013-03-16  01:14:02,7,600,237,237,470,237,5,367.5,0.0,4.196723,5.388197,411.111,418.9,97.96,77.744,24.0,0.5026548,2.218107,1.074172,25.0,26.0,0.4656482722915046,0.778873346271092
13842,2013-03-16  01:14:29,7,661,241,239,239,239,5,368.9,0.0,2.190932,16.33677,336.06699999999995,445.226,153.39,27.253,17.0,0.1570796,1.080123,1.3728129999999998,18.0,26.0,0.8799081215750427,0.13411045003686073
13846,2013-03-16  01:14:53,7,1428,242,241,471,241,10,373.0,0.0,1.543456,25.15191,576.4730000000001,913.643,373.495,36.325,40.0,0.1099557,1.608402,1.00692,46.0,72.0,0.3999684158562349,0.06136535780254411
13848,2013-03-16  01:15:01,7,833,241,241,470,241,7,376.9,0.0,2.738602,10.11857,481.931,563.594,175.977,55.699,12.0,0.14137170000000002,1.274755,0.7745966999999999,16.0,20.0,0.4861148691317155,0.2706512208144929
13850,2013-03-16  01:15:24,7,1357,241,241,470,241,23,374.0,0.0,4.313744,14.28071,731.253,894.1010000000001,169.517,62.608999999999995,32.0,0.14137170000000002,1.425219,0.8469896,32.0,46.0,0.4134172758865403,0.3020679091596889
13854,2013-03-16  01:15:32,7,2620,239,239,240,239,1,373.2,0.0,4.539287,52.83834,1178.98,1360.323,259.728,25.745,36.0,0.2356194,1.887883,1.058301,39.0,50.0,0.4372489079037207,0.08590897188642489
13858,2013-03-16  01:15:46,7,468,238,238,238,238,8,372.8,0.0,6.210149,4.968204,337.652,334.847,54.371,67.398,21.0,0.4869469,1.6681150000000002,1.496026,23.0,21.0,0.9822492254231072,1.2499786718131327
13860,2013-03-16  01:15:54,7,560,470,242,470,242,8,376.4,0.0,1.170998,3.163999,188.80700000000002,286.209,161.236,90.458,12.0,0.5026548,1.467599,0.9128709,13.0,18.0,0.4492341913560857,0.3701005847958472
13862,2013-03-16  01:16:07,7,2662,241,241,241,241,13,377.4,0.0,2.571324,46.44669,974.452,1342.681,378.969,28.908,27.0,0.2199115,1.485563,1.06749,29.0,43.0,0.484621060351577,0.055360750402740085
13864,2013-03-16  01:16:13,7,3289,239,239,239,239,5,376.1,0.0,1.037251,273.6348,894.062,1749.621,861.953,6.394,48.0,0.1727876,1.5,0.936898,48.0,90.0,0.3331192888888889,0.003790641389255657
13866,2013-03-16  01:16:21,7,2740,239,238,239,238,7,376.3,0.0,16.66004,81.68296,1049.816,1099.371,63.013999999999996,13.459000000000001,22.0,0.2199115,1.38675,0.9831921,26.0,30.0,0.6144581359293312,0.20395983658053612
13868,2013-03-16  01:16:40,8,2750,241,241,242,241,19,371.5,0.0,1.809904,416.9913,956.947,1479.068,528.7280000000001,3.5469999999999997,39.0,0.1884956,1.550729,0.9910312,42.0,56.0,0.4793057974668689,0.004340388684303768
13870,2013-03-16  01:17:04,7,2097,241,241,471,241,23,370.3,0.0,1.004429,14.92546,683.9580000000001,1275.44,680.942,85.454,41.0,0.2042035,1.712255,0.9158109,44.0,93.0,0.2530504378257648,0.06729637560725887
13872,2013-03-16  01:17:13,7,1685,240,239,240,239,8,371.8,0.0,5.181586,22.38103,776.212,887.945,149.80200000000002,39.674,38.0,0.26703540000000003,1.811643,1.151751,39.0,49.0,0.5060046463404788,0.2315168814205087
13874,2013-03-16  01:17:44,7,857,239,238,239,238,31,375.4,0.0,1.626055,9.856276,367.81199999999995,534.427,226.199,54.222,25.0,0.1099557,1.38873,1.1126969999999998,28.0,42.0,0.5341556674083514,0.16497660228159275
13878,2013-03-16  01:18:15,8,2283,241,470,470,241,14,372.4,0.0,1.135578,31.23566,603.613,1095.747,531.547,35.08,41.0,0.1256637,1.671961,0.9561829,44.0,70.0,0.3594756405374117,0.03635517233025239
13882,2013-03-16  01:18:21,7,960,242,241,242,241,1,372.1,0.0,2.528213,24.74545,457.42699999999996,614.0830000000001,180.929,24.816,24.0,0.1884956,1.330124,0.8583951,26.0,38.0,0.4415550453626089,0.10216880611730302
13884,2013-03-16  01:18:34,7,1887,238,238,238,238,13,372.6,0.0,1.937841,23.23495,725.0160000000001,1053.798,374.13599999999997,45.354,18.0,0.1099557,1.327368,0.8043996999999999,21.0,34.0,0.3743009540862288,0.08340197169719069
