,EID,GPS,kod1,kod2,kod3,kod4,high,cur,temp,strTime,Uhigh,H,UTC,cur52,Dt,Atotal,TG5time,TL2time,TL3time,TRIGGER,Amax,Fifo_err,I_coef,cur_n
151,23331,19:04:47,618,3487,3735,1034,-27.24,1.2429999999999999,1.7,19:04:47,-29.139999999999997,139.0,19:04:47,124.0,3,2001,472,242,242,242,666,0,1.0,1.2429999999999999
152,23333,19:04:51,618,3487,3735,1034,-27.24,1.2429999999999999,1.7,19:04:51,-29.139999999999997,139.0,19:04:51,124.0,4,2146,472,243,243,243,615,0,1.0,1.2429999999999999
153,23335,19:04:52,618,3487,3735,1034,-27.24,1.2429999999999999,1.7,19:04:52,-29.139999999999997,139.0,19:04:52,124.0,3,1512,472,243,243,243,487,0,1.0,1.2429999999999999
154,23337,19:05:17,618,3487,3735,1034,-27.24,1.2429999999999999,1.7,19:05:17,-29.139999999999997,139.1,19:05:17,124.0,2,1474,472,243,244,243,691,0,1.0,1.2429999999999999
155,23339,19:05:58,618,3493,3734,1034,-27.24,1.2429999999999999,1.7,19:05:58,-29.139999999999997,139.0,19:05:58,120.0,4,1735,472,243,244,243,381,0,1.0,1.2429999999999999
156,23341,19:06:28,618,3494,3734,1035,-27.24,1.2429999999999999,1.7,19:06:28,-29.139999999999997,138.9,19:06:28,120.0,2,1656,472,243,243,243,630,0,1.0,1.2429999999999999
157,23343,19:06:49,618,3494,3734,1035,-27.24,1.2429999999999999,1.7,19:06:49,-29.139999999999997,138.9,19:06:49,120.0,3,1188,472,242,242,242,468,0,1.0,1.2429999999999999
158,23345,19:06:56,618,3494,3734,1035,-27.24,1.2429999999999999,1.7,19:06:56,-29.139999999999997,138.9,19:06:56,120.0,4,1682,472,241,242,241,762,0,1.0,1.2429999999999999
159,23349,19:07:07,618,3494,3734,1035,-27.24,1.2429999999999999,1.7,19:07:07,-29.139999999999997,138.9,19:07:07,120.0,5,7354,242,242,242,242,805,0,1.0,1.2429999999999999
160,23351,19:07:09,618,3494,3734,1035,-27.24,1.2429999999999999,1.7,19:07:09,-29.139999999999997,138.9,19:07:09,120.0,2,33,472,244,472,244,156,0,1.0,1.2429999999999999
161,23353,19:07:33,618,3493,3737,1034,-27.24,1.2429999999999999,1.7,19:07:33,-29.139999999999997,138.9,19:07:33,122.0,4,3763,243,243,243,243,694,0,1.0,1.2429999999999999
162,23355,19:07:59,618,3493,3737,1034,-27.24,1.2429999999999999,1.7,19:07:59,-29.139999999999997,138.8,19:07:59,122.0,2,17946,472,241,241,241,594,0,1.0,1.2429999999999999
163,23357,19:08:00,618,3493,3737,1034,-27.24,1.2429999999999999,1.7,19:08:00,-29.139999999999997,138.8,19:08:00,122.0,3,13697,243,243,243,243,858,0,1.0,1.2429999999999999
164,23359,19:08:12,618,3493,3737,1034,-27.24,1.2429999999999999,1.7,19:08:12,-29.139999999999997,138.8,19:08:12,122.0,6,3612,472,244,245,244,810,0,1.0,1.2429999999999999
165,23361,19:08:13,618,3493,3737,1034,-27.24,1.2429999999999999,1.7,19:08:13,-29.139999999999997,138.7,19:08:13,122.0,3,1570,472,243,243,243,608,0,1.0,1.2429999999999999
166,23363,19:08:24,618,3493,3734,1033,-27.24,1.208,1.6,19:08:24,-29.139999999999997,138.7,19:08:24,122.0,3,1143,472,242,243,242,619,0,1.0,1.208
167,23365,19:08:54,618,3493,3734,1033,-27.24,1.208,1.6,19:08:54,-29.139999999999997,138.7,19:08:54,122.0,4,2045,472,243,243,243,526,0,1.0,1.208
168,23367,19:09:04,618,3493,3734,1033,-27.24,1.208,1.6,19:09:04,-29.139999999999997,138.7,19:09:04,122.0,3,3002,243,243,243,243,769,0,1.0,1.208
169,23369,19:09:11,618,3493,3734,1033,-27.24,1.208,1.6,19:09:11,-29.139999999999997,138.6,19:09:11,122.0,3,2345,472,243,243,243,708,0,1.0,1.208
170,23371,19:09:18,618,3493,3734,1033,-27.24,1.208,1.6,19:09:18,-29.139999999999997,138.6,19:09:18,122.0,3,1770,472,243,243,243,705,0,1.0,1.208
171,23373,19:09:22,618,3493,3734,1033,-27.24,1.208,1.6,19:09:22,-29.139999999999997,138.6,19:09:22,122.0,4,2139,472,241,241,241,648,0,1.0,1.208
172,23375,19:09:29,618,3493,3736,1033,-27.24,1.208,1.6,19:09:29,-29.139999999999997,138.6,19:09:29,121.0,3,2053,472,243,243,243,726,0,1.0,1.208
173,23377,19:09:37,618,3493,3736,1033,-27.24,1.208,1.6,19:09:37,-29.139999999999997,138.5,19:09:37,121.0,4,1869,472,244,245,244,551,0,1.0,1.208
174,23379,19:09:41,618,3493,3736,1033,-27.24,1.208,1.6,19:09:41,-29.139999999999997,138.5,19:09:41,121.0,4,1981,472,241,242,241,583,0,1.0,1.208
175,23383,19:09:43,618,3493,3736,1033,-27.24,1.208,1.6,19:09:43,-29.139999999999997,138.5,19:09:43,121.0,4,1776,472,244,244,244,627,0,1.0,1.208
176,23385,19:09:46,618,3493,3736,1033,-27.24,1.208,1.6,19:09:46,-29.139999999999997,138.5,19:09:46,121.0,4,2732,242,241,241,241,604,0,1.0,1.208
177,23387,19:09:50,618,3493,3736,1033,-27.24,1.208,1.6,19:09:50,-29.139999999999997,138.5,19:09:50,121.0,3,3356,472,241,241,241,630,0,1.0,1.208
178,23389,19:09:54,618,3493,3736,1033,-27.24,1.208,1.6,19:09:54,-29.139999999999997,138.5,19:09:54,121.0,2,806,472,244,244,244,503,0,1.0,1.208
179,23391,19:10:03,618,3493,3736,1033,-27.24,1.208,1.6,19:10:03,-29.139999999999997,138.5,19:10:03,121.0,4,2865,472,244,244,244,716,0,1.0,1.208
180,23393,19:10:14,618,3493,3736,1033,-27.24,1.208,1.6,19:10:14,-29.139999999999997,138.4,19:10:14,121.0,2,313,472,242,242,242,396,0,1.0,1.208
181,23395,19:10:26,618,3488,3734,1033,-27.24,1.208,1.6,19:10:26,-29.139999999999997,138.4,19:10:26,123.0,3,1270,472,243,243,243,452,0,1.0,1.208
182,23397,19:10:30,618,3488,3734,1033,-27.24,1.208,1.6,19:10:30,-29.139999999999997,138.3,19:10:30,123.0,4,3679,245,245,245,245,722,0,1.0,1.208
183,23399,19:11:17,618,3488,3734,1033,-27.24,1.208,1.6,19:11:17,-29.139999999999997,138.2,19:11:17,123.0,4,247,472,243,473,243,176,0,1.0,1.208
184,23401,19:11:32,618,3486,3732,1033,-27.24,1.208,1.6,19:11:32,-29.139999999999997,138.2,19:11:32,123.0,4,3609,472,243,243,243,763,0,1.0,1.208
185,23403,19:11:50,618,3486,3732,1033,-27.24,1.208,1.6,19:11:50,-29.139999999999997,138.1,19:11:50,123.0,11,1382,472,241,242,241,231,0,1.0,1.208
186,23407,19:12:02,618,3486,3732,1033,-27.24,1.208,1.6,19:12:02,-29.139999999999997,138.1,19:12:02,123.0,4,3059,472,241,242,241,713,0,1.0,1.208
187,23409,19:12:28,618,3487,3734,1033,-27.24,1.238,1.6,19:12:28,-29.139999999999997,138.1,19:12:28,123.0,3,1061,472,242,243,242,420,0,1.0,1.238
188,23413,19:12:59,618,3487,3734,1033,-27.24,1.238,1.6,19:12:59,-29.139999999999997,137.9,19:12:59,123.0,3,1640,472,242,243,242,657,0,1.0,1.238
189,23415,19:13:07,618,3487,3734,1033,-27.24,1.238,1.6,19:13:07,-29.139999999999997,137.9,19:13:07,123.0,3,23304,472,243,243,243,713,0,1.0,1.238
190,23417,19:13:21,618,3487,3734,1033,-27.24,1.238,1.6,19:13:21,-29.139999999999997,137.9,19:13:21,123.0,3,625,472,242,243,242,301,0,1.0,1.238
191,23419,19:13:31,618,3485,3734,1032,-27.24,1.238,1.6,19:13:31,-29.139999999999997,137.8,19:13:31,124.0,11,3876,243,241,242,241,559,0,1.0,1.238
192,23421,19:13:31,618,3485,3734,1032,-27.24,1.238,1.6,19:13:31,-29.139999999999997,137.8,19:13:31,124.0,6,2464,244,243,244,243,511,0,1.0,1.238
193,23423,19:13:32,618,3485,3734,1032,-27.24,1.238,1.6,19:13:32,-29.139999999999997,137.8,19:13:32,124.0,3,1898,472,243,243,243,537,0,1.0,1.238
194,23425,19:13:34,618,3485,3734,1032,-27.24,1.238,1.6,19:13:34,-29.139999999999997,137.8,19:13:34,124.0,5,2071,472,241,241,241,565,0,1.0,1.238
195,23427,19:13:44,618,3485,3734,1032,-27.24,1.238,1.6,19:13:44,-29.139999999999997,137.7,19:13:44,124.0,4,3570,245,245,245,245,800,0,1.0,1.238
196,23429,19:13:49,618,3485,3734,1032,-27.24,1.238,1.6,19:13:49,-29.139999999999997,137.7,19:13:49,124.0,4,1744,472,244,245,244,690,0,1.0,1.238
197,23431,19:13:59,618,3485,3734,1032,-27.24,1.238,1.6,19:13:59,-29.139999999999997,137.7,19:13:59,124.0,3,1744,472,242,243,242,536,0,1.0,1.238
198,23433,19:14:02,618,3485,3734,1032,-27.24,1.238,1.6,19:14:02,-29.139999999999997,137.7,19:14:02,124.0,5,2405,472,242,242,242,471,0,1.0,1.238
199,23435,19:14:10,618,3485,3734,1032,-27.24,1.238,1.6,19:14:10,-29.139999999999997,137.6,19:14:10,124.0,2,155,472,241,472,241,201,0,1.0,1.238
200,23437,19:14:17,618,3485,3734,1032,-27.24,1.238,1.6,19:14:17,-29.139999999999997,137.6,19:14:17,124.0,4,4177,472,242,242,242,731,0,1.0,1.238
201,23439,19:14:19,618,3485,3734,1032,-27.24,1.238,1.6,19:14:19,-29.139999999999997,137.6,19:14:19,124.0,3,1364,473,241,241,241,490,0,1.0,1.238
202,23441,19:14:20,618,3485,3734,1032,-27.24,1.238,1.6,19:14:20,-29.139999999999997,137.6,19:14:20,124.0,3,2052,472,245,245,245,665,0,1.0,1.238
203,23443,19:14:42,618,3485,3734,1031,-27.24,1.238,1.6,19:14:42,-29.139999999999997,137.4,19:14:42,124.0,4,1865,472,242,243,242,660,0,1.0,1.238
204,23445,19:14:43,618,3485,3734,1031,-27.24,1.238,1.6,19:14:43,-29.139999999999997,137.4,19:14:43,124.0,3,3110,472,244,244,244,643,0,1.0,1.238
205,23447,19:15:10,618,3485,3734,1031,-27.24,1.238,1.6,19:15:10,-29.139999999999997,137.3,19:15:10,124.0,4,3385,472,243,243,243,742,0,1.0,1.238
206,23449,19:15:23,618,3485,3734,1031,-27.24,1.238,1.6,19:15:23,-29.139999999999997,137.3,19:15:23,124.0,2,1521,472,242,242,242,700,0,1.0,1.238
207,23451,19:15:39,618,3487,3735,1031,-27.24,1.238,1.6,19:15:39,-29.139999999999997,137.2,19:15:39,124.0,2,1784,472,242,242,242,604,0,1.0,1.238
208,23453,19:15:58,618,3487,3735,1031,-27.24,1.238,1.6,19:15:58,-29.139999999999997,137.2,19:15:58,124.0,4,3925,472,243,243,243,744,0,1.0,1.238
209,23455,19:15:59,618,3487,3735,1031,-27.24,1.238,1.6,19:15:59,-29.139999999999997,137.2,19:15:59,124.0,3,1999,472,243,243,243,682,0,1.0,1.238
210,23457,19:16:08,618,3487,3735,1031,-27.24,1.238,1.6,19:16:08,-29.139999999999997,137.2,19:16:08,124.0,3,2439,472,241,241,241,700,0,1.0,1.238
211,23459,19:16:16,618,3487,3735,1031,-27.24,1.238,1.6,19:16:16,-29.139999999999997,137.2,19:16:16,124.0,4,1916,472,242,242,242,550,0,1.0,1.238
233,23509,19:24:34,618,3479,3736,1027,-27.24,1.288,1.4,19:24:34,-29.139999999999997,135.6,19:24:34,128.0,5,5520,246,245,245,245,737,0,1.0,1.288
234,23511,19:24:37,618,3479,3736,1027,-27.24,1.288,1.4,19:24:37,-29.139999999999997,135.6,19:24:37,128.0,2,813,472,241,241,241,464,0,1.0,1.288
235,23513,19:24:43,618,3479,3736,1027,-27.24,1.288,1.4,19:24:43,-29.139999999999997,135.6,19:24:43,128.0,3,883,472,241,241,241,365,0,1.0,1.288
236,23515,19:24:45,618,3479,3736,1027,-27.24,1.288,1.4,19:24:45,-29.139999999999997,135.6,19:24:45,128.0,9,2557,472,241,242,241,342,0,1.0,1.288
237,23517,19:25:02,618,3479,3736,1027,-27.24,1.288,1.4,19:25:02,-29.139999999999997,135.7,19:25:02,128.0,2,625,472,243,243,243,399,0,1.0,1.288
238,23519,19:25:17,618,3479,3736,1027,-27.24,1.288,1.4,19:25:17,-29.139999999999997,135.6,19:25:17,128.0,6,495,472,243,472,243,180,0,1.0,1.288
239,23521,19:25:28,618,3476,3735,1027,-27.24,1.288,1.4,19:25:28,-29.139999999999997,135.6,19:25:28,129.0,4,4425,245,244,244,244,724,0,1.0,1.288
240,23523,19:25:39,618,3476,3735,1027,-27.24,1.288,1.4,19:25:39,-29.139999999999997,135.8,19:25:39,129.0,2,660,472,244,244,244,431,0,1.0,1.288
241,23525,19:25:41,618,3476,3735,1027,-27.24,1.288,1.4,19:25:41,-29.139999999999997,135.8,19:25:41,129.0,3,1443,472,243,243,243,502,0,1.0,1.288
242,23527,19:25:50,618,3476,3735,1027,-27.24,1.288,1.4,19:25:50,-29.139999999999997,135.7,19:25:50,129.0,3,792,472,243,243,243,292,0,1.0,1.288
243,23529,19:26:02,618,3476,3735,1027,-27.24,1.288,1.4,19:26:02,-29.139999999999997,135.8,19:26:02,129.0,5,1152,472,242,242,242,437,0,1.0,1.288
244,23533,19:26:31,618,3471,3731,1027,-27.24,1.288,1.4,19:26:31,-29.139999999999997,135.7,19:26:31,130.0,5,606,472,242,472,242,326,0,1.0,1.288
245,23535,19:27:01,618,3471,3731,1027,-27.24,1.288,1.4,19:27:01,-29.139999999999997,135.7,19:27:01,130.0,3,2796,472,244,245,244,651,0,1.0,1.288
246,23537,19:27:01,618,3471,3731,1027,-27.24,1.288,1.4,19:27:01,-29.139999999999997,135.7,19:27:01,130.0,4,5156,246,245,245,245,826,0,1.0,1.288
247,23539,19:27:18,618,3471,3731,1027,-27.24,1.288,1.4,19:27:18,-29.139999999999997,135.8,19:27:18,130.0,7,3330,472,244,244,244,734,0,1.0,1.288
248,23541,19:27:37,618,3479,3734,1027,-27.24,1.288,1.4,19:27:37,-29.139999999999997,135.9,19:27:37,127.0,4,3502,472,243,243,243,636,0,1.0,1.288
249,23543,19:28:12,618,3479,3734,1027,-27.24,1.288,1.4,19:28:12,-29.139999999999997,135.8,19:28:12,127.0,4,1627,472,242,242,242,661,0,1.0,1.288
250,23545,19:28:29,618,3477,3734,1026,-27.24,1.288,1.3,19:28:29,-29.139999999999997,135.7,19:28:29,127.0,7,1503,472,243,244,243,337,0,1.0,1.288
251,23547,19:28:31,618,3477,3734,1026,-27.24,1.288,1.3,19:28:31,-29.139999999999997,135.7,19:28:31,127.0,3,2556,472,243,243,243,568,0,1.0,1.288
252,23549,19:28:40,618,3477,3734,1026,-27.24,1.288,1.3,19:28:40,-29.139999999999997,135.8,19:28:40,127.0,3,3473,243,242,243,242,676,0,1.0,1.288
253,23551,19:28:46,618,3477,3734,1026,-27.24,1.288,1.3,19:28:46,-29.139999999999997,135.9,19:28:46,127.0,6,4932,243,242,243,242,738,0,1.0,1.288
254,23553,19:28:47,618,3477,3734,1026,-27.24,1.288,1.3,19:28:47,-29.139999999999997,135.9,19:28:47,127.0,3,1431,472,244,245,244,451,0,1.0,1.288
255,23555,19:28:53,618,3477,3734,1026,-27.24,1.288,1.3,19:28:53,-29.139999999999997,136.0,19:28:53,127.0,8,1992,472,243,244,243,498,0,1.0,1.288
256,23557,19:28:59,618,3477,3734,1026,-27.24,1.288,1.3,19:28:59,-29.139999999999997,136.0,19:28:59,127.0,4,3417,472,245,245,245,680,0,1.0,1.288
257,23559,19:29:06,618,3477,3734,1026,-27.24,1.288,1.3,19:29:06,-29.139999999999997,136.1,19:29:06,127.0,6,433,472,242,472,242,175,0,1.0,1.288
258,23561,19:29:19,618,3477,3734,1026,-27.24,1.288,1.3,19:29:19,-29.139999999999997,136.1,19:29:19,127.0,3,587,472,244,472,244,320,0,1.0,1.288
259,23563,19:29:37,618,3476,3737,1027,-27.24,1.288,1.3,19:29:37,-29.139999999999997,136.1,19:29:37,130.0,3,2759,472,241,242,241,724,0,1.0,1.288
260,23565,19:29:40,618,3476,3737,1027,-27.24,1.288,1.3,19:29:40,-29.139999999999997,136.1,19:29:40,130.0,3,1512,472,243,243,243,637,0,1.0,1.288
261,23567,19:29:50,618,3476,3737,1027,-27.24,1.288,1.3,19:29:50,-29.139999999999997,136.1,19:29:50,130.0,3,1862,472,244,244,244,720,0,1.0,1.288
262,23569,19:29:56,618,3476,3737,1027,-27.24,1.288,1.3,19:29:56,-29.139999999999997,136.1,19:29:56,130.0,3,991,472,243,243,243,353,0,1.0,1.288
263,23571,19:30:09,618,3476,3737,1027,-27.24,1.288,1.3,19:30:09,-29.139999999999997,136.1,19:30:09,130.0,4,2807,472,244,245,244,740,0,1.0,1.288
264,23573,19:30:17,618,3476,3737,1027,-27.24,1.288,1.3,19:30:17,-29.139999999999997,136.1,19:30:17,130.0,3,15025,472,244,244,244,668,0,1.0,1.288
265,23575,19:30:27,618,3476,3737,1027,-27.24,1.288,1.3,19:30:27,-29.139999999999997,136.1,19:30:27,130.0,7,4181,245,244,244,244,752,0,1.0,1.288
266,23577,19:30:29,617,3472,3735,1026,-27.24,1.288,1.3,19:30:29,-29.139999999999997,136.1,19:30:29,131.0,3,2644,245,244,244,244,708,0,1.0,1.288
267,23579,19:30:39,617,3472,3735,1026,-27.24,1.288,1.3,19:30:39,-29.139999999999997,136.1,19:30:39,131.0,4,1295,472,242,473,242,592,0,1.0,1.288
268,23581,19:30:55,617,3472,3735,1026,-27.24,1.288,1.3,19:30:55,-29.139999999999997,136.1,19:30:55,131.0,3,34118,243,242,243,242,724,0,1.0,1.288
269,23583,19:31:15,617,3472,3735,1026,-27.24,1.288,1.3,19:31:15,-29.139999999999997,136.1,19:31:15,131.0,2,441,472,243,243,243,409,0,1.0,1.288
270,23585,19:31:15,617,3472,3735,1026,-27.24,1.288,1.3,19:31:15,-29.139999999999997,136.1,19:31:15,131.0,2,660,472,242,242,242,495,0,1.0,1.288
271,23587,19:31:23,617,3472,3735,1026,-27.24,1.288,1.3,19:31:23,-29.139999999999997,136.1,19:31:23,131.0,4,1043,472,241,242,241,483,0,1.0,1.288
272,23589,19:31:40,618,3467,3733,1026,-27.24,1.288,1.3,19:31:40,-29.139999999999997,136.0,19:31:40,133.0,4,2710,244,243,244,243,766,0,1.0,1.288
273,23591,19:31:47,618,3467,3733,1026,-27.24,1.288,1.3,19:31:47,-29.139999999999997,136.1,19:31:47,133.0,3,2751,472,245,245,245,725,0,1.0,1.288
274,23593,19:31:55,618,3467,3733,1026,-27.24,1.288,1.3,19:31:55,-29.139999999999997,136.2,19:31:55,133.0,4,1857,472,243,472,243,593,0,1.0,1.288
275,23595,19:31:57,618,3467,3733,1026,-27.24,1.288,1.3,19:31:57,-29.139999999999997,136.2,19:31:57,133.0,4,2243,472,244,244,244,724,0,1.0,1.288
276,23597,19:32:13,618,3467,3733,1026,-27.24,1.288,1.3,19:32:13,-29.139999999999997,136.3,19:32:13,133.0,4,204,472,244,472,244,182,0,1.0,1.288
277,23599,19:32:18,618,3467,3733,1026,-27.24,1.288,1.3,19:32:18,-29.139999999999997,136.2,19:32:18,133.0,3,1075,472,245,245,245,493,0,1.0,1.288
278,23601,19:32:24,618,3467,3733,1026,-27.24,1.288,1.3,19:32:24,-29.139999999999997,136.2,19:32:24,133.0,2,1077,472,241,241,241,620,0,1.0,1.288
279,23603,19:32:28,618,3468,3731,1025,-27.24,1.318,1.2,19:32:28,-29.139999999999997,136.3,19:32:28,133.0,2,632,472,243,243,243,482,0,1.0,1.318
280,23605,19:32:34,618,3468,3731,1025,-27.24,1.318,1.2,19:32:34,-29.139999999999997,136.3,19:32:34,133.0,3,2282,243,243,243,243,886,0,1.0,1.318
281,23607,19:32:34,618,3468,3731,1025,-27.24,1.318,1.2,19:32:34,-29.139999999999997,136.3,19:32:34,133.0,3,470,472,240,472,240,204,0,1.0,1.318
282,23609,19:32:37,618,3468,3731,1025,-27.24,1.318,1.2,19:32:37,-29.139999999999997,136.3,19:32:37,133.0,4,3446,243,242,243,242,757,0,1.0,1.318
283,23611,19:32:57,618,3468,3731,1025,-27.24,1.318,1.2,19:32:57,-29.139999999999997,136.3,19:32:57,133.0,3,1876,472,244,244,244,637,0,1.0,1.318
284,23613,19:32:58,618,3468,3731,1025,-27.24,1.318,1.2,19:32:58,-29.139999999999997,136.4,19:32:58,133.0,5,2169,472,241,242,241,513,0,1.0,1.318
285,23615,19:33:03,618,3468,3731,1025,-27.24,1.318,1.2,19:33:03,-29.139999999999997,136.3,19:33:03,133.0,3,1133,472,244,244,244,522,0,1.0,1.318
286,23617,19:33:27,618,3468,3731,1025,-27.24,1.318,1.2,19:33:27,-29.139999999999997,136.3,19:33:27,133.0,5,277,472,242,472,242,152,0,1.0,1.318
287,23619,19:33:28,618,3468,3731,1025,-27.24,1.318,1.2,19:33:28,-29.139999999999997,136.3,19:33:28,133.0,3,1367,472,243,243,243,449,0,1.0,1.318
288,23621,19:33:50,618,3473,3735,1025,-27.24,1.318,1.2,19:33:50,-29.139999999999997,136.4,19:33:50,131.0,3,1470,472,243,243,243,584,0,1.0,1.318
289,23623,19:34:23,618,3473,3735,1025,-27.24,1.318,1.2,19:34:23,-29.139999999999997,136.4,19:34:23,131.0,4,1038,472,243,472,243,494,0,1.0,1.318
290,23625,19:34:27,618,3473,3735,1025,-27.24,1.318,1.2,19:34:27,-29.139999999999997,136.4,19:34:27,131.0,3,1093,472,241,241,241,536,0,1.0,1.318
291,23627,19:34:30,618,3461,3732,1024,-27.24,1.318,1.2,19:34:30,-29.139999999999997,136.4,19:34:30,135.0,4,1123,472,243,243,243,430,0,1.0,1.318
292,23629,19:34:37,618,3461,3732,1024,-27.24,1.318,1.2,19:34:37,-29.139999999999997,136.5,19:34:37,135.0,3,2493,472,241,241,241,736,0,1.0,1.318
293,23631,19:34:41,618,3461,3732,1024,-27.24,1.318,1.2,19:34:41,-29.139999999999997,136.5,19:34:41,135.0,2,76725,472,243,244,243,328,0,1.0,1.318
294,23633,19:34:54,618,3461,3732,1024,-27.24,1.318,1.2,19:34:54,-29.139999999999997,136.5,19:34:54,135.0,8,4660,244,243,243,243,662,0,1.0,1.318
295,23635,19:35:00,618,3461,3732,1024,-27.24,1.318,1.2,19:35:00,-29.139999999999997,136.6,19:35:00,135.0,4,1329,472,244,473,244,607,0,1.0,1.318
296,23637,19:35:02,618,3461,3732,1024,-27.24,1.318,1.2,19:35:02,-29.139999999999997,136.6,19:35:02,135.0,4,2305,472,241,241,241,739,0,1.0,1.318
297,23639,19:35:10,618,3461,3732,1024,-27.24,1.318,1.2,19:35:10,-29.139999999999997,136.6,19:35:10,135.0,2,836,472,244,244,244,548,0,1.0,1.318
298,23641,19:35:25,618,3461,3732,1024,-27.24,1.318,1.2,19:35:25,-29.139999999999997,136.7,19:35:25,135.0,5,1146,472,244,473,244,452,0,1.0,1.318
299,23643,19:35:30,618,3461,3732,1024,-27.24,1.318,1.2,19:35:30,-29.139999999999997,136.8,19:35:30,135.0,4,1194,472,244,244,244,414,0,1.0,1.318
300,23645,19:35:44,618,3471,3734,1024,-27.24,1.318,1.2,19:35:44,-29.139999999999997,136.8,19:35:44,131.0,4,2474,245,244,245,244,733,0,1.0,1.318
301,23647,19:35:48,618,3471,3734,1024,-27.24,1.318,1.2,19:35:48,-29.139999999999997,136.8,19:35:48,131.0,2,1434,472,242,242,242,521,0,1.0,1.318
302,23651,19:36:07,618,3471,3734,1024,-27.24,1.318,1.2,19:36:07,-29.139999999999997,136.6,19:36:07,131.0,4,3581,243,242,243,242,697,0,1.0,1.318
303,23653,19:36:19,618,3471,3734,1024,-27.24,1.318,1.2,19:36:19,-29.139999999999997,136.7,19:36:19,131.0,6,4700,242,241,241,241,774,0,1.0,1.318
304,23655,19:36:26,618,3471,3734,1024,-27.24,1.318,1.2,19:36:26,-29.139999999999997,136.7,19:36:26,131.0,4,4566,472,243,244,243,712,0,1.0,1.318
305,23657,19:37:12,618,3462,3735,1024,-27.24,1.368,1.2,19:37:12,-29.139999999999997,136.9,19:37:12,131.0,2,116,472,243,472,243,186,0,1.0,1.368
306,23659,19:37:14,618,3462,3735,1024,-27.24,1.368,1.2,19:37:14,-29.139999999999997,136.9,19:37:14,131.0,3,1998,472,242,242,242,600,0,1.0,1.368
307,23661,19:37:18,618,3462,3735,1024,-27.24,1.368,1.2,19:37:18,-29.139999999999997,136.9,19:37:18,131.0,4,2393,472,244,244,244,532,0,1.0,1.368
308,23663,19:37:22,618,3462,3735,1024,-27.24,1.368,1.2,19:37:22,-29.139999999999997,136.9,19:37:22,131.0,3,3689,242,242,242,242,729,0,1.0,1.368
309,23665,19:37:23,618,3462,3735,1024,-27.24,1.368,1.2,19:37:23,-29.139999999999997,136.9,19:37:23,131.0,3,815,472,244,244,244,339,0,1.0,1.368
310,23667,19:37:38,618,3464,3732,1024,-27.24,1.368,1.2,19:37:38,-29.139999999999997,137.1,19:37:38,134.0,5,1001,472,244,472,244,279,0,1.0,1.368
311,23669,19:37:40,618,3464,3732,1024,-27.24,1.368,1.2,19:37:40,-29.139999999999997,137.1,19:37:40,134.0,4,2242,472,243,243,243,695,0,1.0,1.368
312,23671,19:37:43,618,3464,3732,1024,-27.24,1.368,1.2,19:37:43,-29.139999999999997,137.1,19:37:43,134.0,3,3706,243,242,242,242,748,0,1.0,1.368
313,23673,19:37:49,618,3464,3732,1024,-27.24,1.368,1.2,19:37:49,-29.139999999999997,137.1,19:37:49,134.0,4,2469,472,242,242,242,723,0,1.0,1.368
314,23675,19:38:06,618,3464,3732,1024,-27.24,1.368,1.2,19:38:06,-29.139999999999997,137.0,19:38:06,134.0,3,4219,245,245,245,245,780,0,1.0,1.368
315,23677,19:38:18,618,3464,3732,1024,-27.24,1.368,1.2,19:38:18,-29.139999999999997,137.0,19:38:18,134.0,3,2472,472,242,242,242,573,0,1.0,1.368
316,23679,19:38:31,618,3458,3733,1025,-27.24,1.368,1.2,19:38:31,-29.139999999999997,137.0,19:38:31,137.0,12,3983,244,242,244,242,456,0,1.0,1.368
317,23681,19:38:35,618,3458,3733,1025,-27.24,1.368,1.2,19:38:35,-29.139999999999997,137.0,19:38:35,137.0,4,2826,472,242,243,242,723,0,1.0,1.368
318,23683,19:38:36,618,3458,3733,1025,-27.24,1.368,1.2,19:38:36,-29.139999999999997,137.0,19:38:36,137.0,4,1205,472,241,241,241,433,0,1.0,1.368
319,23685,19:38:38,618,3458,3733,1025,-27.24,1.368,1.2,19:38:38,-29.139999999999997,137.0,19:38:38,137.0,4,2444,472,243,243,243,617,0,1.0,1.368
320,23687,19:38:45,618,3458,3733,1025,-27.24,1.368,1.2,19:38:45,-29.139999999999997,137.0,19:38:45,137.0,3,2923,472,243,243,243,678,0,1.0,1.368
321,23689,19:38:48,618,3458,3733,1025,-27.24,1.368,1.2,19:38:48,-29.139999999999997,137.0,19:38:48,137.0,2,135,472,244,473,244,180,0,1.0,1.368
322,23691,19:38:57,618,3458,3733,1025,-27.24,1.368,1.2,19:38:57,-29.139999999999997,137.0,19:38:57,137.0,4,4448,472,245,245,245,714,0,1.0,1.368
323,23693,19:39:08,618,3458,3733,1025,-27.24,1.368,1.2,19:39:08,-29.139999999999997,137.0,19:39:08,137.0,4,2319,472,241,242,241,683,0,1.0,1.368
