Event FlagL3 FlagG5 TL3 TG5 TriggerFlag TT
14397 1 1 238 238 1 3
14398 1 1 236 237 1 3
14399 1 1 238 238 1 3
14400 1 1 236 236 1 3
14401 1 1 238 239 1 3
14402 1 1 236 237 1 3
14403 1 1 238 238 1 3
14404 1 1 236 237 1 3
14405 1 1 238 239 1 3
14406 1 1 237 236 1 5
14407 1 1 238 239 1 3
14408 1 1 467 237 1 5
14409 1 1 238 238 1 3
14410 1 1 467 239 1 5
14411 1 1 235 235 1 3
14412 1 1 235 236 1 3
14413 1 1 238 239 1 3
14414 1 1 467 239 1 5
14415 1 1 238 239 1 3
14416 1 1 238 239 1 3
14417 1 1 234 235 1 3
14418 1 1 238 239 1 3
14419 1 1 238 238 1 3
14420 1 1 467 237 1 5
14421 1 1 238 239 1 3
14422 1 1 236 238 1 3
14423 1 1 238 238 1 3
14424 1 1 239 239 1 3
14425 1 1 238 238 1 3
14426 1 1 236 236 1 3
14427 1 1 238 238 1 3
14428 1 1 238 239 1 3
14429 1 1 238 239 1 3
14430 1 1 238 240 1 3
14431 1 1 234 235 1 3
14432 1 1 236 236 1 3
14433 1 1 238 238 1 3
14434 1 1 238 239 1 3
14435 1 1 235 235 1 3
14436 1 1 238 239 1 3
14437 1 1 238 239 1 3
14438 1 1 238 239 1 3
14439 1 1 237 238 1 3
14440 1 1 467 238 1 5
14441 1 1 238 239 1 3
14442 1 1 467 237 1 5
14443 1 1 238 239 1 3
14444 1 1 236 236 1 3
14445 1 1 238 238 1 3
14446 1 1 467 238 1 5
14447 1 1 238 239 1 3
14448 1 1 234 236 1 3
14449 1 1 238 239 1 3
14450 1 1 238 239 1 3
14451 1 1 237 238 1 3
14452 1 1 467 237 1 5
14453 1 1 238 239 1 3
14454 1 1 236 237 1 3
14455 1 1 237 238 1 3
14456 1 1 238 239 1 3
14457 1 1 238 238 1 3
14458 1 1 236 237 1 3
14459 1 1 234 235 1 3
14460 1 1 467 238 1 5
14461 1 1 238 238 1 3
14462 1 1 235 236 1 3
14463 1 1 238 239 1 3
14464 1 1 466 239 1 5
14465 1 1 238 238 1 3
14466 1 1 239 238 1 5
14467 1 1 237 238 1 3
14468 1 1 234 236 1 3
14469 1 1 238 238 1 3
14470 1 1 238 239 1 3
14471 1 1 238 238 1 3
14472 1 1 237 238 1 3
14473 1 1 235 235 1 3
14474 1 1 236 237 1 3
14475 1 1 238 238 1 3
14476 1 1 467 236 1 5
14477 1 1 238 239 1 3
14478 1 1 467 239 1 5
14479 1 1 238 239 1 3
14480 1 1 237 237 1 3
14481 1 1 238 238 1 3
14482 1 1 467 237 1 5
14483 1 1 234 235 1 3
14484 1 1 235 237 1 3
14485 1 1 234 235 1 3
14486 1 1 236 236 1 3
14487 1 1 238 239 1 3
